,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,,,,,
1995-11-13,,,,,,
1995-11-20,,,,,,
1995-11-27,,,,,,
1995-12-04,,,,,,
1995-12-11,,,,,,
1995-12-18,,,,,,
1995-12-25,,,,,,
1996-01-01,,,,,,
1996-01-08,,,,,,
1996-01-15,,,,,,
1996-01-22,,,,,,
1996-01-29,,,,,,
1996-02-05,,,,,,
1996-02-12,,,,,,
1996-02-19,,,,,,
1996-02-26,,,,,,
1996-03-04,,,,,,
1996-03-11,,,,,,
1996-03-18,,,,,,
1996-03-25,,,,,,
1996-04-01,,,,,,
1996-04-08,,,,,,
1996-04-15,,,,,,
1996-04-22,,,,,,
1996-04-29,,,,,,
1996-05-06,,,,,,
1996-05-13,,,,,,
1996-05-20,,,,,,
1996-05-27,,,,,,
1996-06-03,,,,,,
1996-06-10,,,,,,
1996-06-17,,,,,,
1996-06-24,,1331.26,3.39,,,95463.1
1996-07-01,,1122.99,2.86,,,33875.5
1996-07-08,,1294.76,3.29,,,69730.6
1996-07-15,,1286.17,3.27,,,46681.3
1996-07-22,,1395.68,3.55,,,55493.6
1996-07-29,,1563.16,3.98,,,74135.7
1996-08-05,,1417.15,3.61,,,32202.6
1996-08-12,,1672.67,4.26,,,61525.1
1996-08-19,,1438.62,3.66,,,34903.6
1996-08-26,,1198.14,3.05,,,19344.6
1996-09-02,,1453.65,3.7,,,25524.7
1996-09-09,,1354.88,3.45,,,29644.1
1996-09-16,,1380.65,3.51,,,15647.9
1996-09-23,,1367.77,3.48,,,20730.7
1996-09-30,,1797.21,4.57,,,94459.7
1996-10-07,,2018.37,5.14,,,32604.1
1996-10-14,,2909.46,7.4,,,62548.2
1996-10-21,,2789.21,7.1,,,52982.1
1996-10-28,,2920.19,7.43,,,69639.9
1996-11-04,,3070.49,7.81,,,55466.2
1996-11-11,,3122.03,7.94,,,36416.9
1996-11-18,,3306.69,8.41,,,70248.9
1996-11-25,,3190.74,8.12,,,46553.1
1996-12-02,,3124.18,7.95,,,22513.6
1996-12-09,,3330.31,8.47,,,31157.5
1996-12-16,,2827.86,7.2,,,27757.0
1996-12-23,,2394.13,6.09,,,27299.1
1996-12-30,,2649.64,6.74,,,40143.8
1997-01-06,,2501.49,6.37,,,50710.6
1997-01-13,,2576.64,6.56,,,24112.6
1997-01-20,,2606.7,6.63,,,19011.9
1997-01-27,,2638.91,6.72,,,27151.3
1997-02-03,,2563.76,6.52,,,9524.1
1997-02-10,,2563.76,6.52,,,
1997-02-17,,2550.87,6.49,,,1119.5
1997-02-24,,2340.45,5.96,,,15871.4
1997-03-03,,2679.71,6.82,35.7,,28524.0
1997-03-10,,2630.32,6.69,35.0,,20933.9
1997-03-17,,2602.41,6.62,34.6,,23986.2
1997-03-24,,2615.29,6.66,34.8,,38259.4
1997-03-31,,2817.12,7.17,37.5,,33188.4
1997-04-07,,2731.24,6.95,36.3,,23230.1
1997-04-14,,2744.12,6.98,36.5,,28227.6
1997-04-21,,2855.77,7.27,38.0,,15964.9
1997-04-28,,2780.62,7.08,37.0,,22059.2
1997-05-05,,2963.13,7.54,39.4,,14962.5
1997-05-12,,2911.6,7.41,38.7,,24138.7
1997-05-19,,2826.57,7.19,37.6,,20314.6
1997-05-26,,2509.65,6.39,33.4,,12150.7
1997-06-02,,2787.92,7.09,37.1,,8740.9
1997-06-09,,2764.73,7.04,36.7,,20343.8
1997-06-16,,2522.53,6.42,33.5,,9674.8
1997-06-23,,2494.19,6.35,33.2,,11027.9
1997-06-30,,2530.26,6.44,33.6,,13965.0
1997-07-07,,2130.88,5.42,28.3,,4755.0
1997-07-14,,2208.18,5.62,29.3,,4560.9
1997-07-21,,2311.25,5.88,30.7,,9979.1
1997-07-28,,2172.11,5.53,28.9,,4898.3
1997-08-04,,2373.08,6.04,24.9,,4923.6
1997-08-11,,2574.06,6.55,27.0,,17245.6
1997-08-18,,2434.92,6.2,25.5,,6987.1
1997-08-25,,2679.71,6.82,28.1,,13660.3
1997-09-01,,2709.13,6.96,28.8,,15418.0
1997-09-08,,3020.34,7.76,32.1,,25512.1
1997-09-15,,2820.28,7.25,29.9,,17889.4
1997-09-22,,2673.01,6.87,28.4,,7626.0
1997-09-29,,2514.63,6.46,26.7,,7676.3
1997-10-06,,2525.75,6.49,26.8,,970.3
1997-10-13,,2586.88,6.65,27.5,,3247.0
1997-10-20,,2748.03,7.06,29.2,,9366.9
1997-10-27,,2928.64,7.53,31.1,,33241.4
1997-11-03,,2788.37,7.32,31.1,,23519.1
1997-11-10,,2925.5,7.68,32.6,,23655.8
1997-11-17,,2784.56,7.31,31.0,,8418.3
1997-11-24,,2468.39,6.48,27.5,,7275.6
1997-12-01,,2422.68,6.36,27.0,,3680.3
1997-12-08,,2464.58,6.47,27.5,,4278.6
1997-12-15,,2491.25,6.54,27.7,,4992.7
1997-12-22,,2251.27,5.91,25.1,,6593.2
1997-12-29,,2826.46,7.42,31.5,,21340.2
1998-01-05,,2735.04,7.18,30.5,,7832.9
1998-01-12,,2715.99,7.13,30.3,,16334.3
1998-01-19,,2761.7,7.25,30.8,,12204.3
1998-01-26,,2689.33,7.06,30.0,,4551.8
1998-02-02,,2689.33,7.06,30.0,,
1998-02-09,,2773.13,7.28,30.9,,1679.0
1998-02-16,,2898.84,7.61,32.3,,27204.9
1998-02-23,,2754.09,7.23,30.7,,12079.2
1998-03-02,,2575.05,6.76,28.7,,5964.9
1998-03-09,,2571.24,6.75,28.6,,3192.2
1998-03-16,,2544.58,6.68,28.3,,3276.5
1998-03-23,,2502.68,6.57,27.9,,3967.9
1998-03-30,,2567.43,6.74,28.6,,6749.2
1998-04-06,,2780.75,7.3,31.0,,16013.4
1998-04-13,,2723.61,7.15,30.3,,13135.5
1998-04-20,,2639.81,6.93,40.8,,9215.5
1998-04-27,,2529.34,6.64,39.1,,7343.4
1998-05-04,,2845.51,7.47,43.9,,13159.4
1998-05-11,,3424.51,8.99,52.9,,82136.4
1998-05-18,,3218.81,8.45,49.7,,31025.5
1998-05-25,,3355.95,8.81,51.8,,17919.9
1998-06-01,,3378.8,8.87,52.2,,18439.5
1998-06-08,,3146.44,8.26,48.6,,10944.6
1998-06-15,,2914.07,7.65,45.0,,8269.7
1998-06-22,,3085.49,8.1,47.6,,9195.8
1998-06-29,,2917.88,7.66,45.1,,5709.8
1998-07-06,,2735.04,7.18,42.2,,3209.9
1998-07-13,,2742.66,7.2,42.4,,3468.8
1998-07-20,,2620.76,6.88,40.5,,4674.7
1998-07-27,,2700.76,7.09,41.7,,2843.1
1998-08-03,,2868.36,7.53,44.3,,5865.1
1998-08-10,,2651.24,6.96,40.9,,2906.5
1998-08-17,,2281.74,5.99,35.2,,2806.9
1998-08-24,,2476.01,6.5,108.3,,7270.2
1998-08-31,,2361.73,6.2,103.3,,3288.3
1998-09-07,,2399.83,6.3,105.0,,3380.0
1998-09-14,,2502.68,6.57,109.5,,6217.3
1998-09-21,,2426.49,6.37,106.2,,6295.8
1998-09-28,,2407.45,6.32,105.3,,3563.7
1998-10-05,,2586.48,6.79,113.2,,7312.5
1998-10-12,,2483.63,6.52,108.7,,3873.3
1998-10-19,,2544.58,6.68,111.3,,4280.8
1998-10-26,,2338.88,6.14,102.3,,4527.8
1998-11-02,,2373.16,6.23,103.8,,3024.2
1998-11-09,,2495.06,6.55,109.2,,4547.6
1998-11-16,,2441.73,6.41,106.8,,4576.7
1998-11-23,,2361.73,6.2,103.3,,3365.9
1998-11-30,,2350.31,6.17,102.8,,2121.1
1998-12-07,,2213.17,5.81,96.8,,1964.7
1998-12-14,,2171.27,5.7,95.0,,3203.2
1998-12-21,,2117.94,5.56,92.7,,1666.1
1998-12-28,,2136.99,5.61,93.5,,1969.3
1999-01-04,2.83,1961.76,5.15,85.8,2.83,1245.0
1999-01-11,3.06,2125.56,5.58,93.0,3.06,2063.7
1999-01-18,2.88,1996.05,5.24,87.3,2.88,2863.1
1999-01-25,2.88,1999.86,5.25,87.5,2.88,1747.7
1999-02-01,3.01,2091.28,5.49,91.5,3.01,2797.9
1999-02-08,2.73,1893.2,4.97,82.8,2.73,2738.4
1999-02-15,2.79,1935.1,5.08,84.7,2.79,421.8
1999-02-22,2.79,1935.1,5.08,84.7,2.79,
1999-03-01,2.83,1961.76,5.15,85.8,2.83,245.3
1999-03-08,2.98,2068.42,5.43,90.5,2.98,2132.3
1999-03-15,3.08,2136.99,5.61,93.5,3.08,5046.1
1999-03-22,3.01,2091.28,5.49,91.5,3.01,3656.2
1999-03-29,2.99,2076.04,5.45,90.8,2.99,2316.7
1999-04-05,3.09,2144.61,5.63,93.8,3.09,3465.9
1999-04-12,3.23,2243.65,5.89,98.2,3.23,8865.8
1999-04-19,3.88,2696.95,7.08,118.0,3.88,42530.3
1999-04-26,3.69,2559.82,6.72,112.0,3.69,26350.7
1999-05-03,3.62,2514.1,6.6,110.0,3.62,9524.1
1999-05-10,3.59,2495.06,6.55,109.2,3.59,11014.6
1999-05-17,3.8,2636.0,6.92,115.3,3.8,23577.8
1999-05-24,4.48,3108.35,8.16,68.0,4.48,41523.1
1999-05-31,4.24,2944.55,7.73,64.4,4.24,43214.7
1999-06-07,4.27,2963.59,7.78,64.8,4.27,22473.1
1999-06-14,4.46,3093.11,8.12,67.7,4.46,32547.5
1999-06-21,5.01,3477.84,9.13,76.1,5.01,45194.6
1999-06-28,5.0,3470.23,9.11,75.9,5.0,48451.4
1999-07-05,5.62,3904.48,10.25,85.4,5.62,63218.6
1999-07-12,5.08,3527.36,9.26,77.2,5.08,21466.8
1999-07-19,4.2,2917.88,7.66,63.8,4.2,13759.6
1999-07-26,4.54,3154.06,8.28,69.0,4.54,14202.6
1999-08-02,4.71,3272.14,8.59,71.6,4.71,8523.2
1999-08-09,4.83,3355.95,8.81,73.4,4.83,14540.7
1999-08-16,4.71,3272.14,8.59,71.6,4.71,5723.6
1999-08-23,5.03,3493.08,9.17,76.4,5.03,7532.0
1999-08-30,4.67,3241.67,8.51,70.9,4.67,7357.2
1999-09-06,4.46,3096.92,8.13,67.8,4.46,4304.4
1999-09-13,4.69,3256.91,8.55,77.7,4.69,5381.6
1999-09-20,4.48,3108.35,8.16,74.2,4.48,3906.2
1999-09-27,4.43,3077.87,8.08,73.5,4.43,1809.6
1999-10-04,4.34,3013.11,7.91,71.9,4.34,1108.5
1999-10-11,4.22,2929.31,7.69,69.9,4.22,504.0
1999-10-18,4.18,2898.84,7.61,69.2,4.18,1106.1
1999-10-25,3.85,2670.28,7.01,63.7,3.85,1681.4
1999-11-01,4.09,2841.7,7.46,67.8,4.09,4744.4
1999-11-08,3.97,2757.9,7.24,65.8,3.97,1794.6
1999-11-15,3.84,2662.67,6.99,63.5,3.84,1447.9
1999-11-22,4.12,2860.74,7.51,68.3,4.12,3898.9
1999-11-29,3.95,2742.66,7.2,65.5,3.95,2067.0
1999-12-06,4.16,2887.41,7.58,68.9,4.16,2359.2
1999-12-13,4.17,2895.03,7.6,69.1,4.17,3341.1
1999-12-20,4.1,2849.32,7.48,68.0,4.1,10821.5
1999-12-27,3.76,2609.34,6.85,62.3,3.76,3396.6
2000-01-03,5.17,2620.76,6.88,62.5,5.17,836.4
2000-01-10,6.17,3127.39,8.21,74.6,6.17,8591.7
2000-01-17,5.57,2826.46,7.42,67.5,5.57,7410.2
2000-01-24,5.52,2799.8,7.35,66.8,5.52,4940.0
2000-01-31,5.57,2826.46,7.42,67.5,5.57,6615.6
2000-02-07,5.57,2826.46,7.42,67.5,5.57,
2000-02-14,6.01,3047.4,8.0,72.7,6.01,2943.7
2000-02-21,6.12,3104.54,8.15,74.1,6.12,21510.9
2000-02-28,5.63,2856.94,7.5,68.2,5.63,8954.2
2000-03-06,5.77,2925.5,7.68,69.8,5.77,12202.4
2000-03-13,5.89,2986.45,7.84,71.3,5.89,14583.4
2000-03-20,5.97,3028.35,7.95,72.3,5.97,14719.0
2000-03-27,7.14,3618.79,9.5,86.4,7.14,52835.5
2000-04-03,6.63,3363.57,8.83,80.3,6.63,21981.6
2000-04-10,6.93,3512.13,9.22,83.8,6.93,17354.2
2000-04-17,6.53,3314.05,8.7,79.1,6.53,12714.6
2000-04-24,7.0,3550.22,9.32,84.7,7.0,10502.6
2000-05-01,6.81,3454.99,9.07,82.5,6.81,11416.4
2000-05-08,6.86,3477.84,9.13,83.0,6.86,1118.4
2000-05-15,6.02,3051.21,8.01,72.8,6.02,4295.8
2000-05-22,6.55,3321.66,8.72,79.3,6.55,4093.3
2000-05-29,7.0,3550.22,9.32,84.7,7.0,12793.6
2000-06-05,7.29,3698.78,9.71,88.3,7.29,21182.3
2000-06-12,7.19,3645.45,9.57,87.0,7.19,14335.7
2000-06-19,7.07,3584.5,9.41,85.5,7.07,8589.9
2000-06-26,7.23,3664.5,9.62,87.5,7.23,6457.6
2000-07-03,7.06,3580.69,9.4,85.5,7.06,11316.0
2000-07-10,7.83,3973.05,10.43,94.8,7.83,12829.8
2000-07-17,7.44,3774.97,9.91,90.1,7.44,13164.3
2000-07-24,7.47,3790.2,9.95,90.5,7.47,7791.9
2000-07-31,7.93,4022.57,10.56,96.0,7.93,17797.3
2000-08-07,8.0,4056.85,10.65,96.8,8.0,11904.7
2000-08-14,8.05,4083.51,10.72,97.5,8.05,11772.4
2000-08-21,8.66,4392.06,11.53,104.8,8.66,15072.0
2000-08-28,8.99,4559.67,11.97,108.8,8.99,28900.5
2000-09-04,8.82,4472.06,11.74,106.7,8.82,26451.5
2000-09-11,8.86,4491.1,11.79,107.2,8.86,18254.8
2000-09-18,8.9,4513.96,11.85,107.7,8.9,12427.3
2000-09-25,7.61,3858.77,10.13,92.1,7.61,13543.3
2000-10-02,7.99,4053.04,10.64,96.7,7.99,4219.4
2000-10-09,8.25,4186.36,10.99,99.9,8.25,4821.4
2000-10-16,7.8,3957.81,10.39,94.5,7.8,6754.2
2000-10-23,7.93,4022.57,10.56,96.0,7.93,4774.8
2000-10-30,7.63,3870.2,10.16,92.4,7.63,4507.9
2000-11-06,7.77,3942.57,10.35,94.1,7.77,4274.7
2000-11-13,8.23,4174.93,10.96,99.6,8.23,7763.5
2000-11-20,8.47,4296.83,11.28,102.5,8.47,11860.9
2000-11-27,7.85,3980.66,10.45,95.0,7.85,17633.1
2000-12-04,7.95,4030.18,10.58,96.2,7.95,5261.9
2000-12-11,7.63,3870.2,10.16,92.4,7.63,6595.1
2000-12-18,7.56,3832.1,10.06,91.5,7.56,3292.8
2000-12-25,7.33,3717.83,9.76,88.7,7.33,4286.1
2001-01-01,61.59,3759.73,9.87,89.7,61.59,3704.4
2001-01-08,64.52,3938.76,10.34,94.0,64.52,6618.7
2001-01-15,64.34,3927.33,10.31,93.7,64.34,10896.0
2001-01-22,66.46,4056.85,10.65,96.8,66.46,3774.9
2001-01-29,66.46,4056.85,10.65,96.8,66.46,
2001-02-05,64.27,3923.52,10.3,93.6,64.27,457.6
2001-02-12,62.4,3809.25,10.0,90.9,62.4,2343.8
2001-02-19,62.84,3835.91,10.07,91.5,62.84,1597.8
2001-02-26,63.9,3900.67,10.24,93.1,63.9,3354.9
2001-03-05,55.73,3401.66,8.93,81.2,55.73,11908.3
2001-03-12,56.47,3447.37,9.05,82.3,56.47,6616.0
2001-03-19,56.29,3435.94,9.02,82.0,56.29,3958.8
2001-03-26,60.03,3664.5,9.62,87.5,60.03,7988.3
2001-04-02,61.28,3740.68,9.82,89.3,61.28,17264.7
2001-04-09,60.28,3679.73,9.66,87.8,60.28,5803.1
2001-04-16,62.53,3816.87,10.02,91.1,62.53,6443.6
2001-04-23,60.84,3714.02,9.75,36.1,60.84,12523.3
2001-04-30,60.78,3710.21,9.74,,60.78,3389.9
2001-05-07,60.78,3710.21,9.74,,60.78,
2001-05-14,62.84,3835.91,10.07,,62.84,2452.5
2001-05-21,63.09,3851.15,10.11,,63.09,5069.0
2001-05-28,63.34,3866.39,10.15,,63.34,6981.0
2001-06-04,65.15,3976.85,10.44,,65.15,11396.2
2001-06-11,64.15,3915.91,10.28,,64.15,8365.4
2001-06-18,61.15,3733.06,9.8,,61.15,4175.3
2001-06-25,63.65,3885.43,10.2,,63.65,3344.5
2001-07-02,62.34,3805.44,9.99,,62.34,7851.5
2001-07-09,61.34,3744.49,9.83,,61.34,1485.9
2001-07-16,59.28,3618.79,9.5,,59.28,2036.2
2001-07-23,59.91,3656.88,9.6,,59.91,1764.0
2001-07-30,54.79,3344.52,8.78,,54.79,2707.2
2001-08-06,49.8,3039.78,7.98,,49.8,2199.9
2001-08-13,52.29,3192.15,8.38,,52.29,1805.8
2001-08-20,51.05,3115.97,8.18,,51.05,954.4
2001-08-27,47.36,2891.22,7.59,,47.36,1191.2
2001-09-03,52.48,3203.58,8.41,,52.48,5638.4
2001-09-10,59.16,3611.17,9.48,,59.16,14968.9
2001-09-17,54.1,3302.62,8.67,,54.1,6805.5
2001-09-24,57.35,3500.7,9.19,,57.35,2618.0
2001-10-01,55.79,3405.47,8.94,,55.79,1658.0
2001-10-08,54.73,3340.71,8.77,,54.73,202.0
2001-10-15,52.54,3207.39,8.42,,52.54,3341.8
2001-10-22,48.67,2971.21,7.8,,48.67,1601.5
2001-10-29,52.17,3184.53,8.36,,52.17,4634.0
2001-11-05,50.17,3062.64,8.04,,50.17,1624.6
2001-11-12,47.99,2929.31,7.69,,47.99,2080.8
2001-11-19,47.8,2917.88,7.66,,47.8,2187.5
2001-11-26,48.92,2986.45,7.84,,48.92,2076.1
2001-12-03,50.92,3108.35,8.16,,50.92,2463.7
2001-12-10,49.61,3028.35,7.95,,49.61,2535.9
2001-12-17,46.8,2856.94,7.5,,46.8,1554.7
2001-12-24,38.56,2354.12,6.18,,38.56,6157.5
2001-12-31,35.44,2163.65,5.68,,35.44,5457.3
2002-01-07,-18.74,2163.65,5.68,,-18.74,444.8
2002-01-14,-15.77,1820.82,4.78,,-15.77,3902.4
2002-01-21,-11.62,1340.86,3.52,,-11.62,7089.4
2002-01-28,-11.91,1375.14,3.61,,-11.91,22003.6
2002-02-04,-18.35,2117.94,5.56,,-18.35,32012.9
2002-02-11,-16.93,1954.14,5.13,,-16.93,27981.0
2002-02-18,-16.93,1954.14,5.13,,-16.93,
2002-02-25,-17.59,2030.33,5.33,,-17.59,3587.4
2002-03-04,-18.65,2152.23,5.65,,-18.65,20504.0
2002-03-11,-22.04,2544.58,6.68,,-22.04,40928.8
2002-03-18,-20.2,2331.26,6.12,,-20.2,23535.0
2002-03-25,-20.49,2365.54,6.21,,-20.49,12275.5
2002-04-01,-23.66,2731.23,7.17,,-23.66,30397.7
2002-04-08,-22.01,2540.77,6.67,,-22.01,21902.5
2002-04-15,-21.88,2525.53,6.63,,-21.88,12984.7
2002-04-22,-20.3,2342.69,6.15,,-20.3,19724.9
2002-04-29,-20.49,2365.54,6.21,,-20.49,10540.9
2002-05-06,-20.3,2342.69,6.15,,-20.3,2238.1
2002-05-13,-20.82,2403.64,6.31,,-20.82,13433.3
2002-05-20,-19.77,2281.74,5.99,,-19.77,11048.0
2002-05-27,-18.58,2144.61,5.63,,-18.58,7393.1
2002-06-03,-16.8,1938.91,5.09,,-16.8,6422.2
2002-06-10,-17.56,2026.52,5.32,,-17.56,11669.3
2002-06-17,-16.76,1935.1,5.08,,-16.76,6528.3
2002-06-24,-19.24,2220.79,5.83,,-19.24,17912.8
2002-07-01,-19.47,2247.46,5.9,,-19.47,16945.0
2002-07-08,-19.44,2243.65,5.89,,-19.44,7236.6
2002-07-15,-19.97,2304.6,6.05,,-19.97,12134.3
2002-07-22,-19.87,2293.17,6.02,,-19.87,7371.5
2002-07-29,-19.83,2289.36,6.01,,-19.83,15031.3
2002-08-05,-20.72,2392.21,6.28,,-20.72,14203.1
2002-08-12,-20.23,2335.07,6.13,,-20.23,9832.6
2002-08-19,-19.9,2296.98,6.03,,-19.9,4305.9
