,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,1372.01,5.12,,,43435.6
1993-12-13,,1372.01,5.12,,,51158.9
1993-12-20,,1253.93,4.68,,,20699.7
1993-12-27,,1158.34,4.33,,,16587.8
1994-01-03,,1045.88,3.91,,,6568.6
1994-01-10,,1163.96,4.35,,,16066.9
1994-01-17,,1062.75,3.97,,,7510.9
1994-01-24,,1062.75,3.97,,,4224.1
1994-01-31,,972.78,3.63,,,7825.8
1994-02-07,,1163.96,4.35,,,17910.0
1994-02-14,,1051.5,3.93,,,4419.8
1994-02-21,,1012.14,3.78,,,8505.8
1994-02-28,,1085.24,4.05,,,18808.2
1994-03-07,,1051.5,3.93,,,6237.4
1994-03-14,,1090.86,4.07,,,6581.2
1994-03-21,,1090.86,4.07,,,10796.0
1994-03-28,,1040.25,3.89,,,5881.0
1994-04-04,,978.4,3.65,14.7,,6827.1
1994-04-11,,939.04,3.51,14.2,,4614.3
1994-04-18,,798.47,2.98,12.0,,7328.5
1994-04-25,,753.48,2.81,11.4,,12026.8
1994-05-02,,901.93,3.37,13.6,,19366.8
1994-05-09,,1027.88,3.84,15.5,,58334.0
1994-05-16,,993.02,3.71,15.0,,21890.1
1994-05-23,,955.91,3.57,14.4,,4361.0
1994-05-30,,850.2,3.18,12.8,,3355.6
1994-06-06,,836.7,3.13,12.6,,4483.3
1994-06-13,,801.84,2.99,12.1,,4168.4
1994-06-20,,825.46,3.08,12.4,,8733.4
1994-06-27,,680.61,2.54,10.3,,12496.4
1994-07-04,,646.19,2.41,9.7,,6425.5
1994-07-11,,634.72,2.37,9.6,,2041.0
1994-07-18,,619.43,2.31,9.3,,3972.7
1994-07-25,,686.34,2.56,10.3,,8978.5
1994-08-01,,869.88,3.25,13.1,,34491.7
1994-08-08,,1032.38,3.86,15.6,,90670.6
1994-08-15,,971.2,3.63,14.6,,49181.9
1994-08-22,,1066.79,3.98,16.1,,51543.0
1994-08-29,,1019.0,3.81,15.4,,36216.9
1994-09-05,,1307.68,4.88,19.7,,81065.1
1994-09-12,,1410.92,5.27,21.3,,82571.2
1994-09-19,,1275.18,4.76,19.2,,24951.1
1994-09-26,,1267.54,4.73,19.1,,19849.7
1994-10-03,,1149.0,4.29,17.3,,27344.0
1994-10-10,,1185.33,4.43,17.9,,55468.7
1994-10-17,,1280.92,4.78,19.3,,86294.6
1994-10-24,,1328.71,4.96,20.0,,15064.5
1994-10-31,,1214.0,4.53,18.3,,5915.5
1994-11-07,,1236.95,4.62,18.6,,5342.8
1994-11-14,,1300.04,4.86,19.6,,6478.4
1994-11-21,,1250.33,4.67,18.8,,2983.2
1994-11-28,,1225.48,4.58,18.5,,1826.7
1994-12-05,,1185.33,4.43,17.9,,2160.6
1994-12-12,,1158.56,4.33,17.5,,2626.8
1994-12-19,,1156.65,4.32,17.4,,11948.9
1994-12-26,,1089.74,4.07,16.4,,11992.0
1995-01-02,,1020.91,3.81,15.4,,9691.7
1995-01-09,,1057.06,3.56,8.5,,8177.4
1995-01-16,,980.59,3.3,7.8,,4775.9
1995-01-23,,978.34,3.3,7.8,,4329.9
1995-01-30,,982.84,3.31,7.9,,1674.6
1995-02-06,,982.84,3.31,7.9,,
1995-02-13,,964.85,3.25,7.7,,189.4
1995-02-20,,940.11,3.17,7.5,,888.7
1995-02-27,,953.6,3.21,7.6,,4624.5
1995-03-06,,1030.07,3.47,8.2,,4846.3
1995-03-13,,998.58,3.36,8.0,,16787.1
1995-03-20,,960.35,3.23,7.7,,8241.3
1995-03-27,,1023.32,3.45,8.2,,7741.9
1995-04-03,,1030.07,3.47,8.2,,7021.6
1995-04-10,,1043.56,3.52,8.3,,5911.7
1995-04-17,,991.83,3.34,7.9,,4740.0
1995-04-24,,940.11,3.17,7.5,,4685.0
1995-05-01,,802.91,2.7,6.4,,6204.3
1995-05-08,,811.91,2.73,6.5,,3018.0
1995-05-15,,780.42,2.63,6.2,,2561.3
1995-05-22,,1102.04,3.71,8.8,,38741.6
1995-05-29,,845.65,2.85,6.8,,14344.4
1995-06-05,,796.17,2.68,6.4,,4903.7
1995-06-12,,805.16,2.71,6.4,,4000.9
1995-06-19,,755.68,2.55,6.0,,4322.9
1995-06-26,,773.68,2.61,6.2,,4918.2
1995-07-03,,724.01,2.39,5.2,,5446.0
1995-07-10,,797.17,2.63,5.7,,9810.7
1995-07-17,,782.03,2.58,5.6,,9805.5
1995-07-24,,804.74,2.66,5.7,,13969.8
1995-07-31,,776.99,2.57,5.5,,7914.4
1995-08-07,,787.08,2.6,5.6,,4726.0
1995-08-14,,867.8,2.87,6.2,,26849.6
1995-08-21,,958.62,3.17,6.8,,56260.9
1995-08-28,,887.99,2.93,6.3,,17835.7
1995-09-04,,915.74,3.02,6.5,,12714.7
1995-09-11,,900.6,2.97,6.4,,10350.3
1995-09-18,,951.05,3.14,6.8,,29851.9
1995-09-25,,898.08,2.97,6.4,,7591.7
1995-10-02,,938.44,3.1,16.2,,8050.1
1995-10-09,,895.55,2.96,15.4,,3201.3
1995-10-16,,865.28,2.86,14.9,,7703.6
1995-10-23,,903.12,2.98,15.6,,11503.1
1995-10-30,,872.85,2.88,15.0,,10567.9
1995-11-06,,895.55,2.96,15.4,,4881.3
1995-11-13,,845.1,2.79,14.6,,3904.4
1995-11-20,,852.67,2.82,14.7,,1982.3
1995-11-27,,832.49,2.75,14.3,,37928.1
1995-12-04,,804.74,2.66,13.9,,234787.4
1995-12-11,,789.6,2.61,13.6,,14339.2
1995-12-18,,764.37,2.52,13.2,,1684.4
1995-12-25,,734.1,2.42,12.7,,1940.0
1996-01-01,,726.53,2.4,12.5,,1796.9
1996-01-08,,693.74,2.29,12.0,,1245.6
1996-01-15,,711.4,2.35,12.3,,1370.0
1996-01-22,,663.47,2.19,11.4,,1695.9
1996-01-29,,681.13,2.25,11.7,,1328.6
1996-02-05,,671.04,2.22,11.6,,1165.9
1996-02-12,,668.51,2.21,11.5,,826.5
1996-02-19,,716.44,2.37,12.3,,3323.3
1996-02-26,,716.44,2.37,12.3,,
1996-03-04,,754.28,2.49,13.0,,1976.7
1996-03-11,,691.22,2.28,11.9,,4592.1
1996-03-18,,698.78,2.31,12.0,,1493.1
1996-03-25,,706.35,2.33,12.2,,1735.2
1996-04-01,,688.69,2.27,11.9,,1704.3
1996-04-08,,759.33,2.51,13.1,,11789.8
1996-04-15,,766.9,2.53,13.2,,9619.2
1996-04-22,,782.03,2.58,13.5,,19255.1
1996-04-29,,908.17,3.0,15.7,,38326.6
1996-05-06,,865.28,2.86,14.9,,26176.1
1996-05-13,,925.83,3.06,16.0,,33409.3
1996-05-20,,996.46,3.29,17.2,,62214.3
1996-05-27,,857.71,2.83,14.8,,20645.5
1996-06-03,,857.71,2.83,14.8,,12731.2
1996-06-10,,908.17,3.0,15.7,,35392.1
1996-06-17,,946.01,3.12,16.3,,45860.9
1996-06-24,,1099.89,3.63,19.0,,69130.0
1996-07-01,,887.99,2.93,15.3,,36250.1
1996-07-08,,971.24,3.21,16.7,,19031.9
1996-07-15,,1109.98,3.67,19.1,,68290.4
1996-07-22,,1508.57,4.98,26.0,,120589.4
1996-07-29,,1553.98,5.13,26.8,,105211.0
1996-08-05,,1400.09,4.62,24.1,,46055.2
1996-08-12,,1405.14,4.64,24.2,,28113.7
1996-08-19,,1311.8,4.33,22.6,,22672.6
1996-08-26,,1455.59,4.81,25.1,,65435.7
1996-09-02,,2038.33,6.73,35.1,,175545.0
1996-09-09,,2023.2,6.68,34.9,,116346.6
1996-09-16,,2477.28,8.18,42.7,,124439.5
1996-09-23,,2207.35,7.29,38.0,,108666.4
1996-09-30,,2315.83,7.65,39.9,,42306.8
1996-10-07,,2378.9,7.86,41.0,,30507.4
1996-10-14,,2416.74,7.98,41.7,,47836.2
1996-10-21,,3415.72,11.28,58.9,,146331.2
1996-10-28,,3241.65,10.71,55.9,,67037.3
1996-11-04,,3150.84,10.41,54.3,,40172.7
1996-11-11,,3393.02,11.21,58.5,,55177.5
1996-11-18,,3569.6,11.79,61.5,,61328.0
1996-11-25,,3564.56,11.77,61.4,,63754.8
1996-12-02,,3395.54,11.22,58.5,,25613.3
1996-12-09,,3985.85,13.17,68.7,,72591.1
1996-12-16,,3336.0,11.02,58.0,,38793.5
1996-12-23,,2551.95,8.43,44.4,,22935.9
1996-12-30,,2815.32,9.3,48.9,,33237.6
1997-01-06,,2391.51,7.9,41.6,,17955.0
1997-01-13,,2685.15,8.87,46.7,,16205.0
1997-01-20,,2960.63,9.78,51.5,,42291.9
1997-01-27,,3214.91,10.62,55.9,,50799.9
1997-02-03,,3281.52,10.84,57.1,,23835.1
1997-02-10,,3281.52,10.84,57.1,,
1997-02-17,,3323.9,10.98,57.8,,4732.4
1997-02-24,,3178.59,10.5,55.3,,32028.0
1997-03-03,,3484.34,11.51,42.6,,36705.9
1997-03-10,,3502.5,11.57,42.9,,29650.0
1997-03-17,,3647.81,12.05,44.6,,31974.2
1997-03-24,,3587.26,11.85,43.9,,27086.2
1997-03-31,,3659.92,12.09,44.8,,35369.5
1997-04-07,,3596.35,11.88,44.0,,21914.2
1997-04-14,,3738.63,12.35,45.7,,46915.7
1997-04-21,,3723.49,12.3,45.6,,16645.8
1997-04-28,,3414.71,11.28,41.8,,35231.6
1997-05-05,,3556.99,11.75,43.5,,15851.4
1997-05-12,,3750.74,12.39,45.9,,38823.6
1997-05-19,,3366.28,11.12,41.2,,24029.8
1997-05-26,,2878.89,9.51,35.2,,14965.5
1997-06-02,,3102.91,10.25,38.0,,9765.0
1997-06-09,,2800.18,9.25,34.3,,12221.2
1997-06-16,,2730.56,9.02,33.4,,8669.4
1997-06-23,,2757.8,9.11,33.7,,7130.9
1997-06-30,,2694.23,8.9,33.0,,8710.4
1997-07-07,,2164.47,7.15,26.5,,5645.1
1997-07-14,,2439.95,8.06,29.9,,5516.4
1997-07-21,,2409.67,7.96,29.5,,7795.1
1997-07-28,,2237.12,7.39,27.4,,3967.0
1997-08-04,,2488.38,8.22,30.4,,4492.8
1997-08-11,,2455.08,8.11,30.0,,5185.8
1997-08-18,,2206.85,7.29,27.0,,2906.4
1997-08-25,,2327.94,7.69,28.5,,2851.4
1997-09-01,,2367.29,7.82,29.0,,7633.6
1997-09-08,,2633.69,8.7,32.2,,18904.0
1997-09-15,,2324.91,7.68,28.4,,5883.8
1997-09-22,,2185.66,7.22,26.7,,2904.1
1997-09-29,,2043.38,6.75,33.8,,5385.0
1997-10-06,,2237.12,7.39,37.0,,2505.6
1997-10-13,,2240.15,7.4,37.0,,3788.3
1997-10-20,,2418.76,7.99,40.0,,7324.7
1997-10-27,,2509.57,8.29,41.5,,13510.9
1997-11-03,,2476.27,8.18,40.9,,8547.2
1997-11-10,,2467.19,8.15,40.8,,24053.9
1997-11-17,,2346.1,7.75,38.8,,5709.7
1997-11-24,,2143.28,7.08,35.4,,3646.3
1997-12-01,,2182.63,7.21,36.1,,2344.9
1997-12-08,,2146.3,7.09,35.5,,1870.5
1997-12-15,,2149.33,7.1,35.5,,1755.2
1997-12-22,,1982.83,6.55,32.8,,3926.2
1997-12-29,,2088.79,6.9,34.5,,6703.1
1998-01-05,,2064.57,6.82,34.1,,2495.0
1998-01-12,,2088.79,6.9,34.5,,6377.1
1998-01-19,,2055.49,6.79,34.0,,12246.2
1998-01-26,,2049.43,6.77,33.9,,2447.0
1998-02-02,,2049.43,6.77,33.9,,
1998-02-09,,2085.76,6.89,34.5,,519.5
1998-02-16,,2106.95,6.96,34.8,,4084.1
1998-02-23,,2185.66,7.22,36.1,,9763.7
1998-03-02,,2037.32,6.73,33.7,,4740.5
1998-03-09,,2043.38,6.75,33.8,,1876.8
1998-03-16,,1982.83,6.55,32.8,,2331.8
1998-03-23,,1973.75,6.52,32.6,,2074.9
1998-03-30,,2073.65,6.85,34.3,,6631.4
1998-04-06,,2143.28,7.08,35.4,,7911.1
1998-04-13,,2058.52,6.8,34.0,,9014.4
1998-04-20,,2152.36,7.11,41.8,,11004.3
1998-04-27,,2037.32,6.73,39.6,,8818.4
1998-05-04,,2058.52,6.8,40.0,,3182.8
1998-05-11,,2176.58,7.19,42.3,,13282.2
1998-05-18,,2194.74,7.25,42.6,,15965.8
1998-05-25,,2179.6,7.2,42.4,,6489.4
1998-06-01,,2206.85,7.29,42.9,,10354.1
1998-06-08,,2088.79,6.9,40.6,,7376.7
1998-06-15,,1994.94,6.59,38.8,,4357.9
1998-06-22,,1979.81,6.54,38.5,,3166.6
1998-06-29,,1907.15,6.3,37.1,,3290.2
1998-07-06,,1882.94,6.22,36.6,,2580.1
1998-07-13,,1934.4,6.39,37.6,,1969.8
1998-07-20,,1758.82,5.81,34.2,,2091.4
1998-07-27,,1816.34,6.0,35.3,,1843.9
1998-08-03,,1825.42,6.03,35.5,,1797.9
1998-08-10,,1680.11,5.55,32.6,,1648.3
1998-08-17,,1368.31,4.52,26.6,,2291.8
1998-08-24,,1516.64,5.01,29.5,,3228.9
1998-08-31,,1743.68,5.76,33.9,,8554.5
1998-09-07,,1695.25,5.6,32.9,,5680.4
1998-09-14,,1740.66,5.75,33.8,,5971.1
1998-09-21,,1652.87,5.46,32.1,,5015.2
1998-09-28,,1613.51,5.33,31.4,,2376.2
1998-10-05,,1595.35,5.27,31.0,,1119.5
1998-10-12,,1580.21,5.22,30.7,,2032.3
1998-10-19,,1607.46,5.31,31.2,,2492.6
1998-10-26,,1574.16,5.2,30.6,,5153.4
1998-11-02,,1565.08,5.17,30.4,,2057.4
1998-11-09,,1661.95,5.49,32.3,,3474.3
1998-11-16,,1661.95,5.49,32.3,,5270.2
1998-11-23,,1571.13,5.19,30.5,,2534.4
1998-11-30,,1619.57,5.35,31.5,,2017.0
1998-12-07,,1565.08,5.17,30.4,,1347.7
1998-12-14,,1498.48,4.95,29.1,,1523.6
1998-12-21,,1456.1,4.81,28.3,,1277.4
1998-12-28,,1510.59,4.99,29.4,,1111.0
1999-01-04,4.38,1392.52,4.6,27.1,4.38,866.6
1999-01-11,4.79,1522.7,5.03,29.6,4.79,2431.6
1999-01-18,4.52,1434.91,4.74,27.9,4.52,1735.3
1999-01-25,4.71,1495.45,4.94,29.1,4.71,2043.9
1999-02-01,4.93,1565.08,5.17,30.4,4.93,4952.2
1999-02-08,4.28,1359.23,4.49,26.4,4.28,3384.0
1999-02-15,4.44,1410.69,4.66,27.4,4.44,458.3
1999-02-22,4.44,1410.69,4.66,27.4,4.44,
1999-03-01,4.48,1422.8,4.7,27.6,4.48,241.8
1999-03-08,4.77,1513.61,5.0,29.4,4.77,1898.2
1999-03-15,4.75,1507.56,4.98,29.3,4.75,3098.5
1999-03-22,4.83,1534.8,5.07,29.8,4.83,5697.7
1999-03-29,4.67,1483.34,4.9,28.8,4.67,2706.1
1999-04-05,4.97,1577.19,5.21,30.6,4.97,6433.3
1999-04-12,5.01,1592.32,5.26,30.9,5.01,7118.2
1999-04-19,4.94,1568.1,5.18,30.5,4.94,3976.7
1999-04-26,5.41,1719.47,5.68,33.4,5.41,26956.1
1999-05-03,5.15,1634.7,5.4,31.8,5.15,7410.5
1999-05-10,4.65,1477.29,4.88,28.7,4.65,4683.2
1999-05-17,4.44,1410.69,4.66,27.4,4.44,3448.7
1999-05-24,4.75,1507.56,4.98,29.3,4.75,5186.9
1999-05-31,4.81,1528.75,5.05,38.8,4.81,8646.4
1999-06-07,4.82,1531.78,5.06,38.9,4.82,9438.4
1999-06-14,5.56,1764.87,5.83,44.8,5.56,13636.0
1999-06-21,5.92,1879.91,6.21,47.8,5.92,21546.7
1999-06-28,6.14,1949.54,6.44,49.5,6.14,27425.2
1999-07-05,5.79,1840.55,6.08,46.8,5.79,24793.7
1999-07-12,5.61,1783.04,5.89,45.3,5.61,5270.0
1999-07-19,5.09,1616.54,5.34,41.1,5.09,4204.4
1999-07-26,5.41,1719.47,5.68,43.7,5.41,4842.3
1999-08-02,5.78,1834.5,6.06,46.6,5.78,5964.7
1999-08-09,5.89,1870.83,6.18,47.5,5.89,8437.8
1999-08-16,5.55,1761.85,5.82,44.8,5.55,4171.5
1999-08-23,6.02,1913.21,6.32,48.6,6.02,7318.1
1999-08-30,5.71,1813.31,5.99,46.1,5.71,4682.1
1999-09-06,5.55,1761.85,5.82,44.8,5.55,2939.4
1999-09-13,5.84,1855.69,6.13,47.2,5.84,4697.0
1999-09-20,5.76,1828.45,6.04,67.1,5.76,5249.3
1999-09-27,5.6,1780.01,5.88,65.3,5.6,1850.4
1999-10-04,5.57,1767.9,5.84,64.9,5.57,1029.9
1999-10-11,5.39,1713.41,5.66,62.9,5.39,640.4
1999-10-18,5.2,1652.87,5.46,60.7,5.2,1215.1
1999-10-25,4.97,1577.19,5.21,57.9,4.97,1559.9
1999-11-01,5.04,1601.4,5.29,58.8,5.04,1468.1
1999-11-08,4.99,1586.27,5.24,58.2,4.99,1033.6
1999-11-15,4.83,1534.8,5.07,56.3,4.83,1649.3
1999-11-22,4.86,1543.89,5.1,56.7,4.86,2134.7
1999-11-29,4.82,1531.78,5.06,56.2,4.82,2961.3
1999-12-06,4.9,1556.0,5.14,57.1,4.9,1096.8
1999-12-13,4.78,1519.67,5.02,55.8,4.78,963.3
1999-12-20,4.7,1492.42,4.93,54.8,4.7,1408.2
1999-12-27,4.34,1377.39,4.55,50.6,4.34,1307.5
2000-01-03,-3.39,1395.55,4.61,51.2,-3.39,462.1
2000-01-10,-3.76,1549.94,5.12,56.9,-3.76,3767.8
2000-01-17,-3.48,1434.91,4.74,52.7,-3.48,2426.2
2000-01-24,-3.4,1401.61,4.63,51.4,-3.4,2479.3
2000-01-31,-3.48,1431.88,4.73,52.6,-3.48,3113.2
2000-02-07,-3.48,1431.88,4.73,52.6,-3.48,
2000-02-14,-3.76,1549.94,5.12,56.9,-3.76,1692.5
2000-02-21,-3.52,1450.04,4.79,53.2,-3.52,17180.9
2000-02-28,-3.62,1492.42,4.93,54.8,-3.62,7606.8
2000-03-06,-3.77,1552.97,5.13,57.0,-3.77,16234.3
2000-03-13,-3.76,1549.94,5.12,56.9,-3.76,8602.1
2000-03-20,-4.21,1734.6,5.73,63.7,-4.21,28086.0
2000-03-27,-4.26,1755.79,5.8,64.4,-4.26,18707.7
2000-04-03,-4.29,1767.9,5.84,64.9,-4.29,21681.8
2000-04-10,-4.63,1907.15,6.3,70.0,-4.63,19610.4
2000-04-17,-4.31,1776.98,5.87,65.2,-4.31,18399.2
2000-04-24,-4.53,1864.77,6.16,68.4,-4.53,13748.7
2000-05-01,-4.2,1731.57,5.72,63.6,-4.2,9478.7
2000-05-08,-4.15,1707.36,5.64,62.7,-4.15,1356.9
2000-05-15,-3.65,1501.5,4.96,55.1,-3.65,6715.5
2000-05-22,-4.01,1652.87,5.46,60.7,-4.01,7467.9
2000-05-29,-4.22,1737.63,5.74,63.8,-4.22,15117.8
2000-06-05,-4.23,1740.66,5.75,63.9,-4.23,15989.5
2000-06-12,-4.2,1731.57,5.72,63.6,-4.2,7872.4
2000-06-19,-4.2,1731.57,5.72,63.6,-4.2,14280.1
2000-06-26,-4.12,1695.25,5.6,62.2,-4.12,8969.9
2000-07-03,-3.87,1595.35,5.27,58.6,-3.87,10489.0
2000-07-10,-4.01,1649.84,5.45,60.6,-4.01,5573.7
2000-07-17,-4.05,1668.0,5.51,61.2,-4.05,8714.5
2000-07-24,-4.44,1828.45,6.04,67.1,-4.44,24653.4
2000-07-31,-4.92,2028.24,6.7,74.4,-4.92,33611.0
2000-08-07,-4.91,2022.19,6.68,74.2,-4.91,29713.3
2000-08-14,-5.09,2097.87,6.93,77.0,-5.09,27510.5
2000-08-21,-5.82,2397.56,7.92,88.0,-5.82,37864.4
2000-08-28,-6.01,2476.27,8.18,90.9,-6.01,76042.1
2000-09-04,-5.53,2276.48,7.52,83.6,-5.53,23597.7
2000-09-11,-5.31,2185.66,7.22,80.2,-5.31,11599.4
2000-09-18,-5.26,2167.5,7.16,79.6,-5.26,11119.2
2000-09-25,-4.73,1949.54,6.44,71.6,-4.73,8900.3
2000-10-02,-4.84,1994.94,6.59,73.2,-4.84,3765.0
2000-10-09,-5.04,2073.65,6.85,76.1,-5.04,985.6
2000-10-16,-4.81,1979.81,6.54,72.7,-4.81,5416.8
2000-10-23,-5.26,2167.5,7.16,79.6,-5.26,9301.5
2000-10-30,-5.39,2218.96,7.33,81.4,-5.39,10683.8
2000-11-06,-5.21,2146.3,7.09,78.8,-5.21,5849.1
2000-11-13,-5.46,2249.23,7.43,82.6,-5.46,10280.3
2000-11-20,-5.47,2252.26,7.44,82.7,-5.47,10148.5
2000-11-27,-5.49,2261.34,7.47,83.0,-5.49,14303.4
2000-12-04,-5.99,2467.19,8.15,90.6,-5.99,19002.8
2000-12-11,-5.85,2409.67,7.96,88.4,-5.85,18872.7
2000-12-18,-5.43,2237.12,7.39,82.1,-5.43,12007.0
2000-12-25,-5.35,2203.82,7.28,80.9,-5.35,6208.8
2001-01-01,-7.19,2182.63,7.21,80.1,-7.19,4202.5
2001-01-08,-6.96,2113.01,6.98,77.6,-6.96,10569.1
2001-01-15,-7.06,2143.28,7.08,78.7,-7.06,7210.0
2001-01-22,-7.31,2218.96,7.33,81.4,-7.31,4611.0
2001-01-29,-7.31,2218.96,7.33,81.4,-7.31,
2001-02-05,-7.38,2240.15,7.4,82.2,-7.38,1844.3
2001-02-12,-7.33,2225.01,7.35,81.7,-7.33,10716.1
2001-02-19,-7.11,2158.41,7.13,79.2,-7.11,3832.5
2001-02-26,-6.16,1867.8,6.17,68.6,-6.16,9617.6
2001-03-05,-5.7,1728.55,5.71,63.4,-5.7,16504.4
2001-03-12,-6.07,1840.55,6.08,67.6,-6.07,23346.9
2001-03-19,-5.88,1783.04,5.89,65.4,-5.88,13707.6
2001-03-26,-5.95,1804.23,5.96,66.2,-5.95,14678.1
2001-04-02,-5.52,1674.06,5.53,61.4,-5.52,41972.0
2001-04-09,-5.7,1728.55,5.71,63.4,-5.7,25670.9
2001-04-16,-5.86,1776.98,5.87,65.2,-5.86,31504.0
2001-04-23,-6.76,2052.46,6.78,,-6.76,25829.1
2001-04-30,-7.24,2197.77,7.26,,-7.24,54129.6
2001-05-07,-7.24,2197.77,7.26,,-7.24,
2001-05-14,-7.66,2324.91,7.68,,-7.66,23376.3
2001-05-21,-7.76,2355.18,7.78,,-7.76,19145.9
2001-05-28,-7.59,2303.72,7.61,,-7.59,26471.3
2001-06-04,-7.67,2327.94,7.69,,-7.67,13244.6
