,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,548.26,3.27,,,64111.5
1995-11-13,,475.24,2.84,,,21119.1
1995-11-20,,456.99,2.73,,,9007.0
1995-11-27,,438.73,2.62,,,178536.9
1995-12-04,,394.67,2.36,,,569491.1
1995-12-11,,381.45,2.28,,,56622.0
1995-12-18,,349.35,2.09,,,5666.3
1995-12-25,,347.46,2.08,,,5270.1
1996-01-01,,304.66,1.82,,,3562.0
1996-01-08,,278.22,1.66,,,3880.0
1996-01-15,,290.18,1.73,,,4649.4
1996-01-22,,263.74,1.58,,,3387.4
1996-01-29,,270.04,1.61,,,2201.6
1996-02-05,,264.37,1.58,,,1845.4
1996-02-12,,260.6,1.56,,,1666.9
1996-02-19,,264.37,1.58,,,1612.5
1996-02-26,,264.37,1.58,,,
1996-03-04,,302.77,1.81,,,3752.5
1996-03-11,,310.95,1.86,,,25230.4
1996-03-18,,308.44,1.84,,,6574.2
1996-03-25,,331.73,1.98,,,18968.5
1996-04-01,,298.99,1.79,,,16109.0
1996-04-08,,304.03,1.82,,,3857.8
1996-04-15,,304.03,1.82,,,8179.5
1996-04-22,,349.35,2.09,,,29828.8
1996-04-29,,415.44,2.48,,,34331.4
1996-05-06,,433.07,2.59,68.8,,29119.4
1996-05-13,,419.85,2.51,66.7,,17492.0
1996-05-20,,462.02,2.76,73.4,,32148.2
1996-05-27,,390.26,2.33,62.0,,14338.8
1996-06-03,,428.03,2.56,68.0,,13673.9
1996-06-10,,459.51,2.74,73.0,,43122.9
1996-06-17,,494.13,2.95,78.5,,42813.5
1996-06-24,,475.87,2.84,77.1,,22081.3
1996-07-01,,396.56,2.37,64.3,,9597.5
1996-07-08,,487.33,2.91,79.0,,28158.4
1996-07-15,,630.97,3.77,102.3,,64041.2
1996-07-22,,634.49,3.79,102.9,,33406.4
1996-07-29,,639.78,3.82,103.7,,36475.8
1996-08-05,,660.05,3.94,107.0,,31924.0
1996-08-12,,713.8,4.26,115.7,,28751.2
1996-08-19,,627.44,3.75,101.7,,31328.9
1996-08-26,,586.02,3.5,95.0,,15217.7
1996-09-02,,637.14,3.81,103.3,,13073.2
1996-09-09,,764.92,4.57,124.0,,48115.6
1996-09-16,,920.9,5.5,149.3,,20279.6
1996-09-23,,964.08,5.76,156.3,,27488.1
1996-09-30,,1057.49,6.32,171.4,,21543.6
1996-10-07,,1057.49,6.32,171.4,,11613.3
1996-10-14,,1083.93,6.47,175.7,,31778.5
1996-10-21,,1233.74,7.37,200.0,,22118.5
1996-10-28,,1110.36,6.63,180.0,,6467.2
1996-11-04,,1117.41,6.67,181.1,,11621.0
1996-11-11,,1198.49,7.16,194.3,,17288.4
1996-11-18,,1165.88,6.96,189.0,,19958.0
1996-11-25,,1139.44,6.81,184.7,,13710.7
1996-12-02,,1061.89,6.34,172.1,,8993.0
1996-12-09,,1098.02,6.56,178.0,,25257.9
1996-12-16,,908.56,5.43,147.3,,12635.5
1996-12-23,,575.45,3.44,93.3,,12389.7
1996-12-30,,602.77,3.6,97.7,,16231.1
1997-01-06,,542.84,3.24,88.0,,18943.6
1997-01-13,,628.32,3.75,101.9,,17269.1
1997-01-20,,612.46,3.66,99.3,,15282.4
1997-01-27,,642.42,3.84,104.1,,14086.8
1997-02-03,,636.26,3.8,103.1,,27320.7
1997-02-10,,636.26,3.8,103.1,,
1997-02-17,,656.52,3.92,106.4,,7164.6
1997-02-24,,713.8,4.26,115.7,,75721.6
1997-03-03,,751.7,4.49,106.6,,30888.7
1997-03-10,,763.15,4.56,108.3,,34219.1
1997-03-17,,727.9,4.35,103.3,,16562.4
1997-03-24,,716.45,4.28,101.6,,15392.2
1997-03-31,,757.87,4.53,107.5,,23838.5
1997-04-07,,731.43,4.37,103.8,,18453.0
1997-04-14,,718.21,4.29,101.9,,10850.8
1997-04-21,,720.85,4.31,102.3,,7865.5
1997-04-28,,630.09,3.76,89.4,,9852.1
1997-05-05,,709.4,4.24,100.6,,7104.1
1997-05-12,,801.05,4.78,113.6,,38950.1
1997-05-19,,643.3,3.84,91.3,,16563.8
1997-05-26,,511.12,3.05,72.5,,6424.5
1997-06-02,,581.62,3.47,82.5,,6927.9
1997-06-09,,552.54,3.3,78.4,,7733.6
1997-06-16,,543.72,3.25,77.1,,5500.6
1997-06-23,,509.36,3.04,72.3,,4176.8
1997-06-30,,490.85,2.93,69.6,,3897.9
1997-07-07,,401.85,2.4,57.0,,2596.5
1997-07-14,,426.52,2.55,60.5,,3378.0
1997-07-21,,440.62,2.63,62.5,,5028.8
1997-07-28,,432.69,2.58,61.4,,4997.7
1997-08-04,,461.77,2.76,87.3,,4677.4
1997-08-11,,519.05,3.1,98.2,,11368.8
1997-08-18,,491.73,2.94,93.0,,6897.8
1997-08-25,,460.01,2.75,87.0,,6569.4
1997-09-01,,489.09,2.92,92.5,,9877.3
1997-09-08,,519.05,3.1,98.2,,8159.3
1997-09-15,,473.23,2.83,89.5,,19296.3
1997-09-22,,431.81,2.58,81.7,,4632.3
1997-09-29,,437.98,2.62,82.8,,5892.3
1997-10-06,,435.33,2.6,82.3,,914.3
1997-10-13,,444.14,2.65,84.0,,2742.5
1997-10-20,,460.01,2.75,87.0,,5561.6
1997-10-27,,456.48,2.73,86.3,,6588.5
1997-11-03,,436.21,2.61,82.5,,4627.7
1997-11-10,,453.84,2.71,85.8,,4706.9
1997-11-17,,439.74,2.63,83.2,,3626.2
1997-11-24,,448.55,2.68,84.8,,7350.7
1997-12-01,,489.09,2.92,92.5,,23529.0
1997-12-08,,521.69,3.12,98.7,,11430.7
1997-12-15,,572.81,3.42,108.3,,16743.8
1997-12-22,,667.1,3.98,126.2,,19062.8
1997-12-29,,709.4,4.24,134.2,,11992.6
1998-01-05,,722.62,4.32,136.7,,16297.8
1998-01-12,,1054.84,6.3,199.5,,46500.2
1998-01-19,,1092.74,6.53,206.7,,55401.0
1998-01-26,,1022.24,6.11,193.3,,15505.0
1998-02-02,,1022.24,6.11,193.3,,
1998-02-09,,1124.46,6.72,212.7,,1666.7
1998-02-16,,1148.26,6.86,217.2,,28959.7
1998-02-23,,1213.47,7.25,229.5,,15524.5
1998-03-02,,1048.68,6.26,198.3,,23480.3
1998-03-09,,1190.55,7.11,225.2,,23982.1
1998-03-16,,1152.66,6.88,218.0,,29253.4
1998-03-23,,1096.26,6.55,207.3,,20567.8
1998-03-30,,1578.3,9.43,298.5,,51906.6
1998-04-06,,1609.14,9.61,304.3,,58488.5
1998-04-13,,2085.89,12.46,394.5,,27333.5
1998-04-20,,1681.4,10.04,318.0,,29568.2
1998-04-27,,1680.52,10.04,317.8,,13980.5
1998-05-04,,1938.73,11.58,366.7,,19323.5
1998-05-11,,2024.21,12.09,2297.0,,22039.7
1998-05-18,,2377.58,14.2,2698.0,,28075.6
1998-05-25,,2273.6,13.58,2580.0,,14880.6
1998-06-01,,2113.21,12.62,2398.0,,10291.0
1998-06-08,,2273.6,13.58,2580.0,,14090.5
1998-06-15,,2055.05,12.27,2332.0,,12188.5
1998-06-22,,1944.02,11.61,2206.0,,6266.7
1998-06-29,,1812.71,10.83,2057.0,,6541.4
1998-07-06,,1637.34,9.78,1858.0,,4884.8
1998-07-13,,1828.57,10.92,2075.0,,5284.0
1998-07-20,,1785.39,10.66,2026.0,,4317.0
1998-07-27,,1784.51,10.66,2025.0,,4120.1
1998-08-03,,1768.65,10.56,2007.0,,6276.6
1998-08-10,,1822.4,10.88,2068.0,,4231.1
1998-08-17,,1889.38,11.28,102.1,,25097.8
1998-08-24,,2035.66,12.16,110.0,,11565.7
1998-08-31,,1981.91,11.84,107.1,,7525.2
1998-09-07,,1995.13,11.92,107.8,,4056.8
1998-09-14,,2043.59,12.21,110.4,,9221.9
1998-09-21,,1884.97,11.26,101.9,,9700.7
1998-09-28,,1831.22,10.94,99.0,,4134.5
1998-10-05,,1847.08,11.03,99.8,,1463.3
1998-10-12,,1766.89,10.55,95.5,,2882.7
1998-10-19,,1811.83,10.82,97.9,,3206.0
1998-10-26,,1677.88,10.02,90.7,,3418.5
1998-11-02,,1768.65,10.56,95.6,,2934.2
1998-11-09,,1822.4,10.88,98.5,,5142.0
1998-11-16,,1803.02,10.77,97.4,,3231.9
1998-11-23,,1757.19,10.49,95.0,,2546.7
1998-11-30,,1699.91,10.15,91.9,,1979.6
1998-12-07,,1639.11,9.79,88.6,,1548.2
1998-12-14,,1654.97,9.88,89.4,,1120.4
1998-12-21,,1500.75,8.96,81.1,,2008.2
1998-12-28,,1519.26,9.07,82.1,,1655.0
1999-01-04,6.21,1455.81,8.69,78.7,6.21,1432.9
1999-01-11,6.48,1521.02,9.08,82.2,6.48,3004.6
1999-01-18,6.57,1540.41,9.2,83.2,6.57,2883.2
1999-01-25,6.27,1469.91,8.78,79.4,6.27,2078.2
1999-02-01,6.01,1409.98,8.42,76.2,6.01,1588.1
1999-02-08,5.65,1325.38,7.92,71.6,5.65,1831.4
1999-02-15,5.74,1346.53,8.04,72.8,5.74,471.1
1999-02-22,5.74,1346.53,8.04,72.8,5.74,
1999-03-01,5.56,1304.23,7.79,70.5,5.56,350.6
1999-03-08,5.65,1325.38,7.92,71.6,5.65,1951.3
1999-03-15,6.15,1443.47,8.62,78.0,6.15,4082.2
1999-03-22,6.69,1570.37,9.38,84.9,6.7,3783.8
1999-03-29,6.71,1573.89,9.4,85.0,6.71,9473.5
1999-04-05,6.81,1597.69,9.54,86.3,6.81,3061.0
1999-04-12,6.31,1480.48,8.84,80.0,6.31,2999.5
1999-04-19,6.33,1484.89,8.87,80.2,6.33,2536.4
1999-04-26,6.24,1463.74,8.74,79.1,6.24,2676.6
1999-05-03,6.42,1506.04,8.99,81.4,6.42,2265.3
1999-05-10,6.05,1419.68,8.48,27.3,6.05,2430.7
1999-05-17,5.75,1348.3,8.05,25.9,5.75,2106.2
1999-05-24,7.12,1669.07,9.97,32.1,7.12,11848.7
1999-05-31,6.99,1639.11,9.79,31.5,6.99,13959.5
1999-06-07,7.74,1815.35,10.84,34.9,7.74,18980.0
1999-06-14,7.86,1843.55,11.01,35.5,7.86,9412.7
1999-06-21,8.75,2053.29,12.26,39.5,8.75,20186.3
1999-06-28,11.72,2749.47,16.42,52.9,11.72,27014.7
1999-07-05,9.35,2192.52,13.09,42.2,9.35,22563.9
1999-07-12,10.51,2465.71,14.73,47.4,10.51,16329.6
1999-07-19,9.52,2232.18,13.33,42.9,9.52,9554.7
1999-07-26,10.82,2537.97,15.16,48.8,10.82,15591.9
1999-08-02,11.29,2647.24,15.81,50.9,11.29,21967.4
1999-08-09,10.72,2515.06,15.02,48.4,10.72,9041.8
1999-08-16,10.13,2374.94,14.18,45.7,10.13,3963.5
1999-08-23,11.11,2604.95,15.56,50.1,11.11,5503.7
1999-08-30,10.53,2469.23,14.75,54.9,10.53,4979.5
1999-09-06,10.28,2410.19,14.39,53.6,10.28,2656.8
1999-09-13,10.9,2556.48,15.27,56.9,10.9,8029.6
1999-09-20,10.64,2496.55,14.91,55.5,10.64,2401.9
1999-09-27,10.56,2476.28,14.79,55.1,10.56,1803.9
1999-10-04,10.41,2442.8,14.59,54.4,10.41,1034.1
1999-10-11,10.25,2404.9,14.36,53.5,10.25,570.4
1999-10-18,9.79,2297.39,13.72,51.1,9.79,1517.3
1999-10-25,9.57,2243.64,13.4,49.9,9.57,2534.9
1999-11-01,9.54,2236.59,13.36,49.8,9.54,1820.8
1999-11-08,9.5,2227.77,13.31,49.6,9.5,1504.0
1999-11-15,8.95,2099.11,12.54,46.7,8.95,1624.9
1999-11-22,8.62,2022.45,12.08,45.0,8.62,2678.9
1999-11-29,8.83,2070.03,12.36,46.1,8.83,892.2
1999-12-06,9.31,2184.59,13.05,48.6,9.31,1963.6
1999-12-13,9.96,2336.17,13.95,52.0,9.96,8588.5
1999-12-20,9.95,2333.52,13.94,51.9,9.95,6792.5
1999-12-27,8.84,2074.44,12.39,46.2,8.84,8170.0
2000-01-03,1.75,2129.07,12.72,47.4,2.42,2052.5
2000-01-10,2.07,2511.53,15.0,55.9,2.86,16013.8
2000-01-17,1.83,2220.72,13.26,49.4,2.53,8921.4
2000-01-24,2.12,2575.86,15.38,57.3,2.93,4920.6
2000-01-31,2.31,2808.51,16.77,62.5,3.2,25303.8
2000-02-07,2.31,2808.51,16.77,62.5,3.2,
2000-02-14,2.54,3089.63,18.45,68.7,3.52,2031.2
2000-02-21,2.71,3292.31,19.66,73.3,3.75,39309.2
2000-02-28,2.74,3325.8,19.86,74.0,3.79,16916.9
2000-03-06,2.41,2932.76,17.52,65.3,3.34,10207.1
2000-03-13,2.57,3123.11,18.65,69.5,3.56,7148.8
2000-03-20,2.48,3011.19,17.98,67.0,3.43,6780.9
2000-03-27,2.52,3061.42,18.28,68.1,3.49,6603.3
2000-04-03,2.44,2960.97,17.68,65.9,3.37,4433.6
2000-04-10,2.42,2936.29,17.54,65.3,3.34,2927.4
2000-04-17,2.33,2828.78,16.89,62.9,3.22,4739.0
2000-04-24,2.35,2859.62,17.08,63.6,3.26,3746.8
2000-05-01,2.42,2941.58,17.57,65.5,3.35,6877.3
2000-05-08,2.52,3057.9,18.26,68.0,3.48,4194.5
2000-05-15,3.36,4085.67,17.64,65.7,3.36,11311.9
2000-05-22,3.33,4044.22,17.46,65.0,3.33,6424.3
2000-05-29,3.8,4623.36,19.96,74.4,3.8,17565.1
2000-06-05,3.53,4294.16,18.54,69.1,3.53,19062.8
2000-06-12,3.43,4169.8,18.0,67.1,3.43,11600.7
2000-06-19,3.55,4314.89,18.63,69.4,3.55,11305.0
2000-06-26,4.26,5182.98,22.37,83.4,4.26,46518.9
2000-07-03,4.13,5018.39,21.66,80.7,4.13,29992.0
2000-07-10,4.3,5230.54,22.58,84.1,4.3,10052.0
2000-07-17,4.49,5462.19,23.58,87.8,4.49,24226.2
2000-07-24,4.2,5108.61,22.05,82.2,4.2,18964.6
2000-07-31,4.22,5131.78,22.15,82.5,4.22,11037.9
2000-08-07,4.2,5102.52,22.03,82.1,4.2,7873.5
2000-08-14,4.23,5145.19,22.21,82.7,4.23,8968.4
2000-08-21,4.11,4995.22,21.56,80.3,4.11,8406.3
2000-08-28,3.96,4816.0,20.79,77.5,3.96,8658.1
2000-09-04,3.78,4596.53,19.84,73.9,3.78,7123.8
2000-09-11,3.85,4679.44,20.2,75.3,3.85,5912.5
2000-09-18,3.76,4572.15,19.74,73.5,3.76,2678.6
2000-09-25,3.81,4630.67,19.99,74.5,3.81,4047.5
2000-10-02,3.85,4675.78,20.18,75.2,3.85,2769.1
2000-10-09,3.78,4595.31,19.84,73.9,3.78,908.5
2000-10-16,3.74,4540.45,19.6,73.0,3.74,4096.1
2000-10-23,4.11,4992.79,21.55,80.3,4.11,14824.8
2000-10-30,4.0,4856.23,20.96,78.1,4.0,7401.9
2000-11-06,4.04,4913.53,21.21,79.0,4.04,2921.4
2000-11-13,4.16,5057.4,21.83,81.3,4.16,7129.8
2000-11-20,3.96,4814.77,20.78,77.4,3.96,6807.6
2000-11-27,3.82,4642.86,20.04,74.7,3.82,5185.3
2000-12-04,3.8,4622.13,19.95,74.3,3.8,4279.6
2000-12-11,3.82,4645.3,20.05,74.7,3.82,2530.2
2000-12-18,4.01,4879.39,21.06,78.5,4.01,3123.9
2000-12-25,3.99,4851.35,20.94,78.0,3.99,4156.9
2001-01-01,3.67,4856.23,20.96,78.1,3.67,1726.8
2001-01-08,3.54,4680.66,20.21,75.3,3.54,6111.4
2001-01-15,3.35,4439.25,19.16,71.4,3.35,5196.5
2001-01-22,3.34,4425.84,19.11,71.2,3.34,6250.4
2001-01-29,3.34,4425.84,19.11,71.2,3.34,
2001-02-05,3.11,4110.05,17.74,66.1,3.11,1846.1
2001-02-12,2.89,3829.63,16.53,61.6,2.89,12534.8
2001-02-19,2.98,3939.36,17.01,63.4,2.98,3745.4
2001-02-26,3.06,4051.53,17.49,65.2,3.06,6000.5
2001-03-05,3.05,4038.12,17.43,64.9,3.05,3043.6
2001-03-12,3.02,3997.89,17.26,64.3,3.02,3690.9
2001-03-19,2.95,3900.35,16.84,62.7,2.95,3681.1
2001-03-26,3.04,4023.49,17.37,45.8,3.04,4854.7
2001-04-02,3.13,4136.88,17.86,47.1,3.13,5569.2
2001-04-09,3.03,4008.86,17.31,45.7,3.03,3034.2
2001-04-16,3.19,4218.57,18.21,48.1,3.19,5508.5
2001-04-23,3.42,4528.25,19.55,51.6,3.42,17473.8
2001-04-30,3.5,4631.89,19.99,52.8,3.5,14917.4
2001-05-07,3.5,4631.89,19.99,52.8,3.5,
2001-05-14,3.68,4864.76,21.0,55.4,3.68,9232.0
2001-05-21,3.54,4686.75,20.23,53.4,3.54,32700.2
2001-05-28,3.38,4470.95,19.3,50.9,3.38,9841.4
2001-06-04,3.34,4422.18,19.09,50.4,3.34,4919.2
2001-06-11,3.24,4288.07,18.51,48.8,3.24,5339.1
2001-06-18,3.22,4258.8,18.38,48.5,3.22,3217.9
2001-06-25,3.22,4255.14,18.37,48.5,3.22,2789.0
2001-07-02,3.24,4288.07,18.51,48.8,3.24,1935.1
2001-07-09,3.2,4236.86,18.29,48.3,3.2,1407.2
2001-07-16,3.24,4292.94,18.53,48.9,3.24,1344.3
2001-07-23,3.33,4401.45,19.0,42.0,3.33,4269.1
2001-07-30,2.92,3864.99,16.68,36.9,2.92,4985.2
2001-08-06,2.73,3615.04,15.61,34.5,2.73,3664.0
2001-08-13,2.87,3804.03,16.42,36.3,2.87,2442.7
2001-08-20,2.82,3727.21,16.09,35.5,2.82,1474.5
2001-08-27,2.7,3572.37,15.42,34.1,2.7,1825.8
2001-09-03,2.78,3679.66,15.88,35.1,2.78,1609.4
2001-09-10,2.83,3746.72,16.17,35.7,2.83,3492.6
2001-09-17,2.68,3546.77,15.31,33.8,2.68,2613.3
2001-09-24,2.72,3596.76,15.53,34.3,2.72,1538.4
2001-10-01,2.73,3608.95,15.58,34.4,2.73,1107.3
2001-10-08,2.69,3566.27,15.39,34.0,2.69,285.2
2001-10-15,2.45,3237.08,13.97,30.9,2.45,3764.0
2001-10-22,2.11,2795.71,12.07,26.7,2.11,3671.9
2001-10-29,2.36,3118.81,13.46,29.7,2.36,6510.6
2001-11-05,2.21,2924.95,12.63,27.9,2.21,2360.8
2001-11-12,2.1,2784.74,12.02,26.6,2.1,2422.1
2001-11-19,2.2,2916.42,12.59,27.8,2.2,2155.2
2001-11-26,2.21,2931.05,12.65,28.0,2.21,2084.9
2001-12-03,2.4,3177.34,13.72,30.3,2.4,3877.6
2001-12-10,2.36,3124.91,13.49,29.8,2.36,2458.6
2001-12-17,2.24,2963.97,12.79,28.3,2.24,1645.9
2001-12-24,2.18,2881.06,12.44,27.5,2.18,1403.4
2001-12-31,2.27,3007.86,12.98,28.7,2.27,2406.6
2002-01-07,2.13,2961.53,12.78,28.2,2.13,303.3
2002-01-14,2.11,2928.61,12.64,27.9,2.11,4285.2
2002-01-21,2.0,2782.3,12.01,26.5,2.0,3343.4
2002-01-28,2.01,2792.06,12.05,26.6,2.01,5140.1
2002-02-04,2.25,3126.13,13.49,29.8,2.25,7690.0
2002-02-11,2.25,3129.79,13.51,29.8,2.25,3123.0
2002-02-18,2.25,3129.79,13.51,29.8,2.25,
2002-02-25,2.27,3148.08,13.59,30.0,2.27,598.4
2002-03-04,2.27,3148.08,13.59,30.0,2.27,1685.7
2002-03-11,2.37,3294.38,14.22,31.4,2.37,5795.9
2002-03-18,2.32,3218.79,13.89,30.7,2.32,3837.3
2002-03-25,2.34,3254.15,14.05,31.0,2.34,3144.8
2002-04-01,2.58,3584.56,15.47,34.2,2.58,9643.7
2002-04-08,2.49,3450.45,14.89,32.9,2.49,6070.8
2002-04-15,2.5,3471.17,14.98,33.1,2.5,2332.8
2002-04-22,2.53,3510.19,15.15,33.5,2.53,2645.1
2002-04-29,2.51,3485.81,15.05,33.2,2.51,2489.4
