,MTBV,MV,P,PE,PTBV,VO
1992-06-08,,2762.94,11.08,,,2889.2
1992-06-15,,2385.06,9.56,,,1880.9
1992-06-22,,2347.89,9.42,,,2457.5
1992-06-29,,2787.73,11.18,,,2234.1
1992-07-06,,2713.38,10.88,,,5490.6
1992-07-13,,2787.73,11.18,,,3241.5
1992-07-20,,3016.94,12.1,,,4032.4
1992-07-27,,3153.23,12.64,,,4926.1
1992-08-03,,2862.06,11.48,,,3472.9
1992-08-10,,3221.37,12.92,,,3450.8
1992-08-17,,3134.64,12.57,,,4074.7
1992-08-24,,2924.01,11.73,,,2170.7
1992-08-31,,2911.63,11.68,,,2896.3
1992-09-07,,2564.71,10.28,,,2498.8
1992-09-14,,2800.11,11.23,,,4332.3
1992-09-21,,2800.11,11.23,,,1412.9
1992-09-28,,2855.87,11.45,,,1555.8
1992-10-05,,2899.24,11.63,,,1797.3
1992-10-12,,2886.84,11.58,,,946.0
1992-10-19,,2651.44,10.63,,,940.9
1992-10-26,,2230.18,8.94,,,2630.6
1992-11-02,,2248.77,9.02,,,5069.0
1992-11-09,,2205.4,8.84,,,1427.0
1992-11-16,,1734.59,6.96,,,2064.0
1992-11-23,,1728.39,6.93,,,5305.5
1992-11-30,,2416.03,9.69,,,5742.2
1992-12-07,,2583.29,10.36,,,7945.1
1992-12-14,,2366.47,9.49,,,5625.5
1992-12-21,,2477.98,9.94,,,2637.6
1992-12-28,,2440.81,9.79,,,2173.7
1993-01-04,7.02,2700.99,10.83,,7.61,4190.4
1993-01-11,7.52,2893.04,11.6,,8.16,3901.6
1993-01-18,7.37,2837.28,11.38,,8.0,3598.7
1993-01-25,7.5,2886.84,11.58,,8.14,1283.1
1993-02-01,8.24,3171.81,12.72,,8.94,1511.5
1993-02-08,9.05,3481.56,13.96,,9.82,13817.2
1993-02-15,8.55,3289.52,13.19,,9.27,8421.1
1993-02-22,8.82,3394.83,13.61,,9.57,9591.5
1993-03-01,8.43,3246.15,13.02,,9.15,6821.0
1993-03-08,7.56,2911.63,11.68,,8.21,5672.8
1993-03-15,7.9,3041.72,12.2,,8.58,6638.9
1993-03-22,7.44,2862.06,11.48,,8.07,3180.1
1993-03-29,7.47,2874.45,11.53,,8.1,3291.8
1993-04-05,6.86,2639.05,10.58,47.3,7.44,2878.2
1993-04-12,7.15,2750.56,11.03,49.3,7.75,4582.9
1993-04-19,7.47,2874.45,11.53,51.6,8.1,4953.3
1993-04-26,7.31,2812.51,11.28,50.4,7.93,1208.6
1993-05-03,7.0,2694.8,10.81,48.3,7.6,634.0
1993-05-10,6.25,2403.64,9.64,43.1,6.78,1494.4
1993-05-17,6.15,2366.47,9.49,42.4,6.67,2339.2
1993-05-24,5.47,2106.28,8.45,37.8,5.94,1204.8
1993-05-31,5.67,2180.62,8.74,39.1,6.15,1459.2
1993-06-07,5.62,2162.04,8.67,38.8,6.1,1814.6
1993-06-14,5.45,2098.84,7.76,34.8,5.45,824.0
1993-06-21,5.66,2176.9,8.04,36.1,5.66,1399.0
1993-06-28,5.77,2220.26,8.21,36.8,5.77,1273.0
1993-07-05,5.68,2185.57,8.08,36.2,5.68,1363.7
1993-07-12,5.27,2029.46,7.5,33.6,5.27,914.0
1993-07-19,4.6,1769.27,6.54,29.3,4.6,987.5
1993-07-26,4.82,1856.0,6.86,30.7,4.82,2274.0
1993-08-02,5.52,2124.86,7.85,35.2,5.52,4182.8
1993-08-09,5.7,2194.24,8.11,36.4,5.7,3042.4
1993-08-16,7.28,2801.34,10.35,46.4,7.28,11998.4
1993-08-23,5.52,2124.86,7.85,35.2,5.52,6092.2
1993-08-30,5.79,2228.93,8.24,36.9,5.79,2920.1
1993-09-06,5.77,2220.26,8.21,36.8,5.77,1263.1
1993-09-13,5.34,2055.48,7.6,34.1,5.34,753.2
1993-09-20,5.57,2142.21,7.92,35.5,5.57,1107.7
1993-09-27,5.23,2012.11,7.44,33.3,5.23,2094.6
1993-10-04,5.54,2133.53,7.88,28.0,5.54,874.4
1993-10-11,5.32,2046.8,7.56,26.8,5.32,1444.4
1993-10-18,5.18,1994.77,7.37,26.1,5.18,621.8
1993-10-25,4.93,1899.36,7.02,24.9,4.93,624.8
1993-11-01,4.78,1838.65,6.79,24.1,4.78,1238.6
1993-11-08,5.0,1925.38,7.12,25.2,5.0,809.3
1993-11-15,5.77,2220.26,8.21,29.1,5.77,5924.4
1993-11-22,5.84,2246.28,8.3,29.4,5.84,6302.7
1993-11-29,5.48,2107.51,7.79,27.6,5.48,2151.2
1993-12-06,5.34,2055.48,7.6,26.9,5.34,940.2
1993-12-13,5.36,2064.15,7.63,27.0,5.36,1876.2
1993-12-20,5.57,2142.21,7.92,28.1,5.57,3635.1
1993-12-27,5.63,2168.22,8.01,28.4,5.63,2317.4
1994-01-03,3.34,2046.8,7.56,26.8,3.34,1719.3
1994-01-10,3.31,2029.46,7.5,26.6,3.31,1716.9
1994-01-17,3.07,1882.02,6.96,24.7,3.07,1134.3
1994-01-24,3.0,1838.65,6.79,24.1,3.0,904.5
1994-01-31,2.64,1621.83,5.99,21.3,2.64,1471.1
1994-02-07,3.2,1960.07,7.24,25.7,3.2,2503.6
1994-02-14,2.87,1760.6,6.51,23.1,2.87,740.2
1994-02-21,2.7,1656.52,6.12,21.7,2.7,1048.8
1994-02-28,2.83,1734.58,6.41,22.7,2.83,2040.3
1994-03-07,2.67,1639.18,6.06,21.5,2.67,877.7
1994-03-14,2.79,1708.56,6.31,22.4,2.79,814.0
1994-03-21,2.53,1552.45,5.74,20.3,2.53,1237.7
1994-03-28,2.29,1405.01,5.19,18.4,2.29,933.3
1994-04-04,2.14,1309.61,4.84,12.4,2.14,1643.0
1994-04-11,1.97,1205.53,4.46,11.4,1.97,1088.1
1994-04-18,1.78,1092.78,4.04,10.3,1.78,1883.8
1994-04-25,1.6,980.04,3.62,9.3,1.6,1745.5
1994-05-02,1.78,1092.78,4.04,10.3,1.78,3299.2
1994-05-09,2.01,1231.55,4.55,11.6,2.01,6176.6
1994-05-16,2.01,1229.82,4.54,11.6,2.01,4609.3
1994-05-23,1.96,1203.8,4.45,11.4,1.96,1561.1
1994-05-30,1.77,1084.11,4.01,10.2,1.77,757.2
1994-06-06,1.68,1028.61,3.8,9.7,1.68,668.1
1994-06-13,1.64,1006.06,3.72,9.5,1.64,617.8
1994-06-20,1.69,1039.01,3.84,9.8,1.69,1277.2
1994-06-27,1.53,935.81,3.46,8.8,1.53,408.9
1994-07-04,1.45,888.45,3.28,8.4,1.45,355.6
1994-07-11,1.44,881.69,3.26,8.3,1.44,165.8
1994-07-18,1.25,764.43,2.82,7.2,1.25,364.7
1994-07-25,1.23,755.41,2.79,7.1,1.23,503.7
1994-08-01,1.53,935.81,3.46,8.8,1.53,2730.4
1994-08-08,2.02,1240.23,4.58,11.7,2.02,13302.9
1994-08-15,1.95,1195.13,4.42,11.3,1.95,9348.4
1994-08-22,1.89,1161.3,4.29,11.0,1.89,5187.1
1994-08-29,1.77,1086.89,4.02,10.3,1.77,2567.4
1994-09-05,2.83,1736.32,6.42,16.4,2.83,13017.9
1994-09-12,2.78,1704.75,6.3,16.1,2.78,20133.8
1994-09-19,2.65,1623.57,6.0,15.4,2.65,6782.2
1994-09-26,2.7,1657.4,6.12,15.7,2.7,9311.6
1994-10-03,2.26,1384.55,5.12,12.0,2.26,6189.7
1994-10-10,1.88,1154.54,4.27,10.0,1.88,5210.2
1994-10-17,1.7,1044.05,3.86,9.1,1.7,3037.2
1994-10-24,1.93,1181.6,4.37,10.3,1.93,3420.8
1994-10-31,1.72,1057.58,3.91,9.2,1.72,2218.0
1994-11-07,1.72,1057.58,3.91,9.2,1.72,808.5
1994-11-14,1.8,1102.68,4.07,9.6,1.8,1327.5
1994-11-21,1.73,1059.83,3.92,9.2,1.73,483.4
1994-11-28,1.71,1046.3,3.87,9.1,1.71,408.1
1994-12-05,1.67,1021.5,3.77,8.9,1.67,307.3
1994-12-12,1.54,942.57,3.48,8.2,1.54,436.7
1994-12-19,1.59,974.14,3.6,8.5,1.59,2246.8
1994-12-26,1.56,958.36,3.54,8.3,1.56,838.9
1995-01-02,1.65,1001.2,3.7,8.7,1.65,965.4
1995-01-09,1.63,987.67,3.65,8.6,1.63,929.5
1995-01-16,1.49,901.98,3.33,7.8,1.49,661.1
1995-01-23,1.46,883.94,3.27,7.7,1.46,466.1
1995-01-30,1.5,913.26,3.37,7.9,1.5,345.4
1995-02-06,1.5,913.26,3.37,7.9,1.5,
1995-02-13,1.49,906.49,3.35,7.9,1.49,49.6
1995-02-20,1.49,901.98,3.33,7.8,1.49,175.0
1995-02-27,1.53,931.3,3.44,8.1,1.53,1117.4
1995-03-06,1.63,992.18,3.67,8.6,1.63,592.9
1995-03-13,1.6,971.89,3.59,8.5,1.6,1791.7
1995-03-20,1.55,942.57,3.48,8.2,1.55,374.5
1995-03-27,1.62,980.91,3.62,8.5,1.62,475.5
1995-04-03,1.63,987.67,3.65,7.8,1.63,453.7
1995-04-10,1.68,1019.24,3.77,8.1,1.68,791.4
1995-04-17,1.66,1005.71,3.72,8.0,1.66,695.4
1995-04-24,1.6,974.14,3.6,7.7,1.6,403.6
1995-05-01,1.52,924.53,3.42,7.3,1.52,810.5
1995-05-08,1.57,953.85,3.52,7.6,1.57,1087.2
1995-05-15,1.56,947.08,3.5,7.5,1.56,495.9
1995-05-22,2.15,1307.88,4.83,10.4,2.15,7970.3
1995-05-29,1.74,1055.32,3.9,8.4,1.74,3568.2
1995-06-05,1.7,1032.77,3.82,8.2,1.7,750.9
1995-06-12,1.68,1021.5,3.77,8.1,1.68,700.9
1995-06-19,1.58,958.36,3.54,7.6,1.58,671.3
1995-06-26,1.64,994.44,3.67,7.9,1.64,407.5
1995-07-03,1.56,944.83,3.49,7.5,1.56,389.7
1995-07-10,1.62,985.42,3.64,7.8,1.62,426.9
1995-07-17,1.63,992.18,3.67,7.9,1.63,740.4
1995-07-24,1.62,985.42,3.64,7.8,1.62,1577.9
1995-07-31,1.6,969.63,3.58,7.7,1.6,275.9
1995-08-07,1.69,1026.01,3.79,8.1,1.69,952.6
1995-08-14,1.76,1071.11,3.96,8.5,1.76,2917.2
1995-08-21,1.83,1111.69,4.11,8.8,1.83,5908.9
1995-08-28,1.84,1118.46,4.13,8.9,1.84,6918.3
1995-09-04,1.82,1104.93,4.08,8.8,1.82,1418.2
1995-09-11,1.83,1113.95,4.12,8.8,1.83,1536.5
1995-09-18,1.8,1090.5,4.03,8.6,1.8,2076.0
1995-09-25,2.01,1220.38,4.51,9.7,2.01,8265.2
1995-10-02,2.01,1223.09,4.52,10.0,2.01,12788.6
1995-10-09,1.8,1090.5,4.03,9.0,1.8,2414.0
1995-10-16,1.72,1044.5,3.86,8.6,1.72,2892.6
1995-10-23,1.81,1098.61,4.06,9.0,1.81,3305.8
1995-10-30,1.87,1133.79,4.19,9.3,1.87,6706.5
1995-11-06,1.85,1122.97,4.15,9.2,1.85,967.5
1995-11-13,1.8,1095.91,4.05,9.0,1.8,1295.3
1995-11-20,1.8,1093.2,4.04,9.0,1.8,462.8
1995-11-27,1.78,1082.38,4.0,8.9,1.78,8792.5
1995-12-04,1.72,1044.5,3.86,8.6,1.72,24189.3
1995-12-11,1.72,1041.79,3.85,8.6,1.72,5497.3
1995-12-18,1.66,1009.32,3.73,8.3,1.66,376.8
1995-12-25,1.64,998.49,3.69,8.2,1.64,348.6
1996-01-01,1.54,974.14,3.6,8.0,1.54,262.5
1996-01-08,1.43,909.2,3.36,7.5,1.43,223.8
1996-01-15,1.44,911.9,3.37,7.5,1.44,214.3
1996-01-22,1.41,895.67,3.31,7.4,1.41,2932.4
1996-01-29,1.42,901.08,3.33,7.4,1.42,620.7
1996-02-05,1.39,882.14,3.26,7.2,1.39,288.6
1996-02-12,1.37,871.32,3.22,7.2,1.37,219.0
1996-02-19,1.44,911.9,3.37,7.5,1.44,401.8
1996-02-26,1.44,911.9,3.37,7.5,1.44,
1996-03-04,1.5,952.49,3.52,7.8,1.5,438.5
1996-03-11,1.41,895.67,3.31,7.4,1.41,539.8
1996-03-18,1.41,895.67,3.31,7.4,1.41,251.1
1996-03-25,1.42,898.37,3.32,7.4,1.42,244.0
1996-04-01,1.43,909.2,3.36,7.5,1.43,1370.6
1996-04-08,1.53,968.73,3.58,8.0,1.53,8471.1
1996-04-15,1.56,987.67,3.65,8.1,1.56,4110.1
1996-04-22,1.64,1041.79,3.85,8.6,1.64,4170.1
1996-04-29,2.02,1282.62,4.74,10.5,2.02,17645.8
1996-05-06,1.87,1185.21,4.38,9.7,1.87,5425.0
1996-05-13,1.76,1117.56,4.13,9.2,1.76,3341.9
1996-05-20,1.9,1204.15,4.45,9.9,1.9,9507.2
1996-05-27,1.6,1014.73,3.75,8.3,1.6,3818.6
1996-06-03,1.58,1001.2,3.7,8.2,1.58,3243.9
1996-06-10,1.78,1131.09,4.18,26.1,1.78,8677.4
1996-06-17,1.95,1233.91,4.56,28.5,1.95,23375.7
1996-06-24,2.06,1309.68,4.84,30.3,2.06,26513.5
1996-07-01,1.75,1112.14,4.11,25.7,1.75,7972.0
1996-07-08,1.95,1233.91,4.56,28.5,1.95,6400.2
1996-07-15,2.38,1509.92,5.58,34.9,2.38,30683.7
1996-07-22,3.34,2118.76,7.83,48.9,3.34,39219.7
1996-07-29,3.34,2121.46,7.84,49.0,3.34,30416.4
1996-08-05,2.96,1877.93,6.94,43.4,2.96,10739.9
1996-08-12,2.97,1886.05,6.97,43.6,2.97,9143.3
1996-08-19,2.72,1726.4,6.38,39.9,2.72,4107.7
1996-08-26,2.21,1398.98,5.17,32.3,2.21,5334.7
1996-09-02,3.14,1988.87,7.35,45.9,3.14,18051.1
1996-09-09,2.91,1848.16,6.83,42.7,2.91,24111.6
1996-09-16,2.82,1785.93,6.6,60.0,2.82,7841.3
1996-09-23,2.85,1807.57,6.68,60.7,2.85,11106.3
1996-09-30,3.16,2002.4,7.4,67.3,3.16,18218.3
1996-10-07,3.6,2286.53,8.45,76.8,3.6,27062.9
1996-10-14,3.9,2475.94,9.15,83.2,3.9,38492.9
1996-10-21,4.03,2554.42,9.44,85.8,4.03,24788.8
1996-10-28,4.46,2827.71,10.45,95.0,4.46,39117.0
1996-11-04,4.82,3057.72,11.3,102.7,4.82,37777.1
1996-11-11,4.8,3044.19,11.25,102.3,4.8,19153.1
1996-11-18,5.19,3293.14,12.17,110.6,5.19,33944.5
1996-11-25,5.36,3401.38,12.57,114.3,5.36,27264.6
1996-12-02,5.09,3228.2,11.93,108.5,5.09,12055.4
1996-12-09,5.63,3574.56,13.21,120.1,5.63,20289.0
1996-12-16,4.99,3163.25,11.69,106.3,4.99,23795.6
1996-12-23,3.48,2208.05,8.16,74.2,3.48,7390.6
1996-12-30,3.75,2381.23,8.8,80.0,3.75,12349.9
1997-01-06,3.14,2002.4,7.4,67.3,3.14,7144.7
1997-01-13,3.46,2205.35,8.15,74.1,3.46,5790.8
1997-01-20,3.66,2332.53,8.62,78.4,3.66,8814.2
1997-01-27,3.81,2429.94,8.98,81.6,3.81,11848.0
1997-02-03,3.76,2397.47,8.86,80.5,3.76,6913.3
1997-02-10,3.76,2397.47,8.86,80.5,3.76,
1997-02-17,3.74,2381.23,8.8,80.0,3.74,1133.3
1997-02-24,3.54,2254.06,8.33,75.7,3.54,8748.2
1997-03-03,4.03,2567.95,9.49,39.5,4.03,17275.6
1997-03-10,4.35,2773.6,10.25,42.7,4.35,18424.5
1997-03-17,4.29,2733.01,10.1,42.1,4.29,14240.3
1997-03-24,4.43,2822.3,10.43,43.5,4.43,11153.1
1997-03-31,4.96,3160.55,11.68,48.7,4.96,25092.8
1997-04-07,4.91,3130.78,11.57,48.2,4.91,15263.6
1997-04-14,4.73,3014.43,11.14,46.4,4.73,7835.7
1997-04-21,4.84,3084.78,11.4,47.5,4.84,6694.9
1997-04-28,4.24,2705.95,10.0,41.7,4.24,9297.8
1997-05-05,4.41,2808.77,10.38,43.3,4.41,4490.9
1997-05-12,4.83,3082.07,11.39,47.5,4.83,11925.2
1997-05-19,3.99,2543.59,9.4,39.2,3.99,6613.8
1997-05-26,3.16,2013.23,7.44,31.0,3.16,3505.9
1997-06-02,3.76,2394.76,8.85,36.9,3.76,4378.8
1997-06-09,4.15,2643.71,9.77,40.7,4.15,7598.6
1997-06-16,3.9,2486.77,9.19,38.3,3.9,6700.3
1997-06-23,3.96,2527.36,9.34,38.9,3.96,5824.0
1997-06-30,3.76,2400.18,8.87,37.0,3.76,3236.1
1997-07-07,2.99,1907.69,7.05,29.4,2.99,2381.4
1997-07-14,3.2,2040.29,7.54,31.4,3.2,2757.1
1997-07-21,3.08,1961.81,7.25,30.2,3.08,2234.9
1997-07-28,3.06,1948.28,7.2,30.0,3.06,2843.2
1997-08-04,3.23,2061.93,7.62,36.3,3.23,1638.9
1997-08-11,3.19,2034.87,7.52,35.8,3.19,2161.6
1997-08-18,2.89,1842.75,6.81,32.4,2.89,1695.7
1997-08-25,3.02,1926.64,7.12,33.9,3.02,1165.7
1997-09-01,3.27,2083.58,7.7,36.7,3.27,2495.1
1997-09-08,3.46,2202.64,8.14,38.8,3.46,6671.1
1997-09-15,3.23,2059.23,7.61,36.2,3.23,3601.4
1997-09-22,2.91,1856.28,6.86,32.7,2.91,1266.6
1997-09-29,2.83,1804.87,6.67,31.8,2.83,1667.7
1997-10-06,2.8,1783.22,6.59,31.4,2.8,249.7
1997-10-13,3.06,1950.99,7.21,34.3,3.06,2560.1
1997-10-20,3.34,2132.29,7.88,37.5,3.34,4198.8
1997-10-27,3.39,2162.05,7.99,38.0,3.39,5692.7
1997-11-03,3.45,2197.23,8.12,38.7,3.45,12085.0
1997-11-10,3.62,2308.17,8.53,40.6,3.62,12581.0
1997-11-17,3.48,2221.58,8.21,39.1,3.48,3724.0
1997-11-24,3.19,2032.17,7.51,35.8,3.19,2116.5
1997-12-01,3.21,2045.7,7.56,36.0,3.21,1589.1
1997-12-08,3.07,1956.4,7.23,34.4,3.07,1252.6
1997-12-15,3.03,1929.34,7.13,34.0,3.03,1151.9
1997-12-22,2.83,1802.16,6.66,31.7,2.83,1781.7
1997-12-29,3.02,1926.64,7.12,33.9,3.02,1691.5
1998-01-05,3.1,1856.28,6.86,32.7,3.1,1097.4
1998-01-12,3.16,1891.46,6.99,33.3,3.16,3113.6
1998-01-19,3.03,1812.99,6.7,31.9,3.03,2757.0
1998-01-26,3.1,1856.28,6.86,32.7,3.1,757.9
1998-02-02,3.1,1856.28,6.86,32.7,3.1,
1998-02-09,3.2,1918.52,7.09,33.8,3.2,430.6
1998-02-16,3.3,1975.34,7.3,34.8,3.3,3446.0
1998-02-23,3.22,1926.64,7.12,33.9,3.22,1424.3
1998-03-02,3.01,1802.16,6.66,31.7,3.01,1091.1
1998-03-09,3.05,1829.22,6.76,32.2,3.05,658.2
1998-03-16,3.05,1826.52,6.75,32.1,3.05,854.0
1998-03-23,2.95,1769.69,6.54,31.1,2.95,822.2
1998-03-30,3.14,1883.34,6.96,33.1,3.14,1330.9
1998-04-06,3.42,2045.7,7.56,36.0,3.42,4378.0
1998-04-13,3.23,1932.05,7.14,34.0,3.23,5078.7
1998-04-20,3.2,1915.81,7.08,33.7,3.2,2837.5
1998-04-27,3.07,1840.04,6.8,32.4,3.07,2382.2
1998-05-04,3.17,1899.58,7.02,33.4,3.17,1938.6
1998-05-11,3.35,2007.81,7.42,35.3,3.35,8479.0
1998-05-18,3.25,1948.28,7.2,34.3,3.25,4086.6
1998-05-25,3.45,2064.64,7.63,76.3,3.45,3958.6
1998-06-01,3.5,2097.11,7.75,77.5,3.5,7098.0
1998-06-08,3.39,2029.46,7.5,75.0,3.39,6478.1
1998-06-15,3.19,1913.11,7.07,70.7,3.19,2472.8
1998-06-22,3.27,1956.4,7.23,72.3,3.27,1365.6
1998-06-29,3.09,1853.57,6.85,68.5,3.09,1473.3
1998-07-06,3.02,1807.57,6.68,66.8,3.02,1018.7
1998-07-13,3.06,1834.63,6.78,67.8,3.06,847.9
1998-07-20,3.06,1834.63,6.78,67.8,3.06,1882.6
1998-07-27,3.14,1883.34,6.96,69.6,3.14,821.2
1998-08-03,3.25,1948.28,7.2,72.0,3.25,2460.0
1998-08-10,3.05,1826.52,6.75,67.5,3.05,2726.3
1998-08-17,2.5,1499.1,5.54,,2.5,1476.1
1998-08-24,2.7,1618.16,5.98,,2.7,1525.4
1998-08-31,2.67,1596.51,5.9,,2.67,1558.0
1998-09-07,2.82,1688.51,6.24,78.0,2.82,2548.7
1998-09-14,2.95,1769.69,6.54,81.8,2.95,3091.0
1998-09-21,2.89,1731.81,6.4,80.0,2.89,3607.9
1998-09-28,2.85,1707.45,6.31,78.9,2.85,1608.2
1998-10-05,2.84,1699.34,6.28,78.5,2.84,1172.5
1998-10-12,2.81,1685.81,6.23,77.9,2.81,1169.0
1998-10-19,2.96,1772.4,6.55,81.9,2.96,5684.9
1998-10-26,2.76,1656.04,6.12,76.5,2.76,2158.6
1998-11-02,3.0,1794.04,6.63,82.9,3.0,2328.6
1998-11-09,3.0,1796.75,6.64,83.0,3.0,2612.1
1998-11-16,3.02,1807.57,6.68,83.5,3.02,3619.0
1998-11-23,2.81,1685.81,6.23,77.9,2.81,1796.0
1998-11-30,2.86,1712.87,6.33,79.1,2.86,1146.1
1998-12-07,2.75,1647.92,6.09,76.1,2.75,1678.2
1998-12-14,2.58,1542.39,5.7,71.3,2.58,866.4
1998-12-21,2.59,1553.21,5.74,71.8,2.59,611.2
1998-12-28,2.55,1528.86,5.65,70.6,2.55,566.6
1999-01-04,3.06,1447.68,5.35,66.9,3.06,508.4
1999-01-11,3.23,1528.86,5.65,70.6,3.23,681.1
1999-01-18,3.02,1431.45,5.29,66.1,3.02,1155.5
1999-01-25,3.12,1477.45,5.46,68.3,3.12,754.2
1999-02-01,3.14,1485.57,5.49,68.6,3.14,990.3
1999-02-08,2.81,1328.62,4.91,61.4,2.81,603.2
1999-02-15,2.9,1371.92,5.07,63.4,2.9,154.2
1999-02-22,2.9,1371.92,5.07,63.4,2.9,
1999-03-01,2.98,1409.8,5.21,65.1,2.98,128.2
1999-03-08,3.21,1518.04,5.61,70.1,3.21,1499.5
1999-03-15,3.29,1555.92,5.75,71.9,3.29,1932.0
1999-03-22,3.35,1585.69,5.86,73.3,3.35,1867.5
1999-03-29,3.25,1539.68,5.69,71.1,3.25,1090.8
1999-04-05,3.62,1712.87,6.33,79.1,3.62,6107.4
1999-04-12,3.86,1829.22,6.76,84.5,3.86,6993.3
1999-04-19,3.58,1693.92,6.26,78.3,3.58,3458.3
1999-04-26,3.77,1783.22,6.59,82.4,3.77,4096.3
1999-05-03,3.48,1645.22,6.08,76.0,3.48,2964.0
1999-05-10,3.34,1582.98,5.85,73.1,3.34,2444.3
1999-05-17,3.25,1539.68,5.69,,3.25,1236.6
1999-05-24,3.6,1704.75,6.3,,3.6,3501.7
1999-05-31,3.65,1726.4,6.38,,3.65,7260.1
1999-06-07,3.97,1877.93,6.94,,3.97,6088.9
1999-06-14,5.84,2762.77,10.21,,5.84,30731.8
1999-06-21,5.86,2773.6,10.25,,5.86,35446.9
1999-06-28,6.57,3111.84,11.5,,6.57,23014.3
1999-07-05,5.46,2584.18,9.55,,5.46,16505.1
1999-07-12,5.15,2435.35,9.0,,5.15,5402.1
1999-07-19,4.89,2313.59,8.55,,4.89,4007.7
1999-07-26,5.22,2470.53,9.13,,5.22,4979.8
1999-08-02,5.89,2787.13,10.3,,5.89,7779.9
1999-08-09,5.59,2643.71,9.77,,5.59,7920.7
1999-08-16,5.52,2613.95,9.66,,5.52,2556.2
1999-08-23,6.12,2895.36,10.7,,6.12,7277.0
1999-08-30,5.89,2787.13,10.3,,5.89,4668.7
1999-09-06,5.94,2811.48,10.39,,5.94,5179.1
1999-09-13,6.74,3190.31,11.79,,6.74,16468.5
1999-09-20,6.51,3079.37,11.38,,6.51,11962.3
1999-09-27,6.37,3014.43,11.14,,6.37,2949.7
1999-10-04,6.0,2841.24,10.5,525.0,6.0,1899.1
1999-10-11,5.84,2765.48,10.22,511.0,5.84,783.2
1999-10-18,5.77,2730.3,10.09,504.5,5.77,1626.2
1999-10-25,5.25,2484.06,9.18,459.0,5.25,2230.9
1999-11-01,5.65,2673.48,9.88,494.0,5.65,3158.0
