,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,,,,,
1995-11-13,,,,,,
1995-11-20,,,,,,
1995-11-27,,,,,,
1995-12-04,,,,,,
1995-12-11,,,,,,
1995-12-18,,,,,,
1995-12-25,,,,,,
1996-01-01,,,,,,
1996-01-08,,,,,,
1996-01-15,,,,,,
1996-01-22,,,,,,
1996-01-29,,,,,,
1996-02-05,,,,,,
1996-02-12,,,,,,
1996-02-19,,,,,,
1996-02-26,,,,,,
1996-03-04,,,,,,
1996-03-11,,,,,,
1996-03-18,,,,,,
1996-03-25,,,,,,
1996-04-01,,,,,,
1996-04-08,,,,,,
1996-04-15,,,,,,
1996-04-22,,,,,,
1996-04-29,,,,,,
1996-05-06,,,,,,
1996-05-13,,,,,,
1996-05-20,,,,,,
1996-05-27,,,,,,
1996-06-03,,,,,,
1996-06-10,,,,,,
1996-06-17,,,,,,
1996-06-24,,,,,,
1996-07-01,,,,,,
1996-07-08,,,,,,
1996-07-15,,,,,,
1996-07-22,,,,,,
1996-07-29,,,,,,
1996-08-05,,,,,,
1996-08-12,,,,,,
1996-08-19,,,,,,
1996-08-26,,,,,,
1996-09-02,,,,,,
1996-09-09,,,,,,
1996-09-16,,,,,,
1996-09-23,,,,,,
1996-09-30,,,,,,
1996-10-07,,,,,,
1996-10-14,,,,,,
1996-10-21,,,,,,
1996-10-28,,,,,,
1996-11-04,,,,,,
1996-11-11,,,,,,
1996-11-18,,,,,,
1996-11-25,,,,,,
1996-12-02,,,,,,
1996-12-09,,,,,,
1996-12-16,,,,,,
1996-12-23,,,,,,
1996-12-30,,,,,,
1997-01-06,,,,,,
1997-01-13,,,,,,
1997-01-20,,,,,,
1997-01-27,,,,,,
1997-02-03,,,,,,
1997-02-10,,,,,,
1997-02-17,,,,,,
1997-02-24,,,,,,
1997-03-03,,,,,,
1997-03-10,,,,,,
1997-03-17,,,,,,
1997-03-24,,,,,,
1997-03-31,,,,,,
1997-04-07,,,,,,
1997-04-14,,,,,,
1997-04-21,,,,,,
1997-04-28,,,,,,
1997-05-05,,,,,,
1997-05-12,,,,,,
1997-05-19,,,,,,
1997-05-26,,,,,,
1997-06-02,,2103.26,11.34,,,24.0
1997-06-09,,1751.0,9.44,,,54138.0
1997-06-16,,1683.02,9.08,,,19980.7
1997-06-23,,1555.3,8.39,,,12472.7
1997-06-30,,1572.81,8.48,,,13004.9
1997-07-07,,1319.43,7.12,,,5695.5
1997-07-14,,1442.0,7.78,,,7701.6
1997-07-21,,1542.94,8.32,,,12324.7
1997-07-28,,1328.7,7.17,,,9283.6
1997-08-04,,1472.9,7.94,,,5990.6
1997-08-11,,1343.12,7.24,,,3692.7
1997-08-18,,1380.2,7.44,,,5026.9
1997-08-25,,1319.43,7.12,,,4156.7
1997-09-01,,1447.15,7.81,,,10347.8
1997-09-08,,1464.66,7.9,,,5951.7
1997-09-15,,1436.85,7.75,,,7578.7
1997-09-22,,1354.45,7.31,,,4179.2
1997-09-29,,1289.56,6.96,25.0,,3559.3
1997-10-06,,1334.88,7.2,25.9,,599.8
1997-10-13,,1397.71,7.54,27.1,,3234.7
1997-10-20,,1519.25,8.19,29.5,,10826.2
1997-10-27,,1645.94,8.88,32.0,,25554.5
1997-11-03,,1571.78,8.48,30.5,,12649.0
1997-11-10,,1707.74,9.21,33.2,,20841.9
1997-11-17,,1678.9,9.06,32.6,,8000.6
1997-11-24,,1526.46,8.23,29.6,,3756.0
1997-12-01,,1542.94,8.32,30.0,,3219.9
1997-12-08,,1663.45,8.97,32.3,,5993.0
1997-12-15,,1721.13,9.28,33.4,,5493.7
1997-12-22,,1771.6,9.56,34.4,,7283.6
1997-12-29,,1741.73,9.39,33.8,,6620.1
1998-01-05,,1780.87,9.61,34.6,,4367.2
1998-01-12,,1786.02,9.63,34.7,,11235.6
1998-01-19,,1734.52,9.36,33.7,,8400.3
1998-01-26,,1761.3,9.5,34.2,,2460.0
1998-02-02,,1761.3,9.5,34.2,,
1998-02-09,,1773.66,9.57,34.4,,852.7
1998-02-16,,1694.35,9.14,32.9,,3134.1
1998-02-23,,1660.36,8.96,32.2,,2771.4
1998-03-02,,1522.34,8.21,29.6,,3566.4
1998-03-09,,1540.88,8.31,29.9,,3451.6
1998-03-16,,1596.5,8.61,31.0,,2658.6
1998-03-23,,1565.6,8.44,30.4,,4127.3
1998-03-30,,1624.31,8.76,31.5,,5222.9
1998-04-06,,1675.81,9.04,32.5,,7337.1
1998-04-13,,1781.9,9.61,28.8,,9315.0
1998-04-20,,1694.35,9.14,27.4,,8820.7
1998-04-27,,1857.09,10.02,30.1,,12340.9
1998-05-04,,1963.18,10.59,31.8,,8067.0
1998-05-11,,1955.97,10.55,31.6,,9979.1
1998-05-18,,1986.87,10.72,32.1,,6240.8
1998-05-25,,2082.66,11.23,33.7,,8008.8
1998-06-01,,2154.76,11.62,34.9,,7444.5
1998-06-08,,2134.16,11.51,34.5,,5854.4
1998-06-15,,2090.9,11.28,33.8,,3875.6
1998-06-22,,2137.25,11.53,34.6,,5269.4
1998-06-29,,2105.32,11.36,34.1,,5747.1
1998-07-06,,2085.75,11.25,33.8,,5445.1
1998-07-13,,2378.27,12.83,38.5,,12325.2
1998-07-20,,2382.39,12.85,38.5,,8627.4
1998-07-27,,2259.82,12.19,36.6,,12568.6
1998-08-03,,2325.74,12.54,37.6,,5868.2
1998-08-10,,2090.9,11.28,33.8,,2705.4
1998-08-17,,1881.81,10.15,25.7,,4377.1
1998-08-24,,2061.03,11.12,28.2,,3432.2
1998-08-31,,2016.74,10.88,31.1,,2092.1
1998-09-07,,2058.97,11.11,31.7,,2037.1
1998-09-14,,2182.57,11.77,33.6,,7502.1
1998-09-21,,2082.66,11.23,32.1,,15275.0
1998-09-28,,2027.04,10.93,31.2,,10860.4
1998-10-05,,2027.04,10.93,31.2,,1934.5
1998-10-12,,2010.56,10.84,31.0,,2148.4
1998-10-19,,2039.4,11.0,31.4,,2171.9
1998-10-26,,2057.94,11.1,31.7,,4464.6
1998-11-02,,2145.49,11.57,33.1,,9738.1
1998-11-09,,2191.84,11.82,33.8,,13516.5
1998-11-16,,2261.88,12.2,19.4,,23526.1
1998-11-23,,2445.43,13.19,20.9,,18480.1
1998-11-30,,2345.31,12.65,20.1,,15707.7
1998-12-07,,2328.62,12.56,19.9,,12080.2
1998-12-14,,2258.17,12.18,19.3,,2923.5
1998-12-21,,2187.72,11.8,18.7,,3277.4
1998-12-28,,2202.55,11.88,18.9,,6002.4
1999-01-04,4.74,2070.92,11.17,17.7,4.74,1865.1
1999-01-11,4.88,2135.81,11.52,18.3,4.88,4072.8
1999-01-18,4.74,2074.63,11.19,17.8,4.74,2564.8
1999-01-25,4.96,2169.18,11.7,18.6,4.96,5588.4
1999-02-01,4.87,2128.39,11.48,18.2,4.87,4908.8
1999-02-08,4.65,2033.84,10.97,17.4,4.65,2142.3
1999-02-15,4.69,2050.52,11.06,17.6,4.69,277.3
1999-02-22,4.69,2050.52,11.06,17.6,4.69,
1999-03-01,4.93,2154.35,11.62,18.4,4.93,795.5
1999-03-08,4.95,2165.47,11.68,18.5,4.95,8534.6
1999-03-15,5.41,2367.56,12.77,20.3,5.41,22879.1
1999-03-22,5.11,2235.92,12.06,19.1,5.11,36312.3
1999-03-29,4.85,2119.12,11.43,18.1,4.85,13533.6
1999-04-05,4.12,1800.23,9.71,15.4,4.12,23383.3
1999-04-12,3.96,1733.49,9.35,14.8,3.96,12911.6
1999-04-19,3.63,1587.02,8.56,13.6,3.63,7125.0
1999-04-26,3.46,1512.86,8.16,13.0,3.46,5384.7
1999-05-03,3.41,1492.47,8.05,12.8,3.41,4230.1
1999-05-10,3.27,1429.43,7.71,12.2,3.27,4742.3
1999-05-17,3.13,1366.4,7.37,11.7,3.13,2118.3
1999-05-24,3.57,1559.21,8.41,13.3,3.57,8248.6
1999-05-31,3.47,1516.57,8.18,13.0,3.47,13541.5
1999-06-07,3.48,1520.28,8.2,13.0,3.48,9683.3
1999-06-14,4.17,1824.34,9.84,15.6,4.17,26863.7
1999-06-21,4.73,2069.06,11.16,17.7,4.73,25666.9
1999-06-28,4.74,2070.92,11.17,17.7,4.74,26282.6
1999-07-05,4.24,1852.15,9.99,15.9,4.24,12618.4
1999-07-12,3.87,1692.7,9.13,14.5,3.87,7022.7
1999-07-19,3.57,1562.92,8.43,13.4,3.57,3987.9
1999-07-26,3.85,1681.58,9.07,14.4,3.85,5170.3
1999-08-02,4.17,1824.34,9.84,15.6,4.17,4908.4
1999-08-09,3.88,1698.26,9.16,14.5,3.88,4717.9
1999-08-16,3.73,1629.67,8.79,14.0,3.73,2312.0
1999-08-23,3.45,1509.16,8.14,12.9,3.45,7424.3
1999-08-30,3.5,1529.55,8.25,91.7,3.5,3849.2
1999-09-06,3.35,1462.81,7.89,87.7,3.35,2299.6
1999-09-13,3.67,1603.71,8.65,96.1,3.67,4062.9
1999-09-20,3.56,1557.36,8.4,93.3,3.56,3566.0
1999-09-27,3.56,1557.36,8.4,93.3,3.56,1772.3
1999-10-04,3.59,1568.48,8.46,94.0,3.59,1417.4
1999-10-11,3.67,1603.71,8.65,96.1,3.67,710.9
1999-10-18,3.6,1575.9,8.5,94.4,3.6,7628.6
1999-10-25,3.39,1481.35,7.99,88.8,3.39,1840.4
1999-11-01,3.41,1488.76,8.03,89.2,3.41,1449.1
1999-11-08,3.37,1472.08,7.94,88.2,3.37,916.4
1999-11-15,3.22,1409.04,7.6,84.4,3.22,1139.4
1999-11-22,3.29,1438.7,7.76,86.2,3.29,1001.1
1999-11-29,3.27,1427.58,7.7,85.6,3.27,572.9
1999-12-06,3.27,1427.58,7.7,85.6,3.27,611.0
1999-12-13,3.09,1349.71,7.28,80.9,3.09,764.5
1999-12-20,3.1,1355.27,7.31,81.2,3.1,775.0
1999-12-27,2.78,1216.22,6.56,72.9,2.78,994.6
2000-01-03,2.81,1244.03,6.71,74.6,2.81,507.6
2000-01-10,3.1,1373.81,7.41,82.3,3.1,2910.2
2000-01-17,2.81,1244.03,6.71,74.6,2.81,1972.0
2000-01-24,2.71,1199.54,6.47,71.9,2.71,2356.5
2000-01-31,2.71,1201.39,6.48,72.0,2.71,3007.1
2000-02-07,2.71,1201.39,6.48,72.0,2.71,
2000-02-14,2.99,1321.9,7.13,79.2,2.99,1686.5
2000-02-21,3.06,1353.42,7.3,81.1,3.06,9154.6
2000-02-28,3.02,1334.88,7.2,80.0,3.02,6014.4
2000-03-06,3.23,1431.29,7.72,85.8,3.23,13930.8
2000-03-13,3.18,1405.33,7.58,84.2,3.18,4233.9
2000-03-20,3.22,1425.73,7.69,85.4,3.22,8187.0
2000-03-27,3.61,1598.15,8.62,95.8,3.61,13395.0
2000-04-03,3.48,1538.82,8.3,92.2,3.48,9574.4
2000-04-10,3.58,1585.17,8.55,95.0,3.58,7644.1
2000-04-17,3.43,1520.28,8.2,91.1,3.43,4988.2
2000-04-24,3.79,1677.87,9.05,100.6,3.79,18562.3
2000-05-01,3.46,1531.4,8.26,91.8,3.46,6306.3
2000-05-08,3.43,1516.57,8.18,90.9,3.43,734.9
2000-05-15,3.08,1364.54,7.36,81.8,3.08,3127.1
2000-05-22,3.57,1581.46,8.53,94.8,3.57,3593.2
2000-05-29,3.75,1659.33,8.95,99.4,3.75,15053.5
2000-06-05,3.72,1648.21,8.89,98.8,3.72,10098.4
2000-06-12,3.77,1668.6,9.0,100.0,3.77,7876.8
2000-06-19,4.01,1776.13,9.58,106.4,4.01,14783.9
2000-06-26,4.17,1844.73,9.95,110.6,4.17,9339.6
2000-07-03,4.11,1816.92,9.8,108.9,4.11,11706.1
2000-07-10,4.37,1933.72,10.43,115.9,4.37,7189.3
2000-07-17,4.05,1794.67,9.68,107.6,4.05,7333.9
2000-07-24,3.99,1766.86,9.53,105.9,3.99,5878.4
2000-07-31,3.97,1755.74,9.47,105.2,3.97,4754.9
2000-08-07,4.25,1879.96,10.14,112.7,4.25,6448.4
2000-08-14,4.18,1848.44,9.97,110.8,4.18,8492.4
2000-08-21,4.35,1926.31,10.39,115.4,4.35,7169.5
2000-08-28,4.62,2044.96,11.03,122.6,4.62,22056.9
2000-09-04,4.34,1920.74,10.36,115.1,4.34,18832.0
2000-09-11,4.23,1870.69,10.09,112.1,4.23,7539.7
2000-09-18,4.36,1930.01,10.41,115.7,4.36,4714.9
2000-09-25,3.98,1763.15,9.51,105.7,3.98,4023.7
2000-10-02,4.02,1777.99,9.59,106.6,4.02,2338.3
2000-10-09,4.07,1802.09,9.72,108.0,4.07,495.6
2000-10-16,4.27,1889.23,10.19,113.2,4.27,3984.0
2000-10-23,4.35,1924.45,10.38,115.3,4.35,3234.1
2000-10-30,4.5,1993.05,10.75,119.4,4.5,4818.9
2000-11-06,4.38,1939.28,10.46,116.2,4.38,3983.4
2000-11-13,4.49,1985.63,10.71,119.0,4.49,4697.6
2000-11-20,4.55,2015.3,10.87,120.8,4.55,5665.3
2000-11-27,4.46,1974.51,10.65,118.3,4.46,6564.7
2000-12-04,4.73,2091.31,11.28,125.3,4.73,4802.9
2000-12-11,4.76,2108.0,11.37,126.3,4.76,7063.9
2000-12-18,4.77,2111.71,11.39,126.6,4.77,6850.4
2000-12-25,4.66,2061.65,11.12,123.6,4.66,3684.2
2001-01-01,4.56,2026.42,10.93,121.4,4.56,3209.6
2001-01-08,4.67,2074.63,11.19,124.3,4.67,3588.4
2001-01-15,4.46,1983.78,10.7,118.9,4.46,2924.4
2001-01-22,4.45,1980.07,10.68,118.7,4.45,1608.4
2001-01-29,4.45,1980.07,10.68,118.7,4.45,
2001-02-05,4.45,1980.07,10.68,118.7,4.45,334.3
2001-02-12,4.22,1878.1,10.13,112.6,4.22,1840.0
2001-02-19,4.29,1909.62,10.3,114.4,4.29,1610.3
2001-02-26,4.18,1859.56,10.03,111.4,4.18,2382.2
2001-03-05,4.34,1928.16,10.4,115.6,4.34,1595.7
2001-03-12,4.29,1909.62,10.3,114.4,4.29,2102.3
2001-03-19,4.5,2002.32,10.8,1080.0,4.5,3075.1
2001-03-26,4.46,1983.78,10.7,1070.0,4.46,4018.9
2001-04-02,4.75,2111.71,11.39,1139.0,4.75,4537.3
2001-04-09,4.91,2184.01,11.78,1178.0,4.91,7222.1
2001-04-16,5.37,2389.81,12.89,1289.0,5.37,15221.6
2001-04-23,5.41,2406.49,12.98,1298.0,5.41,11695.7
2001-04-30,5.21,2317.5,12.5,1250.0,5.21,7650.7
2001-05-07,5.21,2317.5,12.5,1250.0,5.21,
2001-05-14,5.67,2519.59,13.59,1359.0,5.67,7002.6
2001-05-21,5.9,2621.56,14.14,1414.0,5.9,11336.6
2001-05-28,5.82,2590.04,13.97,1397.0,5.82,9447.6
2001-06-04,5.9,2621.56,14.14,1414.0,5.9,4444.9
2001-06-11,5.52,2456.55,13.25,1325.0,5.52,6260.2
2001-06-18,5.54,2463.97,13.29,1329.0,5.54,5952.6
2001-06-25,5.77,2567.79,13.85,1385.0,5.77,2992.6
2001-07-02,5.52,2454.7,13.24,1324.0,5.52,3061.9
2001-07-09,5.23,2326.77,12.55,1255.0,5.23,2588.4
2001-07-16,5.12,2278.57,12.29,1229.0,5.12,2283.8
2001-07-23,5.18,2304.52,12.43,1243.0,5.18,2313.5
2001-07-30,4.72,2096.87,11.31,1131.0,4.72,2190.4
2001-08-06,4.53,2015.3,10.87,1087.0,4.53,2616.7
2001-08-13,4.74,2108.0,11.37,1137.0,4.74,1197.8
2001-08-20,4.62,2054.23,11.08,1108.0,4.62,752.5
2001-08-27,4.31,1918.89,10.35,1035.0,4.31,1274.6
2001-09-03,4.18,1857.71,10.02,1002.0,4.18,1542.7
2001-09-10,4.34,1928.16,10.4,1040.0,4.34,1345.3
2001-09-17,4.09,1816.92,9.8,980.0,4.09,1136.5
2001-09-24,4.06,1807.65,9.75,975.0,4.06,873.2
2001-10-01,4.13,1835.46,9.9,990.0,4.13,746.1
2001-10-08,4.07,1811.36,9.77,977.0,4.07,120.7
2001-10-15,4.29,1909.62,10.3,1030.0,4.29,2067.7
2001-10-22,4.07,1811.36,9.77,977.0,4.07,2027.0
2001-10-29,4.71,2093.17,11.29,1129.0,4.71,6916.0
2001-11-05,4.58,2035.69,10.98,1098.0,4.58,2469.2
2001-11-12,4.28,1904.06,10.27,1027.0,4.28,1710.4
2001-11-19,4.29,1909.62,10.3,1030.0,4.29,931.8
2001-11-26,4.39,1950.41,10.52,1052.0,4.39,1129.2
2001-12-03,4.52,2007.88,10.83,1083.0,4.52,1956.2
2001-12-10,4.64,2063.5,11.13,1113.0,4.64,3188.4
2001-12-17,4.29,1905.91,10.28,1028.0,4.29,1903.0
2001-12-24,4.17,1854.0,10.0,1000.0,4.17,1557.8
2001-12-31,4.05,1802.09,9.72,972.0,4.05,1711.3
2002-01-07,4.06,1807.65,9.75,975.0,4.06,125.4
2002-01-14,3.27,1457.24,7.86,786.0,3.27,1792.9
2002-01-21,2.74,1221.79,6.59,659.0,2.74,4566.5
2002-01-28,2.83,1260.72,6.8,680.0,2.83,4028.1
2002-02-04,3.31,1473.93,7.95,795.0,3.31,3314.8
2002-02-11,3.42,1522.13,8.21,821.0,3.42,2117.6
2002-02-18,3.42,1522.13,8.21,821.0,3.42,
2002-02-25,3.52,1566.63,8.45,845.0,3.52,666.4
2002-03-04,3.44,1533.26,8.27,827.0,3.44,1596.3
2002-03-11,3.89,1733.49,9.35,935.0,3.89,5005.8
2002-03-18,3.65,1624.1,8.76,876.0,3.65,2854.8
2002-03-25,3.83,1705.68,9.2,920.0,3.83,1930.5
2002-04-01,3.73,1661.18,8.96,896.0,3.73,3754.2
2002-04-08,3.77,1677.87,9.05,905.0,3.77,2919.5
2002-04-15,3.83,1705.68,9.2,920.0,3.83,3471.2
2002-04-22,3.7,1650.06,8.9,890.0,3.7,1280.2
2002-04-29,3.8,1694.56,9.14,914.0,3.8,1416.7
2002-05-06,3.84,1711.24,9.23,923.0,3.84,514.6
2002-05-13,3.73,1659.33,8.95,895.0,3.73,986.6
2002-05-20,3.51,1562.92,8.43,843.0,3.51,1359.2
2002-05-27,3.75,1668.6,9.0,900.0,3.75,3000.2
2002-06-03,3.47,1546.24,8.34,834.0,3.47,2408.6
2002-06-10,3.48,1551.8,8.37,837.0,3.48,1692.9
2002-06-17,3.55,1581.46,8.53,853.0,3.55,1485.5
2002-06-24,4.14,1842.88,9.94,994.0,4.14,11903.3
2002-07-01,3.79,1688.99,9.11,911.0,3.79,4977.1
2002-07-08,3.86,1720.51,9.28,928.0,3.86,1708.6
2002-07-15,3.78,1685.29,9.09,909.0,3.78,1706.2
2002-07-22,3.75,1670.45,9.01,901.0,3.75,1392.6
2002-07-29,3.7,1648.21,8.89,889.0,3.7,960.0
2002-08-05,3.62,1611.13,8.69,869.0,3.62,916.9
2002-08-12,3.55,1581.46,8.53,853.0,3.55,1423.5
2002-08-19,3.57,1588.88,8.57,857.0,3.57,997.8
2002-08-26,3.58,1594.44,8.6,860.0,3.58,1713.3
2002-09-02,3.56,1587.02,8.56,856.0,3.56,772.0
2002-09-09,3.6,1605.56,8.66,866.0,3.6,1501.8
2002-09-16,3.49,1553.65,8.38,838.0,3.49,3872.2
2002-09-23,3.37,1501.74,8.1,810.0,3.37,1105.2
2002-09-30,3.33,1483.2,8.0,800.0,3.33,666.8
2002-10-07,3.33,1483.2,8.0,800.0,3.33,
2002-10-14,3.23,1436.85,7.75,775.0,3.23,637.3
2002-10-21,3.13,1396.06,7.53,753.0,3.13,692.1
2002-10-28,3.09,1377.52,7.43,743.0,3.09,917.9
2002-11-04,3.12,1388.65,7.49,749.0,3.12,970.0
2002-11-11,3.01,1342.3,7.24,724.0,3.01,1422.9
2002-11-18,2.81,1251.45,6.75,675.0,2.81,1068.0
2002-11-25,3.01,1342.3,7.24,724.0,3.01,6545.8
