,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,,,,,
1995-11-13,,,,,,
1995-11-20,,,,,,
1995-11-27,,,,,,
1995-12-04,,,,,,
1995-12-11,,,,,,
1995-12-18,,,,,,
1995-12-25,,,,,,
1996-01-01,,,,,,
1996-01-08,,,,,,
1996-01-15,,,,,,
1996-01-22,,,,,,
1996-01-29,,,,,,
1996-02-05,,,,,,
1996-02-12,,,,,,
1996-02-19,,,,,,
1996-02-26,,,,,,
1996-03-04,,,,,,
1996-03-11,,,,,,
1996-03-18,,,,,,
1996-03-25,,,,,,
1996-04-01,,,,,,
1996-04-08,,,,,,
1996-04-15,,,,,,
1996-04-22,,,,,,
1996-04-29,,,,,,
1996-05-06,,,,,,
1996-05-13,,,,,,
1996-05-20,,,,,,
1996-05-27,,,,,,
1996-06-03,,,,,,
1996-06-10,,,,,,
1996-06-17,,,,,,
1996-06-24,,,,,,
1996-07-01,,,,,,
1996-07-08,,,,,,
1996-07-15,,,,,,
1996-07-22,,,,,,
1996-07-29,,,,,,
1996-08-05,,,,,,
1996-08-12,,,,,,
1996-08-19,,,,,,
1996-08-26,,,,,,
1996-09-02,,,,,,
1996-09-09,,,,,,
1996-09-16,,,,,,
1996-09-23,,,,,,
1996-09-30,,,,,,
1996-10-07,,,,,,
1996-10-14,,,,,,
1996-10-21,,,,,,
1996-10-28,,,,,,
1996-11-04,,,,,,
1996-11-11,,,,,,
1996-11-18,,,,,,
1996-11-25,,,,,,
1996-12-02,,,,,,
1996-12-09,,,,,,
1996-12-16,,,,,,
1996-12-23,,,,,,
1996-12-30,,,,,,
1997-01-06,,,,,,
1997-01-13,,,,,,
1997-01-20,,,,,,
1997-01-27,,,,,,
1997-02-03,,,,,,
1997-02-10,,,,,,
1997-02-17,,,,,,
1997-02-24,,,,,,
1997-03-03,,,,,,
1997-03-10,,,,,,
1997-03-17,,,,,,
1997-03-24,,,,,,
1997-03-31,,,,,,
1997-04-07,,,,,,
1997-04-14,,,,,,
1997-04-21,,,,,,
1997-04-28,,,,,,
1997-05-05,,,,,,
1997-05-12,,,,,,
1997-05-19,,,,,,
1997-05-26,,1897.87,3.3,,,101863.9
1997-06-02,,1915.09,3.33,,,103017.4
1997-06-09,,1713.38,2.98,,,71284.4
1997-06-16,,1740.44,3.02,,,33201.6
1997-06-23,,1654.34,2.87,,,19166.7
1997-06-30,,1628.51,2.83,,,16944.0
1997-07-07,,1351.76,2.35,,,10185.9
1997-07-14,,1494.44,2.6,,,15759.9
1997-07-21,,1672.79,2.91,,,35463.1
1997-07-28,,1762.58,3.06,,,29229.4
1997-08-04,,1833.92,3.19,,,39617.5
1997-08-11,,1712.46,3.03,24.6,,14596.8
1997-08-18,,1656.35,2.93,23.8,,9881.6
1997-08-25,,1801.47,3.18,25.9,,10048.4
1997-09-01,,1853.72,3.28,26.6,,27280.7
1997-09-08,,2124.62,3.75,30.5,,48863.7
1997-09-15,,1987.23,3.51,28.5,,27730.2
1997-09-22,,1973.69,3.49,28.3,,14077.0
1997-09-29,,1969.82,3.48,22.6,,21373.4
1997-10-06,,2031.74,3.59,23.3,,4081.6
1997-10-13,,2124.62,3.75,24.4,,20277.3
1997-10-20,,2378.1,4.2,27.3,,39365.9
1997-10-27,,2501.94,4.42,28.7,,44065.5
1997-11-03,,2513.55,4.44,28.9,,23754.2
1997-11-10,,2587.08,4.57,29.7,,34716.8
1997-11-17,,2527.09,4.46,29.0,,17568.1
1997-11-24,,2550.31,4.51,29.3,,8595.4
1997-12-01,,2554.19,4.51,29.3,,10277.7
1997-12-08,,2759.29,4.88,31.7,,14958.9
1997-12-15,,2757.36,4.87,31.7,,14120.2
1997-12-22,,2720.59,4.81,31.2,,15046.2
1997-12-29,,2666.41,4.71,30.6,,20050.2
1998-01-05,,2728.33,4.82,31.3,,9259.5
1998-01-12,,3117.26,5.51,35.8,,26671.0
1998-01-19,,3440.41,6.08,39.5,,22539.1
1998-01-26,,3417.19,6.04,39.2,,10805.6
1998-02-02,,3417.19,6.04,39.2,,
1998-02-09,,3337.85,5.9,38.3,,1894.7
1998-02-16,,3293.35,5.82,37.8,,10501.7
1998-02-23,,2966.34,5.24,34.1,,15910.0
1998-03-02,,2929.57,5.18,33.6,,4259.1
1998-03-09,,2921.83,5.16,33.6,,1972.0
1998-03-16,,2929.57,5.18,33.6,,2018.1
1998-03-23,,2803.8,4.95,32.2,,11302.4
1998-03-30,,3072.76,5.43,35.3,,15990.7
1998-04-06,,3274.0,5.78,37.6,,12163.4
1998-04-13,,3328.18,5.88,38.2,,8429.0
1998-04-20,,3353.33,5.92,38.5,,8321.9
1998-04-27,,3448.15,6.09,61.4,,11873.7
1998-05-04,,3633.91,6.42,64.8,,7084.6
1998-05-11,,3624.23,6.4,64.6,,9084.2
1998-05-18,,3825.47,6.76,68.2,,11338.5
1998-05-25,,4078.95,7.21,72.7,,8910.2
1998-06-01,,4040.25,7.14,72.0,,5939.6
1998-06-08,,4237.62,7.49,75.5,,12619.7
1998-06-15,,4400.16,7.77,78.4,,10885.8
1998-06-22,,4878.1,8.62,86.9,,12334.3
1998-06-29,,5087.08,8.99,90.7,,12711.3
1998-07-06,,4595.59,8.12,81.9,,13058.6
1998-07-13,,4854.88,8.58,86.5,,7466.1
1998-07-20,,4760.07,8.41,84.8,,7848.4
1998-07-27,,4843.27,8.56,86.3,,6770.7
1998-08-03,,4471.75,7.9,79.7,,20298.2
1998-08-10,,4047.99,7.15,72.1,,7650.6
1998-08-17,,3784.84,6.69,67.4,,9297.5
1998-08-24,,4015.1,7.09,71.6,,8192.9
1998-08-31,,3765.49,6.65,67.1,,26742.3
1998-09-07,,3786.77,6.69,35.6,,7163.2
1998-09-14,,4069.28,7.19,38.2,,12656.6
1998-09-21,,4152.48,7.34,39.0,,10084.2
1998-09-28,,4316.96,7.63,40.6,,8590.3
1998-10-05,,4570.63,8.08,42.9,,6314.9
1998-10-12,,4600.81,8.13,43.2,,10184.8
1998-10-19,,4749.22,8.39,44.6,,9683.2
1998-10-26,,5015.86,8.86,47.1,,18296.8
1998-11-02,,5609.51,9.91,52.7,,18330.1
1998-11-09,,5830.88,10.3,54.8,,17366.6
1998-11-16,,5810.75,10.27,54.6,,8709.1
1998-11-23,,5959.17,10.53,56.0,,7595.2
1998-11-30,,5674.92,10.03,53.3,,5772.8
1998-12-07,,5551.66,9.81,52.2,,6372.2
1998-12-14,,5697.56,10.07,53.5,,3715.1
1998-12-21,,5581.84,9.86,52.4,,3260.7
1998-12-28,,5601.96,9.9,52.6,,5243.3
1999-01-04,7.01,5672.4,10.02,53.3,7.01,4184.8
1999-01-11,7.22,5840.94,10.32,54.9,7.22,3718.1
1999-01-18,7.1,5747.87,10.16,54.0,7.1,3891.3
1999-01-25,6.81,5513.93,9.74,51.8,6.81,3283.8
1999-02-01,6.73,5448.52,9.63,51.2,6.73,4718.8
1999-02-08,6.73,5446.01,9.62,51.2,6.73,10113.5
1999-02-15,6.79,5493.8,9.71,51.6,6.79,3528.5
1999-02-22,6.79,5493.8,9.71,51.6,6.79,
1999-03-01,6.88,5566.75,9.84,52.3,6.88,2037.6
1999-03-08,7.14,5775.54,10.2,54.3,7.14,4046.8
1999-03-15,6.85,5546.63,9.8,52.1,6.85,4106.2
1999-03-22,7.16,5790.63,10.23,54.4,7.16,11288.5
1999-03-29,7.14,5778.05,10.21,54.3,7.14,3790.0
1999-04-05,7.09,5735.29,10.13,53.9,7.09,5072.4
1999-04-12,7.15,5783.08,10.22,54.3,7.15,4823.7
1999-04-19,7.0,5664.86,10.01,53.2,7.0,2075.5
1999-04-26,6.97,5642.22,9.97,53.0,6.97,2726.9
1999-05-03,6.99,5659.83,10.0,31.7,6.99,1956.4
1999-05-10,6.89,5579.33,9.86,31.2,6.89,6744.6
1999-05-17,6.99,5654.79,9.99,31.7,6.99,4175.4
1999-05-24,7.97,6447.17,11.39,36.1,7.97,9346.5
1999-05-31,9.31,7536.37,13.32,42.2,9.31,19748.8
1999-06-07,9.79,7923.76,14.0,44.4,9.79,12369.0
1999-06-14,10.27,8312.4,14.69,46.5,10.27,14549.2
1999-06-21,11.89,9621.71,17.0,53.9,11.89,19094.1
1999-06-28,13.94,11285.69,19.94,63.2,13.95,21238.3
1999-07-05,13.81,11172.49,19.74,62.6,13.81,14954.3
1999-07-12,17.14,13874.12,24.51,77.7,17.14,15143.0
1999-07-19,16.52,13368.51,23.62,74.9,16.52,9322.5
1999-07-26,17.88,14466.52,25.56,81.0,17.88,11342.3
1999-08-02,18.06,14613.67,25.82,81.8,18.06,4821.9
1999-08-09,17.46,14126.93,24.96,79.1,17.46,3871.3
1999-08-16,15.93,12893.09,22.78,72.2,15.93,4198.9
1999-08-23,16.08,13017.6,23.0,72.9,16.09,8008.3
1999-08-30,16.35,13228.9,23.37,74.1,16.35,3879.3
1999-09-06,15.43,12485.58,22.06,69.9,15.43,2000.5
1999-09-13,16.62,13447.75,23.76,75.3,16.62,3732.3
1999-09-20,16.59,13428.88,23.73,75.2,16.59,2531.0
1999-09-27,16.71,13519.43,23.89,75.7,16.71,2076.1
1999-10-04,16.43,13293.05,23.49,74.4,16.43,1679.0
1999-10-11,16.05,12987.41,22.95,39.1,16.05,442.4
1999-10-18,15.51,12549.72,22.17,37.8,15.51,713.8
1999-10-25,15.56,12595.0,22.25,37.9,15.56,1483.9
1999-11-01,15.5,12542.17,22.16,37.8,15.5,1321.6
1999-11-08,15.2,12304.46,21.74,37.1,15.2,1208.3
1999-11-15,15.23,12327.1,21.78,37.1,15.23,823.9
1999-11-22,15.23,12323.32,21.77,37.1,15.23,2293.3
1999-11-29,14.68,11881.86,20.99,35.8,14.68,1307.9
1999-12-06,14.03,11357.38,20.07,34.2,14.03,2133.3
1999-12-13,14.1,11413.98,20.17,34.4,14.1,1982.3
1999-12-20,14.12,11425.3,20.19,34.4,14.12,1804.5
1999-12-27,15.18,12281.82,21.7,37.0,15.18,3319.6
2000-01-03,15.05,12859.13,22.72,38.7,15.05,3733.7
2000-01-10,15.58,13311.91,23.52,40.1,15.58,9135.6
2000-01-17,14.66,12527.09,22.13,37.7,14.66,3891.4
2000-01-24,15.19,12976.1,22.93,39.1,15.19,7963.6
2000-01-31,15.95,13632.63,24.09,41.1,15.95,15651.1
2000-02-07,15.95,13632.63,24.09,41.1,15.95,
2000-02-14,17.55,14994.77,26.49,45.2,17.55,2995.5
2000-02-21,16.81,14364.64,25.38,43.3,16.81,16805.5
2000-02-28,18.23,15579.62,27.53,46.9,18.23,15309.6
2000-03-06,21.2,18115.22,32.01,54.6,21.2,20398.2
2000-03-13,23.11,19747.14,34.89,59.5,23.11,27633.3
2000-03-20,21.02,17958.63,31.73,54.1,21.02,13408.5
2000-03-27,21.27,18173.7,32.11,54.7,21.27,8158.8
2000-04-03,20.8,17771.86,31.4,53.5,20.8,7924.6
2000-04-10,19.98,17070.04,30.16,51.4,19.98,4853.0
2000-04-17,20.07,17149.27,30.3,51.6,20.07,4737.7
2000-04-24,21.47,18343.5,32.41,55.2,21.47,6075.5
2000-05-01,20.86,17822.79,31.49,53.7,20.86,5435.8
2000-05-08,21.24,18151.06,32.07,54.7,21.24,9479.5
2000-05-15,19.1,16322.94,28.84,49.2,19.1,10746.1
2000-05-22,20.0,17087.01,30.19,51.5,20.0,5454.5
2000-05-29,20.18,17245.49,30.47,51.9,20.18,6482.3
2000-06-05,20.19,17251.15,30.48,52.0,20.19,5576.6
2000-06-12,19.82,16934.2,29.92,51.0,19.82,7062.1
2000-06-19,18.81,16073.91,28.4,48.4,18.81,9721.0
2000-06-26,18.98,16215.4,28.65,48.8,18.98,5933.0
2000-07-03,17.41,14879.68,26.29,44.8,17.41,10452.6
2000-07-10,15.24,13023.26,23.01,39.2,15.24,10699.8
2000-07-17,15.97,13645.84,24.11,41.1,15.97,14209.5
2000-07-24,15.64,13368.51,23.62,40.3,15.64,3878.6
2000-07-31,16.47,14075.99,24.87,42.4,16.47,4526.5
2000-08-07,16.17,13815.63,24.41,41.6,16.17,3255.8
2000-08-14,16.88,14421.24,25.48,43.4,16.88,6117.1
2000-08-21,16.27,13900.54,24.56,41.9,16.27,4426.9
2000-08-28,15.75,13459.07,23.78,40.5,15.75,5200.0
2000-09-04,15.35,13113.82,23.17,39.5,15.35,3209.5
2000-09-11,15.27,13045.89,23.05,39.3,15.27,4149.2
2000-09-18,14.45,12349.74,21.82,37.2,14.45,4208.8
2000-09-25,13.13,11223.43,19.83,33.8,13.13,4186.1
2000-10-02,13.11,11206.45,19.8,33.7,13.11,1812.0
2000-10-09,12.52,10697.07,18.9,32.2,12.52,809.8
2000-10-16,11.25,9616.04,16.99,29.0,11.25,6107.2
2000-10-23,12.45,10640.47,18.8,32.0,12.45,19217.1
2000-10-30,12.54,10714.05,18.93,32.3,12.54,9584.5
2000-11-06,12.47,10657.45,18.83,32.1,12.47,3254.5
2000-11-13,13.54,11574.34,20.45,34.9,13.54,9627.0
2000-11-20,13.48,11517.74,20.35,34.7,13.48,9935.3
2000-11-27,13.09,11183.82,19.76,33.7,13.09,5798.6
2000-12-04,12.71,10861.2,19.19,32.7,12.71,3999.2
2000-12-11,11.93,10193.34,18.01,30.7,11.93,8445.3
2000-12-18,11.9,10170.7,17.97,30.6,11.9,5626.6
2000-12-25,11.79,10074.49,17.8,30.3,11.79,3929.3
2001-01-01,17.81,10346.16,18.28,31.2,17.81,2962.4
2001-01-08,16.94,9842.44,17.39,29.6,16.94,5817.8
2001-01-15,16.97,9859.42,17.42,29.7,16.97,5037.1
2001-01-22,16.54,9610.38,16.98,28.9,16.54,5540.3
2001-01-29,16.54,9610.38,16.98,28.9,16.54,
2001-02-05,16.26,9446.25,16.69,28.4,16.26,800.4
2001-02-12,15.29,8880.27,15.69,26.7,15.29,3924.3
2001-02-19,15.33,8908.57,15.74,26.8,15.33,2200.8
2001-02-26,15.96,9270.79,16.38,27.9,15.96,2797.1
2001-03-05,15.76,9157.6,16.18,27.6,15.76,1906.5
2001-03-12,16.4,9525.48,16.83,28.7,16.4,4888.4
2001-03-19,16.0,9293.43,16.42,28.0,16.0,3028.6
2001-03-26,16.24,9434.93,16.67,28.4,16.24,3927.9
2001-04-02,16.56,9621.71,17.0,29.0,16.56,6413.9
2001-04-09,15.91,9242.49,16.33,27.8,15.91,3579.1
2001-04-16,15.91,9242.49,16.33,27.8,15.91,6457.5
2001-04-23,15.73,9140.62,16.15,46.1,15.73,11375.8
2001-04-30,13.19,7663.4,13.54,38.7,13.19,26244.7
2001-05-07,13.19,7663.4,13.54,38.7,13.19,
2001-05-14,13.36,7759.62,13.71,39.2,13.36,17072.5
2001-05-21,13.28,7714.34,13.63,38.9,13.28,6507.0
2001-05-28,12.67,7357.77,13.0,37.1,12.67,7344.6
2001-06-04,11.99,6967.25,12.31,35.2,11.99,11502.3
2001-06-11,12.47,7244.58,12.8,36.6,12.47,12942.1
2001-06-18,12.03,6989.89,12.35,35.3,12.03,5771.1
2001-06-25,11.67,6780.47,11.98,34.2,11.67,6741.5
2001-07-02,12.0,6972.91,12.32,35.2,12.0,5850.9
2001-07-09,11.72,6808.77,12.03,34.4,11.72,2555.5
2001-07-16,12.22,7097.42,12.54,35.8,12.22,6626.0
2001-07-23,12.47,7244.58,12.8,36.6,12.47,5272.8
2001-07-30,9.76,5671.14,10.02,28.6,9.76,9539.3
2001-08-06,9.17,5325.89,9.41,26.9,9.17,6779.0
2001-08-13,10.02,5818.3,10.28,29.4,10.02,5950.2
2001-08-20,9.77,5676.8,10.03,28.7,9.77,2572.2
2001-08-27,9.21,5348.54,9.45,27.0,9.21,2623.4
2001-09-03,9.45,5490.03,9.7,27.7,9.45,3276.3
2001-09-10,10.0,5806.98,10.26,29.3,10.0,7481.5
2001-09-17,9.36,5439.09,9.61,27.5,9.36,3876.1
2001-09-24,9.65,5603.23,9.9,28.3,9.65,2785.1
2001-10-01,8.44,4901.41,8.66,24.7,8.44,4335.2
2001-10-08,7.8,4533.52,8.01,22.9,7.8,2053.5
2001-10-15,8.73,5071.2,8.96,25.6,8.73,8208.5
2001-10-22,8.02,4658.04,8.23,23.5,8.02,2719.4
2001-10-29,8.76,5088.18,8.99,25.7,8.76,8039.3
2001-11-05,8.27,4805.19,8.49,24.3,8.27,3111.6
2001-11-12,7.55,4386.36,7.75,22.1,7.55,3717.3
2001-11-19,6.93,4024.14,7.11,20.3,6.93,5505.3
2001-11-26,7.79,4527.86,8.0,22.9,7.79,13612.8
2001-12-03,8.26,4799.53,8.48,24.2,8.26,9094.3
2001-12-10,8.57,4980.64,8.8,25.1,8.57,14997.4
2001-12-17,7.38,4284.48,7.57,21.6,7.38,15688.2
2001-12-24,7.0,4069.41,7.19,20.5,7.0,5503.4
2001-12-31,6.96,4041.12,7.14,20.4,6.96,3326.9
2002-01-07,7.65,3905.28,6.9,19.7,7.65,962.1
2002-01-14,7.12,3633.62,6.42,18.3,7.12,3126.0
2002-01-21,5.31,2711.07,4.79,13.7,5.31,7816.8
2002-01-28,5.52,2818.6,4.98,14.2,5.52,13520.5
2002-02-04,6.85,3497.78,6.18,17.7,6.85,12057.9
2002-02-11,6.98,3565.7,6.3,18.0,6.98,9776.9
2002-02-18,6.98,3565.7,6.3,18.0,6.98,
2002-02-25,7.31,3729.84,6.59,18.8,7.31,2139.3
2002-03-04,7.94,4052.45,7.16,20.5,7.94,17045.8
2002-03-11,9.72,4963.68,8.77,25.1,9.72,30690.4
2002-03-18,9.42,4810.87,8.5,24.3,9.42,40873.6
2002-03-25,9.22,4708.99,8.32,23.8,9.22,15867.5
2002-04-01,9.23,4714.65,8.33,23.8,9.23,10919.5
2002-04-08,9.23,4714.65,8.33,23.8,9.23,15013.7
2002-04-15,10.07,5139.14,9.08,25.9,10.07,21646.2
2002-04-22,8.55,4363.74,7.71,22.0,8.55,23339.3
2002-04-29,9.01,4601.45,8.13,23.2,9.01,7542.0
2002-05-06,9.02,4607.11,8.14,23.3,9.02,2040.6
2002-05-13,8.69,4437.32,7.84,22.4,8.69,3880.7
2002-05-20,7.85,4007.17,7.08,20.2,7.85,5844.6
2002-05-27,8.25,4210.93,7.44,21.3,8.25,5657.3
2002-06-03,7.69,3927.93,6.94,19.8,7.69,3512.2
2002-06-10,8.35,4261.86,7.53,21.5,8.35,9315.9
2002-06-17,8.55,4363.74,7.71,22.0,8.55,11355.0
2002-06-24,10.17,5190.08,9.17,26.2,10.17,26747.7
2002-07-01,9.85,5031.61,8.89,25.4,9.86,21760.7
2002-07-08,9.89,5048.58,8.92,25.5,9.89,7745.4
2002-07-15,9.2,4697.67,8.3,,9.2,11122.0
2002-07-22,9.28,4737.29,8.37,,9.28,4020.5
2002-07-29,9.2,4697.67,8.3,,9.2,2840.9
2002-08-05,9.23,4714.65,8.33,,9.23,2014.2
2002-08-12,8.93,4561.84,8.06,,8.93,2151.6
2002-08-19,9.06,4624.09,8.17,,9.06,2156.7
2002-08-26,9.01,4601.45,8.13,,9.01,2816.9
2002-09-02,9.28,4737.29,8.37,,9.28,4223.1
2002-09-09,8.91,4550.52,8.04,,8.91,3127.6
2002-09-16,8.51,4346.76,7.68,,8.51,2050.1
2002-09-23,8.41,4295.82,7.59,,8.41,1946.8
2002-09-30,8.05,4109.05,7.26,,8.05,1375.0
2002-10-07,8.05,4109.05,7.26,,8.05,
2002-10-14,8.01,4092.07,7.23,,8.01,1392.3
2002-10-21,7.89,4029.81,7.12,,7.89,1484.1
2002-10-28,7.77,3967.55,7.01,,7.77,3222.8
2002-11-04,7.97,4069.43,7.19,,7.97,1558.8
2002-11-11,7.82,3990.19,7.05,,7.82,2755.4
2002-11-18,7.04,3594.0,6.35,,7.04,2681.6
2002-11-25,6.57,3356.29,5.93,,6.57,2614.4
2002-12-02,6.65,3395.91,6.0,,6.65,3835.2
2002-12-09,6.87,3509.1,6.2,,6.87,4546.6
