,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,,,,,
1995-11-13,,,,,,
1995-11-20,,,,,,
1995-11-27,,,,,,
1995-12-04,,,,,,
1995-12-11,,,,,,
1995-12-18,,,,,,
1995-12-25,,,,,,
1996-01-01,,,,,,
1996-01-08,,,,,,
1996-01-15,,,,,,
1996-01-22,,,,,,
1996-01-29,,,,,,
1996-02-05,,,,,,
1996-02-12,,,,,,
1996-02-19,,,,,,
1996-02-26,,,,,,
1996-03-04,,,,,,
1996-03-11,,,,,,
1996-03-18,,,,,,
1996-03-25,,,,,,
1996-04-01,,,,,,
1996-04-08,,,,,,
1996-04-15,,,,,,
1996-04-22,,,,,,
1996-04-29,,,,,,
1996-05-06,,,,,,
1996-05-13,,,,,,
1996-05-20,,,,,,
1996-05-27,,,,,,
1996-06-03,,,,,,
1996-06-10,,,,,,
1996-06-17,,,,,,
1996-06-24,,,,,,
1996-07-01,,,,,,
1996-07-08,,,,,,
1996-07-15,,,,,,
1996-07-22,,,,,,
1996-07-29,,,,,,
1996-08-05,,,,,,
1996-08-12,,,,,,
1996-08-19,,,,,,
1996-08-26,,,,,,
1996-09-02,,,,,,
1996-09-09,,,,,,
1996-09-16,,,,,,
1996-09-23,,,,,,
1996-09-30,,,,,,
1996-10-07,,,,,,
1996-10-14,,,,,,
1996-10-21,,,,,,
1996-10-28,,,,,,
1996-11-04,,,,,,
1996-11-11,,,,,,
1996-11-18,,,,,,
1996-11-25,,,,,,
1996-12-02,,,,,,
1996-12-09,,,,,,
1996-12-16,,,,,,
1996-12-23,,,,,,
1996-12-30,,,,,,
1997-01-06,,,,,,
1997-01-13,,,,,,
1997-01-20,,,,,,
1997-01-27,,,,,,
1997-02-03,,,,,,
1997-02-10,,,,,,
1997-02-17,,,,,,
1997-02-24,,,,,,
1997-03-03,,,,,,
1997-03-10,,2164.25,9.52,,,398.2
1997-03-17,,2349.71,10.33,,,47115.6
1997-03-24,,2368.96,10.42,,,34404.6
1997-03-31,,2372.46,10.43,,,15176.9
1997-04-07,,2319.97,10.2,,,14675.4
1997-04-14,,2256.98,9.92,,,10367.9
1997-04-21,,2206.25,9.7,,,7285.0
1997-04-28,,2340.96,10.29,,,18494.7
1997-05-05,,2409.2,10.59,,,15477.8
1997-05-12,,2711.88,11.92,,,60771.0
1997-05-19,,2291.98,10.08,,,15788.8
1997-05-26,,1907.06,8.38,,,6941.8
1997-06-02,,2139.76,9.41,,,5364.0
1997-06-09,,1980.55,8.71,,,10983.5
1997-06-16,,1917.56,8.43,,,7342.1
1997-06-23,,1784.59,7.85,,,6602.8
1997-06-30,,1810.84,7.96,,,10963.5
1997-07-07,,1481.91,6.52,,,2855.7
1997-07-14,,1530.9,6.73,,,4784.4
1997-07-21,,1562.39,6.87,,,5905.3
1997-07-28,,1413.68,6.22,,,4158.4
1997-08-04,,1658.62,7.29,,,7291.0
1997-08-11,,1527.4,6.72,,,6324.4
1997-08-18,,1364.69,6.0,,,2502.3
1997-08-25,,1466.16,6.45,,,2418.9
1997-09-01,,1453.92,6.39,,,3276.6
1997-09-08,,1548.4,6.81,,,5820.9
1997-09-15,,1410.18,6.2,,,2871.2
1997-09-22,,1364.69,6.0,,,1990.1
1997-09-29,,1312.2,5.77,,,3483.4
1997-10-06,,1294.7,5.69,,,578.6
1997-10-13,,1333.19,5.86,,,2003.5
1997-10-20,,1432.92,6.3,,,4710.4
1997-10-27,,1418.93,6.24,,,8005.8
1997-11-03,,1459.17,6.42,,,7422.6
1997-11-10,,1471.41,6.47,,,11137.8
1997-11-17,,1410.18,6.2,,,4060.2
1997-11-24,,1308.7,5.75,,,2360.4
1997-12-01,,1291.2,5.68,,,1527.3
1997-12-08,,1347.19,5.92,,,2761.6
1997-12-15,,1313.95,5.78,,,1693.3
1997-12-22,,1285.96,5.65,,,2791.7
1997-12-29,,1345.44,5.92,,,2466.5
1998-01-05,,1352.44,5.95,,,1862.2
1998-01-12,,1415.43,6.22,,,8723.3
1998-01-19,,1359.44,5.98,,,4918.3
1998-01-26,,1387.43,6.1,,,1890.1
1998-02-02,,1387.43,6.1,,,
1998-02-09,,1439.92,6.33,,,919.9
1998-02-16,,1469.66,6.46,,,4717.0
1998-02-23,,1480.16,6.51,,,4410.8
1998-03-02,,1438.17,6.32,,,7596.6
1998-03-09,,1464.42,6.44,,,2533.3
1998-03-16,,1527.4,6.72,,,7397.0
1998-03-23,,1476.66,6.49,,,5397.9
1998-03-30,,1502.91,6.61,,,5201.5
1998-04-06,,1590.39,6.99,,,10563.7
1998-04-13,,1628.88,7.16,31.0,,10136.8
1998-04-20,,1606.13,7.06,30.6,,7458.1
1998-04-27,,1613.13,7.09,30.7,,6077.4
1998-05-04,,1679.62,7.38,32.0,,5145.8
1998-05-11,,1611.38,7.08,30.7,,6414.7
1998-05-18,,1637.63,7.2,31.2,,4683.7
1998-05-25,,1628.88,7.16,31.0,,3711.1
1998-06-01,,1782.84,7.84,34.0,,10006.9
1998-06-08,,1807.34,7.95,34.4,,11541.7
1998-06-15,,1781.09,7.83,33.9,,7721.7
1998-06-22,,1931.56,8.49,36.8,,9004.4
1998-06-29,,1781.09,7.83,33.9,,5371.8
1998-07-06,,1660.37,7.3,31.6,,3606.8
1998-07-13,,1658.1,7.29,31.6,,2880.0
1998-07-20,,1476.14,6.49,28.1,,2646.3
1998-07-27,,1512.53,6.65,28.8,,1644.6
1998-08-03,,1437.47,6.32,27.4,,1408.8
1998-08-10,,1323.75,5.82,25.2,,2169.3
1998-08-17,,1144.06,5.03,21.8,,1954.1
1998-08-24,,1316.92,5.79,25.1,,2527.1
1998-08-31,,1182.73,5.2,22.5,,2305.6
1998-09-07,,1257.79,5.53,24.0,,2127.5
1998-09-14,,1401.08,6.16,26.7,,5578.9
1998-09-21,,1310.1,5.76,26.2,,4153.3
1998-09-28,,1394.26,6.13,27.9,,4386.9
1998-10-05,,1357.86,5.97,27.1,,1729.9
1998-10-12,,1335.12,5.87,26.7,,1701.5
1998-10-19,,1396.53,6.14,27.9,,3665.4
1998-10-26,,1275.98,5.61,25.5,,2545.4
1998-11-02,,1453.39,6.39,29.0,,9228.9
1998-11-09,,1676.29,7.37,33.5,,13722.8
1998-11-16,,1796.84,7.9,35.9,,15827.7
1998-11-23,,1687.66,7.42,33.7,,10386.4
1998-11-30,,1710.41,7.52,34.2,,8536.9
1998-12-07,,1446.57,6.36,28.9,,6578.7
1998-12-14,,1398.8,6.15,28.0,,2583.4
1998-12-21,,1398.8,6.15,28.0,,1918.6
1998-12-28,,1378.33,6.06,27.5,,2354.9
1999-01-04,2.31,1330.57,5.85,26.6,2.31,1961.8
1999-01-11,2.44,1407.9,6.19,28.1,2.44,2260.5
1999-01-18,2.18,1257.79,5.53,25.1,2.18,3041.1
1999-01-25,2.17,1250.96,5.5,25.0,2.17,2163.0
1999-02-01,2.28,1316.92,5.79,26.3,2.28,3287.0
1999-02-08,2.0,1155.44,5.08,23.1,2.0,1722.1
1999-02-15,2.07,1191.83,5.24,23.8,2.07,259.1
1999-02-22,2.07,1191.83,5.24,23.8,2.07,
1999-03-01,2.11,1219.12,5.36,24.4,2.11,213.5
1999-03-08,2.4,1387.43,6.1,27.7,2.4,4390.1
1999-03-15,2.38,1376.06,6.05,27.5,2.38,3636.7
1999-03-22,2.31,1335.12,5.87,26.7,2.31,2443.5
1999-03-29,2.54,1464.76,6.44,29.3,2.54,5762.9
1999-04-05,2.47,1426.1,6.27,28.5,2.47,5081.4
1999-04-12,2.61,1503.43,6.61,30.0,2.61,6409.1
1999-04-19,2.55,1471.59,6.47,29.4,2.55,5860.1
1999-04-26,2.7,1560.29,6.86,31.2,2.7,10502.1
1999-05-03,2.66,1537.55,6.76,30.7,2.66,4475.5
1999-05-10,2.4,1385.16,6.09,27.7,2.4,4650.0
1999-05-17,2.23,1287.36,5.66,25.7,2.23,3173.2
1999-05-24,2.44,1407.9,6.19,28.1,2.44,4244.9
1999-05-31,2.36,1364.69,6.0,23.1,2.36,7858.2
1999-06-07,2.46,1417.0,6.23,24.0,2.46,7352.3
1999-06-14,3.03,1751.35,7.7,29.6,3.03,23020.2
1999-06-21,3.14,1810.49,7.96,30.6,3.14,20171.5
1999-06-28,3.41,1967.42,8.65,33.3,3.41,25256.8
1999-07-05,3.02,1744.53,7.67,29.5,3.02,16083.9
1999-07-12,3.13,1808.21,7.95,30.6,3.13,8971.5
1999-07-19,2.75,1585.31,6.97,26.8,2.75,4358.6
1999-07-26,2.95,1703.59,7.49,28.8,2.95,4417.3
1999-08-02,3.14,1810.49,7.96,30.6,3.14,7093.9
1999-08-09,3.03,1749.07,7.69,29.6,3.03,4702.3
1999-08-16,2.6,1501.16,6.6,25.4,2.6,5624.4
1999-08-23,2.74,1580.76,6.95,26.7,2.74,3195.5
1999-08-30,2.8,1617.16,7.11,27.3,2.8,2904.9
1999-09-06,2.72,1569.39,6.9,26.5,2.72,3281.8
1999-09-13,3.06,1767.27,7.77,29.9,3.06,7319.7
1999-09-20,3.0,1728.6,7.6,29.2,3.0,11099.6
1999-09-27,2.96,1705.86,7.5,28.8,2.96,1404.8
1999-10-04,2.88,1662.64,7.31,28.1,2.88,851.4
1999-10-11,2.74,1583.04,6.96,26.8,2.74,513.1
1999-10-18,2.76,1594.41,7.01,27.0,2.76,1242.1
1999-10-25,2.79,1610.33,7.08,27.2,2.79,1733.7
1999-11-01,2.74,1578.49,6.94,26.7,2.74,1662.7
1999-11-08,2.64,1526.18,6.71,25.8,2.64,822.4
1999-11-15,2.66,1533.0,6.74,25.9,2.66,790.7
1999-11-22,2.63,1519.35,6.68,25.7,2.63,1643.1
1999-11-29,2.61,1507.98,6.63,25.5,2.61,852.0
1999-12-06,2.55,1471.59,6.47,24.9,2.55,691.2
1999-12-13,2.44,1407.9,6.19,23.8,2.44,941.2
1999-12-20,2.44,1405.63,6.18,23.8,2.44,657.0
1999-12-27,2.29,1319.2,5.8,22.3,2.29,780.9
2000-01-03,2.56,1339.67,5.89,22.7,2.56,389.8
2000-01-10,2.91,1523.9,6.7,25.8,2.91,3251.1
2000-01-17,2.61,1364.69,6.0,23.1,2.61,2565.3
2000-01-24,2.45,1280.53,5.63,21.7,2.45,2593.2
2000-01-31,2.63,1376.06,6.05,23.3,2.63,3108.2
2000-02-07,2.63,1376.06,6.05,23.3,2.63,
2000-02-14,2.86,1496.61,6.58,25.3,2.86,1068.2
2000-02-21,2.66,1394.26,6.13,23.6,2.66,10212.0
2000-02-28,2.94,1539.82,6.77,26.0,2.94,16561.3
2000-03-06,2.79,1460.22,6.42,24.7,2.79,12733.0
2000-03-13,2.87,1501.16,6.6,25.4,2.87,5562.9
2000-03-20,2.98,1562.57,6.87,26.4,2.98,12042.3
2000-03-27,3.18,1667.19,7.33,28.2,3.18,15396.7
2000-04-03,3.15,1651.27,7.26,27.9,3.15,13410.6
2000-04-10,3.17,1660.37,7.3,28.1,3.17,8695.2
2000-04-17,3.05,1598.96,7.03,27.0,3.05,10079.5
2000-04-24,3.02,1583.04,6.96,26.8,3.02,6670.5
2000-05-01,2.94,1542.1,6.78,26.1,2.94,4159.6
2000-05-08,2.91,1526.18,6.71,25.8,2.91,636.4
2000-05-15,2.75,1442.02,6.34,24.4,2.75,4590.3
2000-05-22,2.92,1528.45,6.72,25.8,2.92,3208.9
2000-05-29,3.2,1674.02,7.36,28.3,3.2,9130.2
2000-06-05,3.21,1680.84,7.39,28.4,3.21,23760.9
2000-06-12,3.19,1669.47,7.34,28.2,3.19,7720.5
2000-06-19,3.29,1721.78,7.57,29.1,3.29,6952.9
2000-06-26,3.62,1894.64,8.33,32.0,3.62,29701.2
2000-07-03,3.5,1833.23,8.06,31.0,3.5,11681.6
2000-07-10,3.51,1837.78,8.08,31.1,3.51,18068.2
2000-07-17,3.74,1956.05,8.6,33.1,3.74,18163.3
2000-07-24,4.1,2147.11,9.44,36.3,4.1,18342.0
2000-07-31,4.4,2301.77,10.12,38.9,4.4,20337.9
2000-08-07,4.42,2315.42,10.18,39.2,4.42,15825.3
2000-08-14,4.42,2315.42,10.18,39.2,4.42,10619.9
2000-08-21,5.21,2729.37,12.0,46.2,5.21,17327.3
2000-08-28,6.11,3197.92,14.06,54.1,6.11,23901.7
2000-09-04,5.85,3066.0,13.48,51.8,5.85,14278.9
2000-09-11,5.7,2986.39,13.13,50.5,5.7,6739.4
2000-09-18,5.77,3022.78,13.29,51.1,5.77,7213.3
2000-09-25,5.59,2927.25,12.87,49.5,5.59,7263.5
2000-10-02,5.55,2906.79,12.78,49.2,5.55,2510.5
2000-10-09,5.44,2849.92,12.53,48.2,5.44,856.6
2000-10-16,5.53,2895.41,12.73,49.0,5.53,5175.6
2000-10-23,5.51,2886.31,12.69,48.8,5.51,2465.4
2000-10-30,5.55,2906.79,12.78,49.2,5.55,2950.9
2000-11-06,5.61,2936.35,12.91,49.7,5.61,3396.9
2000-11-13,5.49,2874.94,12.64,48.6,5.49,10093.5
2000-11-20,5.63,2947.72,12.96,49.8,5.63,12408.8
2000-11-27,5.36,2804.43,12.33,47.4,5.36,5187.3
2000-12-04,5.7,2986.39,13.13,50.5,5.7,10001.2
2000-12-11,5.86,3070.55,13.5,51.9,5.86,17575.5
2000-12-18,5.38,2815.81,12.38,47.6,5.38,7721.3
2000-12-25,5.55,2904.51,12.77,49.1,5.55,5533.8
2001-01-01,6.55,2918.16,12.83,49.3,6.55,4136.2
2001-01-08,6.33,2820.35,12.4,47.7,6.33,5990.4
2001-01-15,6.27,2793.06,12.28,47.2,6.27,4747.1
2001-01-22,6.38,2843.1,12.5,48.1,6.38,1858.1
2001-01-29,6.38,2843.1,12.5,48.1,6.38,
2001-02-05,6.23,2774.86,12.2,46.9,6.23,263.7
2001-02-12,5.95,2649.77,11.65,44.8,5.95,2889.6
2001-02-19,6.06,2699.81,11.87,45.7,6.06,2683.8
2001-02-26,5.76,2567.89,11.29,43.4,5.76,1751.5
2001-03-05,5.98,2665.69,11.72,45.1,5.98,1474.3
2001-03-12,6.13,2731.65,12.01,46.2,6.13,2529.8
2001-03-19,5.94,2647.49,11.64,44.8,5.94,2521.6
2001-03-26,5.97,2661.14,11.7,45.0,5.97,2145.9
2001-04-02,6.59,2938.63,12.92,49.7,6.59,5559.0
2001-04-09,6.47,2884.04,12.68,48.8,6.47,3450.2
2001-04-16,6.46,2879.49,12.66,48.7,6.46,3078.5
2001-04-23,6.71,2990.94,13.15,,6.71,4396.4
2001-04-30,7.05,3141.06,13.81,,7.05,8506.7
2001-05-07,7.05,3141.06,13.81,,7.05,
2001-05-14,7.54,3359.41,14.77,,7.54,4947.1
2001-05-21,7.72,3439.01,15.12,,7.72,4635.8
2001-05-28,7.55,3366.23,14.8,,7.55,5754.8
2001-06-04,7.6,3386.7,14.89,,7.6,6863.9
2001-06-11,7.96,3548.19,15.6,,7.96,5902.5
2001-06-18,7.66,3411.72,15.0,,7.66,5260.8
2001-06-25,7.59,3382.15,14.87,,7.59,3170.3
2001-07-02,7.67,3418.54,15.03,,7.67,1913.8
2001-07-09,7.66,3413.99,15.01,,7.66,1739.6
2001-07-16,7.62,3393.52,14.92,,7.62,1065.8
2001-07-23,7.69,3425.36,15.06,,7.69,1483.3
2001-07-30,7.4,3297.99,14.5,,7.4,2524.7
2001-08-06,7.09,3159.25,13.89,,7.09,2338.1
2001-08-13,7.21,3211.56,14.12,,7.21,481.0
2001-08-20,7.24,3227.49,14.19,,7.24,2640.1
2001-08-27,6.94,3093.29,13.6,,6.94,3370.3
2001-09-03,6.64,2956.82,13.0,,6.64,963.5
2001-09-10,6.69,2979.57,13.1,,6.69,975.6
2001-09-17,6.4,2852.2,12.54,,6.4,709.2
2001-09-24,6.43,2865.84,12.6,,6.43,452.0
2001-10-01,6.58,2934.08,12.9,,6.58,862.1
2001-10-08,6.46,2877.21,12.65,,6.46,14.7
2001-10-15,6.37,2838.55,12.48,,6.37,1257.2
2001-10-22,6.05,2695.26,11.85,,6.05,1028.4
2001-10-29,6.17,2749.84,12.09,,6.17,4263.3
2001-11-05,5.81,2590.63,11.39,,5.81,610.6
2001-11-12,5.6,2497.38,10.98,,5.6,1173.0
2001-11-19,5.61,2499.65,10.99,,5.61,603.7
2001-11-26,5.55,2472.36,10.87,,5.55,516.9
2001-12-03,5.82,2595.18,11.41,,5.82,1293.6
2001-12-10,5.96,2654.32,11.67,,5.96,2525.5
2001-12-17,5.68,2529.22,11.12,,5.68,1086.0
2001-12-24,5.69,2536.04,11.15,,5.69,3006.0
2001-12-31,5.94,2647.49,11.64,,5.94,2512.3
2002-01-07,5.65,2547.42,11.2,,5.65,78.5
2002-01-14,5.13,2313.15,10.17,,5.13,862.5
2002-01-21,3.98,1794.56,7.89,,3.98,1013.1
2002-01-28,4.0,1803.66,7.93,,4.0,1673.6
2002-02-04,4.94,2228.99,9.8,,4.94,1037.1
2002-02-11,5.09,2294.95,10.09,,5.09,1833.9
2002-02-18,5.09,2294.95,10.09,,5.09,
2002-02-25,5.18,2333.62,10.26,,5.18,207.7
2002-03-04,5.15,2319.97,10.2,,5.15,823.5
2002-03-11,5.88,2649.77,11.65,,5.88,3632.2
2002-03-18,5.96,2688.44,11.82,,5.96,2964.9
2002-03-25,5.84,2631.57,11.57,,5.84,2105.3
2002-04-01,5.7,2567.89,11.29,,5.7,1343.9
2002-04-08,4.76,2147.11,9.44,,4.76,6049.9
2002-04-15,4.95,2231.26,9.81,,4.95,7332.0
2002-04-22,4.68,2108.44,9.27,,4.68,5577.6
2002-04-29,5.16,2326.79,10.23,,5.16,5625.9
2002-05-06,5.27,2376.83,10.45,,5.27,795.2
2002-05-13,5.26,2370.01,10.42,,5.26,1936.6
2002-05-20,5.4,2433.69,10.7,,5.4,3349.2
2002-05-27,5.57,2513.3,11.05,,5.57,2202.5
2002-06-03,5.18,2333.62,10.26,,5.18,798.9
2002-06-10,5.23,2356.36,10.36,,5.23,894.2
2002-06-17,5.09,2294.95,10.09,,5.09,437.2
2002-06-24,5.65,2545.14,11.19,,5.65,3301.5
2002-07-01,5.75,2590.63,11.39,,5.75,2756.5
2002-07-08,5.54,2499.65,10.99,,5.54,969.0
2002-07-15,5.64,2542.87,11.18,,5.64,1926.8
2002-07-22,5.54,2497.38,10.98,,5.54,967.1
2002-07-29,5.45,2458.71,10.81,,5.45,586.6
2002-08-05,5.03,2269.93,9.98,,5.03,1070.9
2002-08-12,5.14,2315.42,10.18,,5.14,1345.5
2002-08-19,5.02,2265.38,9.96,,5.02,673.9
2002-08-26,5.04,2274.48,10.0,,5.04,750.7
2002-09-02,4.98,2244.91,9.87,,4.98,892.4
2002-09-09,4.55,2051.58,9.02,,4.55,978.1
2002-09-16,4.53,2040.21,8.97,,4.53,343.5
2002-09-23,4.26,1921.94,8.45,,4.26,675.0
2002-09-30,4.18,1883.27,8.28,,4.18,459.6
2002-10-07,4.18,1883.27,8.28,,4.18,
2002-10-14,4.39,1978.8,8.7,,4.39,995.7
2002-10-21,3.96,1783.19,7.84,,3.96,1730.6
2002-10-28,4.38,1974.25,8.68,,4.38,12332.4
2002-11-04,4.12,1855.98,8.16,,4.12,11802.0
2002-11-11,4.55,2051.58,9.02,,4.55,16488.9
2002-11-18,4.43,1996.99,8.78,,4.43,13165.4
2002-11-25,3.62,1633.08,7.18,,3.62,10020.5
2002-12-02,3.47,1562.57,6.87,,3.47,14036.1
2002-12-09,3.53,1592.14,7.0,,3.53,15755.0
2002-12-16,3.58,1614.88,7.1,,3.58,10175.2
2002-12-23,3.6,1623.98,7.14,,3.6,9247.1
2002-12-30,3.36,1514.8,6.66,,3.36,12032.0
2003-01-06,5.71,1457.94,6.41,,5.71,7327.3
2003-01-13,6.02,1537.55,6.76,,6.02,13711.8
2003-01-20,6.49,1658.1,7.29,,6.49,19342.6
2003-01-27,6.73,1719.51,7.56,,6.73,24217.8
