,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,,,,,
1993-12-13,,,,,,
1993-12-20,,,,,,
1993-12-27,,,,,,
1994-01-03,,,,,,
1994-01-10,,,,,,
1994-01-17,,,,,,
1994-01-24,,,,,,
1994-01-31,,,,,,
1994-02-07,,,,,,
1994-02-14,,,,,,
1994-02-21,,,,,,
1994-02-28,,,,,,
1994-03-07,,,,,,
1994-03-14,,,,,,
1994-03-21,,,,,,
1994-03-28,,,,,,
1994-04-04,,,,,,
1994-04-11,,,,,,
1994-04-18,,,,,,
1994-04-25,,,,,,
1994-05-02,,,,,,
1994-05-09,,,,,,
1994-05-16,,,,,,
1994-05-23,,,,,,
1994-05-30,,,,,,
1994-06-06,,,,,,
1994-06-13,,,,,,
1994-06-20,,,,,,
1994-06-27,,,,,,
1994-07-04,,,,,,
1994-07-11,,,,,,
1994-07-18,,,,,,
1994-07-25,,,,,,
1994-08-01,,,,,,
1994-08-08,,,,,,
1994-08-15,,,,,,
1994-08-22,,,,,,
1994-08-29,,,,,,
1994-09-05,,,,,,
1994-09-12,,,,,,
1994-09-19,,,,,,
1994-09-26,,,,,,
1994-10-03,,,,,,
1994-10-10,,,,,,
1994-10-17,,,,,,
1994-10-24,,,,,,
1994-10-31,,,,,,
1994-11-07,,,,,,
1994-11-14,,,,,,
1994-11-21,,,,,,
1994-11-28,,,,,,
1994-12-05,,,,,,
1994-12-12,,,,,,
1994-12-19,,,,,,
1994-12-26,,,,,,
1995-01-02,,,,,,
1995-01-09,,,,,,
1995-01-16,,,,,,
1995-01-23,,,,,,
1995-01-30,,,,,,
1995-02-06,,,,,,
1995-02-13,,,,,,
1995-02-20,,,,,,
1995-02-27,,,,,,
1995-03-06,,,,,,
1995-03-13,,,,,,
1995-03-20,,,,,,
1995-03-27,,,,,,
1995-04-03,,,,,,
1995-04-10,,,,,,
1995-04-17,,,,,,
1995-04-24,,,,,,
1995-05-01,,,,,,
1995-05-08,,,,,,
1995-05-15,,,,,,
1995-05-22,,,,,,
1995-05-29,,,,,,
1995-06-05,,,,,,
1995-06-12,,,,,,
1995-06-19,,,,,,
1995-06-26,,,,,,
1995-07-03,,,,,,
1995-07-10,,,,,,
1995-07-17,,,,,,
1995-07-24,,,,,,
1995-07-31,,,,,,
1995-08-07,,,,,,
1995-08-14,,,,,,
1995-08-21,,,,,,
1995-08-28,,,,,,
1995-09-04,,,,,,
1995-09-11,,,,,,
1995-09-18,,,,,,
1995-09-25,,,,,,
1995-10-02,,,,,,
1995-10-09,,,,,,
1995-10-16,,,,,,
1995-10-23,,,,,,
1995-10-30,,,,,,
1995-11-06,,,,,,
1995-11-13,,,,,,
1995-11-20,,,,,,
1995-11-27,,,,,,
1995-12-04,,,,,,
1995-12-11,,,,,,
1995-12-18,,,,,,
1995-12-25,,,,,,
1996-01-01,,,,,,
1996-01-08,,,,,,
1996-01-15,,,,,,
1996-01-22,,,,,,
1996-01-29,,,,,,
1996-02-05,,,,,,
1996-02-12,,,,,,
1996-02-19,,,,,,
1996-02-26,,,,,,
1996-03-04,,,,,,
1996-03-11,,,,,,
1996-03-18,,,,,,
1996-03-25,,,,,,
1996-04-01,,,,,,
1996-04-08,,,,,,
1996-04-15,,,,,,
1996-04-22,,,,,,
1996-04-29,,,,,,
1996-05-06,,,,,,
1996-05-13,,,,,,
1996-05-20,,,,,,
1996-05-27,,,,,,
1996-06-03,,,,,,
1996-06-10,,,,,,
1996-06-17,,,,,,
1996-06-24,,,,,,
1996-07-01,,,,,,
1996-07-08,,,,,,
1996-07-15,,,,,,
1996-07-22,,,,,,
1996-07-29,,,,,,
1996-08-05,,,,,,
1996-08-12,,,,,,
1996-08-19,,,,,,
1996-08-26,,,,,,
1996-09-02,,,,,,
1996-09-09,,,,,,
1996-09-16,,,,,,
1996-09-23,,,,,,
1996-09-30,,,,,,
1996-10-07,,,,,,
1996-10-14,,,,,,
1996-10-21,,,,,,
1996-10-28,,,,,,
1996-11-04,,,,,,
1996-11-11,,,,,,
1996-11-18,,,,,,
1996-11-25,,,,,,
1996-12-02,,,,,,
1996-12-09,,,,,,
1996-12-16,,,,,,
1996-12-23,,,,,,
1996-12-30,,,,,,
1997-01-06,,,,,,
1997-01-13,,,,,,
1997-01-20,,,,,,
1997-01-27,,,,,,
1997-02-03,,,,,,
1997-02-10,,,,,,
1997-02-17,,,,,,
1997-02-24,,,,,,
1997-03-03,,,,,,
1997-03-10,,,,,,
1997-03-17,,,,,,
1997-03-24,,,,,,
1997-03-31,,,,,,
1997-04-07,,,,,,
1997-04-14,,,,,,
1997-04-21,,,,,,
1997-04-28,,,,,,
1997-05-05,,,,,,
1997-05-12,,,,,,
1997-05-19,,,,,,
1997-05-26,,,,,,
1997-06-02,,,,,,
1997-06-09,,,,,,
1997-06-16,,,,,,
1997-06-23,,,,,,
1997-06-30,,964.09,4.76,,,10208.3
1997-07-07,,1036.46,5.12,,,42772.2
1997-07-14,,1121.34,5.54,,,37962.7
1997-07-21,,1059.69,5.23,,,21311.8
1997-07-28,,1000.72,4.94,,,17415.5
1997-08-04,,1040.93,5.14,41.6,,6728.1
1997-08-11,,884.56,4.37,35.4,,7569.0
1997-08-18,,783.6,3.87,31.3,,5382.4
1997-08-25,,825.59,4.08,33.0,,4517.8
1997-09-01,,853.29,4.22,34.1,,5585.9
1997-09-08,,866.69,4.28,34.6,,6836.9
1997-09-15,,788.07,3.89,31.5,,4320.7
1997-09-22,,782.71,3.87,31.3,,3460.2
1997-09-29,,855.97,4.23,34.2,,14344.8
1997-10-06,,833.64,4.12,33.3,,1830.2
1997-10-13,,878.31,4.34,35.1,,5278.9
1997-10-20,,950.68,4.7,38.0,,13956.0
1997-10-27,,934.6,4.62,37.4,,15637.9
1997-11-03,,953.36,4.71,38.1,,11714.8
1997-11-10,,953.36,4.71,38.1,,13546.3
1997-11-17,,1001.61,4.95,40.0,,9620.1
1997-11-24,,1025.74,5.07,41.0,,13046.9
1997-12-01,,1003.4,4.96,40.1,,6056.1
1997-12-08,,1057.01,5.22,42.3,,6139.6
1997-12-15,,1082.03,5.35,43.3,,4930.2
1997-12-22,,1063.26,5.25,42.5,,4350.8
1997-12-29,,1053.44,5.2,42.1,,6776.1
1998-01-05,,1056.12,5.22,42.2,,3851.1
1998-01-12,,1029.31,5.08,41.1,,8382.6
1998-01-19,,992.68,4.9,39.7,,6481.2
1998-01-26,,1023.95,5.06,40.9,,2004.7
1998-02-02,,1023.95,5.06,40.9,,
1998-02-09,,1034.67,5.11,41.4,,564.1
1998-02-16,,1025.74,5.07,41.0,,2791.1
1998-02-23,,1000.72,4.94,40.0,,2092.2
1998-03-02,,1005.19,4.97,40.2,,3343.1
1998-03-09,,1026.63,5.07,41.0,,2865.5
1998-03-16,,1040.93,5.14,41.6,,10919.6
1998-03-23,,1166.91,5.76,46.6,,18299.4
1998-03-30,,1547.54,7.64,61.9,,17961.7
1998-04-06,,1732.5,8.56,64.6,,7546.7
1998-04-13,,1955.87,9.66,73.0,,14771.6
1998-04-20,,1857.59,9.18,69.3,,18492.0
1998-04-27,,1876.35,9.27,70.0,,11642.7
1998-05-04,,2047.01,10.11,76.4,,16932.3
1998-05-11,,2012.16,9.94,75.1,,20988.3
1998-05-18,,2180.14,10.77,81.3,,18509.6
1998-05-25,,2061.3,10.18,76.9,,8791.3
1998-06-01,,1929.96,9.53,72.0,,7482.0
1998-06-08,,2072.92,10.24,77.3,,5580.9
1998-06-15,,1963.91,9.7,73.3,,3772.3
1998-06-22,,1964.81,9.71,73.3,,3332.6
1998-06-29,,1971.06,9.74,73.5,,2670.0
1998-07-06,,1775.38,8.77,66.2,,3675.6
1998-07-13,,1864.73,9.21,69.6,,1855.4
1998-07-20,,1661.91,8.21,62.0,,1966.0
1998-07-27,,1645.83,8.13,61.4,,3965.9
1998-08-03,,1609.19,7.95,60.0,,2103.6
1998-08-10,,1551.11,7.66,57.9,,1641.7
1998-08-17,,1536.82,7.59,57.3,,12559.9
1998-08-24,,1692.29,8.36,63.1,,9874.1
1998-08-31,,1636.89,8.09,61.1,,5093.5
1998-09-07,,1593.11,7.87,59.4,,4290.1
1998-09-14,,1823.63,9.01,68.0,,15275.6
1998-09-21,,1673.52,8.27,62.4,,8995.1
1998-09-28,,1630.64,8.06,60.8,,4172.3
1998-10-05,,1686.93,8.33,62.9,,2112.2
1998-10-12,,1642.25,8.11,61.3,,2831.4
1998-10-19,,1635.1,8.08,61.0,,4244.1
1998-10-26,,1518.06,7.5,56.6,,4420.9
1998-11-02,,1600.26,7.91,59.7,,2904.2
1998-11-09,,1641.36,8.11,61.2,,4933.8
1998-11-16,,1607.41,7.94,60.0,,3584.5
1998-11-23,,1535.03,7.58,57.3,,2409.7
1998-11-30,,1507.33,7.45,56.2,,1784.1
1998-12-07,,1472.49,7.27,54.9,,1339.7
1998-12-14,,1414.41,6.99,52.8,,1518.1
1998-12-21,,1439.43,7.11,53.7,,1511.6
1998-12-28,,1477.85,7.3,55.1,,2031.9
1999-01-04,3.6,1501.97,7.42,56.0,3.55,2757.7
1999-01-11,3.64,1517.16,7.49,56.6,3.59,2626.5
1999-01-18,3.61,1505.55,7.44,56.2,3.56,3448.2
1999-01-25,3.43,1429.6,7.06,53.3,3.38,1769.2
1999-02-01,3.13,1304.51,6.44,48.7,3.09,2632.6
1999-02-08,2.98,1241.07,6.13,46.3,2.94,2848.5
1999-02-15,2.97,1239.28,6.12,46.2,2.93,412.8
1999-02-22,2.97,1239.28,6.12,46.2,2.93,
1999-03-01,2.93,1220.52,6.03,45.5,2.89,225.2
1999-03-08,3.0,1250.01,6.17,46.6,2.96,1394.9
1999-03-15,3.16,1317.91,6.51,49.2,3.12,3932.6
1999-03-22,3.3,1375.1,6.79,51.3,3.25,4215.3
1999-03-29,3.1,1290.21,6.37,48.1,3.05,2890.7
1999-04-05,3.13,1304.51,6.44,48.7,3.09,2889.2
1999-04-12,2.94,1226.78,6.06,45.8,2.9,2318.8
1999-04-19,2.92,1215.16,6.0,45.3,2.88,1587.6
1999-04-26,2.79,1161.55,5.74,43.3,2.75,3046.4
1999-05-03,2.83,1179.42,5.83,44.0,2.79,1147.4
1999-05-10,2.75,1144.57,5.65,42.7,2.71,1284.2
1999-05-17,2.77,1154.4,5.7,43.1,2.73,1523.6
1999-05-24,3.51,1461.76,7.22,54.5,3.46,15640.5
1999-05-31,3.51,1463.55,7.23,54.6,3.46,15864.9
1999-06-07,3.8,1584.17,7.83,59.1,3.75,12162.6
1999-06-14,3.64,1517.16,7.49,56.6,3.59,8318.4
1999-06-21,3.96,1652.08,8.16,61.6,3.91,15541.5
1999-06-28,4.96,2067.56,10.21,77.1,4.89,22525.1
1999-07-05,3.88,1617.23,7.99,60.3,3.83,11511.7
1999-07-12,4.06,1692.29,8.36,63.1,4.01,9262.1
1999-07-19,4.32,1800.4,8.89,67.2,4.26,10263.1
1999-07-26,4.71,1963.91,9.7,55.0,4.65,21025.9
1999-08-02,4.74,1975.53,9.76,55.3,4.68,8996.3
1999-08-09,5.09,2122.06,10.48,59.4,5.02,8332.9
1999-08-16,5.36,2234.64,11.04,62.5,5.29,9237.4
1999-08-23,5.35,2230.18,11.02,62.4,5.28,5982.7
1999-08-30,5.3,2207.84,10.91,61.8,5.23,3549.0
1999-09-06,5.25,2189.07,10.81,61.3,5.18,3174.9
1999-09-13,5.85,2438.36,12.05,68.2,5.77,7798.2
1999-09-20,5.77,2406.19,11.89,67.3,5.69,3774.7
1999-09-27,5.51,2295.4,11.34,64.2,5.43,1335.8
1999-10-04,5.48,2282.89,11.28,63.9,5.4,1890.7
1999-10-11,5.59,2329.35,11.51,65.2,5.51,1621.1
1999-10-18,5.35,2231.96,11.03,62.5,5.28,3127.2
1999-10-25,5.05,2103.3,10.39,58.9,4.98,1511.9
1999-11-01,5.11,2131.0,10.53,59.6,5.04,2548.2
1999-11-08,4.93,2055.05,10.15,57.5,4.86,573.2
1999-11-15,4.91,2047.9,10.12,57.3,4.85,1612.2
1999-11-22,5.16,2152.77,10.78,61.1,5.16,5258.6
1999-11-29,5.05,2103.84,10.53,59.7,5.05,8410.4
1999-12-06,4.64,1936.09,9.69,54.9,4.64,2971.4
1999-12-13,5.08,2115.82,10.59,60.0,5.08,1828.5
1999-12-20,5.08,2118.82,10.61,60.1,5.08,2949.9
1999-12-27,4.96,2065.9,10.34,58.6,4.96,2084.4
2000-01-03,5.03,2175.73,10.89,61.7,5.03,1623.4
2000-01-10,5.77,2495.25,12.49,70.8,5.77,9928.5
2000-01-17,6.39,2760.85,13.82,78.3,6.39,14310.8
2000-01-24,7.88,3407.88,17.06,96.7,7.88,31352.8
2000-01-31,7.98,3450.81,17.28,97.9,7.98,17725.1
2000-02-07,7.98,3450.81,17.28,97.9,7.98,
2000-02-14,8.78,3796.3,19.01,107.7,8.78,6594.3
2000-02-21,7.94,3432.84,17.19,97.4,7.94,32136.2
2000-02-28,9.03,3904.13,19.55,110.7,9.03,29528.2
2000-03-06,8.05,3477.77,17.41,98.6,8.05,16433.5
2000-03-13,9.5,4103.83,20.55,116.4,9.5,16587.2
2000-03-20,9.18,3966.04,19.86,112.5,9.18,29431.6
2000-03-27,9.87,4267.59,21.37,121.0,9.87,30457.8
2000-04-03,9.64,4165.73,20.86,118.2,9.64,11558.0
2000-04-10,9.07,3918.11,19.62,111.1,9.07,8040.6
2000-04-17,9.24,3994.0,20.0,113.3,9.24,9460.8
2000-04-24,9.06,3914.12,19.6,111.0,9.06,3614.1
2000-05-01,9.52,4115.81,20.61,116.7,9.52,3592.7
2000-05-08,9.35,4039.93,20.23,114.6,9.35,792.8
2000-05-15,7.67,3315.02,16.6,94.0,7.67,4415.5
2000-05-22,8.58,3706.43,18.56,105.1,8.58,4055.2
2000-05-29,9.24,3994.0,20.0,113.3,9.24,4813.0
2000-06-05,8.73,3774.33,18.9,107.1,8.73,5811.3
2000-06-12,8.54,3692.45,18.49,104.7,8.54,3224.2
2000-06-19,8.26,3570.63,17.88,101.3,8.26,5979.1
2000-06-26,8.73,3772.33,18.89,107.0,8.73,4390.9
2000-07-03,8.23,3558.65,17.82,100.9,8.23,2816.2
2000-07-10,8.06,3482.76,17.44,98.8,8.06,2153.8
2000-07-17,8.56,3698.44,18.52,104.9,8.56,6185.5
2000-07-24,8.18,3534.69,17.7,100.3,8.18,2019.9
2000-07-31,8.27,3572.63,17.89,101.3,8.27,1899.4
2000-08-07,8.58,3706.43,18.56,105.1,8.58,3941.7
2000-08-14,9.08,3924.1,19.65,111.3,9.08,11905.5
2000-08-21,8.55,3696.45,18.51,104.8,8.55,3153.0
2000-08-28,8.34,3604.58,18.05,102.2,8.34,3460.0
2000-09-04,8.08,3490.75,17.48,99.0,8.08,2538.7
2000-09-11,8.22,3554.66,17.8,100.8,8.22,2854.5
2000-09-18,7.99,3452.81,17.29,97.9,7.99,1213.8
2000-09-25,7.91,3418.86,17.12,97.0,7.91,959.6
2000-10-02,8.17,3532.69,17.69,100.2,8.17,641.2
2000-10-09,8.01,3462.8,17.34,98.2,8.01,164.6
2000-10-16,7.77,3358.95,16.82,95.3,7.77,1173.4
2000-10-23,8.05,3480.77,17.43,98.7,8.05,1633.7
2000-10-30,7.86,3396.89,17.01,96.3,7.86,1126.0
2000-11-06,7.95,3434.84,17.2,97.4,7.95,928.4
2000-11-13,8.12,3510.72,17.58,99.6,8.12,2207.7
2000-11-20,7.96,3440.83,17.23,97.6,7.96,2682.2
2000-11-27,8.22,3554.66,17.8,100.8,8.22,4122.2
2000-12-04,8.28,3580.62,17.93,101.6,8.28,2882.4
2000-12-11,8.01,3462.8,17.34,98.2,8.01,1610.5
2000-12-18,7.94,3430.84,17.18,97.3,7.94,1209.1
2000-12-25,7.94,3430.84,17.18,97.3,7.94,1580.7
2001-01-01,7.36,3428.85,17.17,97.3,7.36,1172.7
2001-01-08,7.2,3354.96,16.8,95.2,7.2,3638.5
2001-01-15,6.64,3095.35,15.5,87.8,6.64,2844.7
2001-01-22,6.89,3209.17,16.07,91.0,6.89,1583.8
2001-01-29,6.89,3209.17,16.07,91.0,6.89,
2001-02-05,6.7,3123.31,15.64,88.6,6.7,226.6
2001-02-12,6.3,2935.59,14.7,83.3,6.3,1740.1
2001-02-19,6.09,2837.73,14.21,80.5,6.09,935.3
2001-02-26,6.36,2965.54,14.85,84.1,6.36,1116.3
2001-03-05,6.28,2927.6,14.66,83.0,6.28,683.3
2001-03-12,6.48,3019.46,15.12,85.6,6.48,1296.9
2001-03-19,6.34,2955.56,14.8,83.8,6.34,970.6
2001-03-26,6.49,3025.45,15.15,85.8,6.49,1518.2
2001-04-02,6.48,3021.46,15.13,85.7,6.48,1617.7
2001-04-09,6.37,2967.54,14.86,84.2,6.37,1120.7
2001-04-16,6.56,3055.41,15.3,72.9,6.56,1662.0
2001-04-23,6.81,3175.23,15.9,75.7,6.81,5043.0
2001-04-30,6.74,3139.28,15.72,74.9,6.74,1948.3
2001-05-07,6.74,3139.28,15.72,74.9,6.74,
2001-05-14,6.84,3189.21,15.97,114.1,6.84,968.9
2001-05-21,7.08,3299.04,16.52,118.0,7.08,6955.6
2001-05-28,6.82,3179.22,15.92,113.7,6.82,2113.5
2001-06-04,6.93,3227.15,16.16,115.4,6.93,1456.4
2001-06-11,6.76,3151.27,15.78,112.7,6.76,1613.7
2001-06-18,6.51,3033.44,15.19,108.5,6.51,1990.2
2001-06-25,6.53,3041.43,15.23,108.8,6.53,896.8
2001-07-02,6.49,3023.46,15.14,108.1,6.49,874.7
2001-07-09,6.44,3001.49,15.03,107.4,6.44,669.7
2001-07-16,6.35,2959.55,14.82,105.9,6.35,645.6
2001-07-23,6.33,2951.56,14.78,105.6,6.33,627.3
2001-07-30,5.57,2596.1,13.0,92.9,5.57,1103.1
2001-08-06,5.15,2398.4,12.01,85.8,5.15,881.9
2001-08-13,5.34,2488.26,12.46,89.0,5.34,1017.1
2001-08-20,5.3,2470.29,12.37,88.4,5.3,626.4
2001-08-27,4.99,2326.5,11.65,83.2,4.99,623.2
2001-09-03,5.15,2400.39,12.02,85.9,5.15,716.0
2001-09-10,5.55,2586.11,12.95,92.5,5.55,2464.3
2001-09-17,5.45,2540.18,12.72,90.9,5.45,2628.4
2001-09-24,5.53,2578.13,12.91,92.2,5.53,960.1
2001-10-01,5.51,2568.14,12.86,91.9,5.51,1001.2
2001-10-08,5.46,2544.18,12.74,91.0,5.46,103.0
2001-10-15,5.05,2352.47,11.78,84.1,5.05,1578.0
2001-10-22,4.33,2016.97,10.1,72.1,4.33,876.3
2001-10-29,4.94,2300.54,11.52,82.3,4.94,2893.6
2001-11-05,4.79,2232.65,11.18,79.9,4.79,642.2
2001-11-12,4.44,2068.89,10.36,74.0,4.44,1097.4
2001-11-19,4.62,2152.77,10.78,77.0,4.62,748.4
2001-11-26,4.86,2262.6,11.33,80.9,4.86,1372.8
2001-12-03,5.19,2416.37,12.1,86.4,5.19,1700.9
2001-12-10,5.28,2460.3,12.32,88.0,5.28,1628.9
2001-12-17,5.02,2340.48,11.72,83.7,5.02,1232.4
2001-12-24,4.96,2310.53,11.57,82.6,4.96,904.3
2001-12-31,5.04,2348.47,11.76,84.0,5.04,492.9
2002-01-07,2.32,2172.74,10.88,77.7,2.92,116.1
2002-01-14,2.19,2046.92,10.25,73.2,2.75,525.6
2002-01-21,1.84,1717.42,8.6,61.4,2.31,1877.5
2002-01-28,1.88,1757.36,8.8,62.9,2.36,2407.0
2002-02-04,2.19,2042.93,10.23,73.1,2.74,2457.0
2002-02-11,2.36,2202.69,11.03,78.8,2.96,2844.4
2002-02-18,2.36,2202.69,11.03,78.8,2.96,
2002-02-25,2.37,2216.67,11.1,79.3,2.98,497.8
2002-03-04,2.4,2242.63,11.23,80.2,3.01,1353.8
2002-03-11,2.62,2444.33,12.24,87.4,3.28,4124.7
2002-03-18,2.53,2364.45,11.84,84.6,3.18,2607.6
2002-03-25,2.81,2622.06,13.13,93.8,3.52,8316.9
2002-04-01,2.65,2474.28,12.39,88.5,3.32,2547.9
2002-04-08,2.63,2458.31,12.31,87.9,3.3,2062.4
2002-04-15,2.59,2422.36,12.13,86.6,3.25,2280.1
2002-04-22,2.57,2398.4,12.01,85.8,3.22,2061.7
2002-04-29,2.63,2454.31,12.29,87.8,3.3,942.6
2002-05-06,2.61,2436.34,12.2,87.1,3.27,185.2
2002-05-13,2.5,2336.49,11.7,83.6,3.14,786.6
2002-05-20,2.79,2605.4,10.39,74.2,2.79,3453.3
2002-05-27,2.74,2562.77,10.22,73.0,2.74,7777.8
2002-06-03,2.68,2507.6,10.0,71.4,2.68,2118.8
2002-06-10,2.76,2577.81,10.28,73.4,2.76,25247.6
2002-06-17,2.67,2495.06,9.95,71.1,2.67,6030.4
2002-06-24,3.1,2901.29,11.57,82.6,3.1,9111.1
2002-07-01,3.21,2999.09,11.96,85.4,3.21,14914.1
2002-07-08,3.24,3031.69,12.09,86.4,3.24,4048.9
2002-07-15,3.13,2926.37,11.67,83.4,3.13,4687.4
2002-07-22,3.1,2893.77,11.54,82.4,3.1,2583.0
2002-07-29,3.16,2953.95,11.78,84.1,3.16,2794.1
2002-08-05,3.11,2906.31,11.59,82.8,3.11,2476.0
2002-08-12,3.02,2826.06,11.27,51.2,3.02,1359.3
2002-08-19,2.97,2778.42,11.08,50.4,2.97,1394.3
2002-08-26,3.08,2876.22,11.47,52.1,3.08,2465.2
2002-09-02,3.08,2876.22,11.47,52.1,3.08,1608.0
2002-09-09,2.87,2680.62,10.69,48.6,2.87,2446.5
2002-09-16,2.85,2665.58,10.63,48.3,2.85,926.0
2002-09-23,2.93,2740.8,10.93,49.7,2.93,5542.2
2002-09-30,2.94,2743.31,10.94,49.7,2.94,4941.5
2002-10-07,2.94,2743.31,10.94,49.7,2.94,
2002-10-14,2.78,2595.37,10.35,47.0,2.78,1194.8
2002-10-21,2.76,2575.3,10.27,46.7,2.76,1135.7
2002-10-28,2.66,2487.54,9.92,45.1,2.66,1318.4
2002-11-04,2.72,2540.2,10.13,46.0,2.72,1722.2
2002-11-11,2.56,2392.25,9.54,43.4,2.56,3445.7
2002-11-18,2.44,2279.41,9.09,41.3,2.44,2031.1
2002-11-25,2.29,2138.98,8.53,38.8,2.29,2152.9
2002-12-02,2.39,2231.76,8.9,40.5,2.39,11512.6
2002-12-09,2.36,2206.69,8.8,40.0,2.36,3577.4
2002-12-16,2.44,2281.92,9.1,41.4,2.44,3465.1
