,MTBV,MV,P,PE,PTBV,VO
1992-07-06,,,,,,
1992-07-13,,,,,,
1992-07-20,,,,,,
1992-07-27,,,,,,
1992-08-03,,,,,,
1992-08-10,,,,,,
1992-08-17,,,,,,
1992-08-24,,,,,,
1992-08-31,,,,,,
1992-09-07,,,,,,
1992-09-14,,,,,,
1992-09-21,,,,,,
1992-09-28,,,,,,
1992-10-05,,,,,,
1992-10-12,,,,,,
1992-10-19,,,,,,
1992-10-26,,,,,,
1992-11-02,,,,,,
1992-11-09,,,,,,
1992-11-16,,,,,,
1992-11-23,,,,,,
1992-11-30,,,,,,
1992-12-07,,,,,,
1992-12-14,,,,,,
1992-12-21,,,,,,
1992-12-28,,,,,,
1993-01-04,,,,,,
1993-01-11,,,,,,
1993-01-18,,,,,,
1993-01-25,,,,,,
1993-02-01,,,,,,
1993-02-08,,,,,,
1993-02-15,,,,,,
1993-02-22,,,,,,
1993-03-01,,,,,,
1993-03-08,,,,,,
1993-03-15,,,,,,
1993-03-22,,,,,,
1993-03-29,,,,,,
1993-04-05,,,,,,
1993-04-12,,,,,,
1993-04-19,,,,,,
1993-04-26,,,,,,
1993-05-03,,,,,,
1993-05-10,,,,,,
1993-05-17,,,,,,
1993-05-24,,,,,,
1993-05-31,,,,,,
1993-06-07,,,,,,
1993-06-14,,,,,,
1993-06-21,,,,,,
1993-06-28,,,,,,
1993-07-05,,,,,,
1993-07-12,,,,,,
1993-07-19,,,,,,
1993-07-26,,,,,,
1993-08-02,,,,,,
1993-08-09,,,,,,
1993-08-16,,,,,,
1993-08-23,,,,,,
1993-08-30,,,,,,
1993-09-06,,,,,,
1993-09-13,,,,,,
1993-09-20,,,,,,
1993-09-27,,,,,,
1993-10-04,,,,,,
1993-10-11,,,,,,
1993-10-18,,,,,,
1993-10-25,,,,,,
1993-11-01,,,,,,
1993-11-08,,,,,,
1993-11-15,,,,,,
1993-11-22,,,,,,
1993-11-29,,,,,,
1993-12-06,,1078.68,6.07,32.9,,30434.0
1993-12-13,,1160.56,6.53,35.4,,37069.6
1993-12-20,,1128.52,6.35,34.5,,25559.0
1993-12-27,,1082.24,6.09,33.0,,10580.1
1994-01-03,,1035.96,5.83,31.6,,3930.5
1994-01-10,,1071.56,6.03,32.7,,4765.9
1994-01-17,,1035.96,5.83,31.6,,3304.1
1994-01-24,,1114.28,6.27,34.0,,7180.4
1994-01-31,,1082.24,6.09,33.0,,7339.4
1994-02-07,,1174.8,6.61,35.9,,10928.5
1994-02-14,,1085.8,6.11,33.2,,1778.6
1994-02-21,,1053.76,5.93,32.2,,2740.2
1994-02-28,,1064.44,5.99,32.5,,4699.3
1994-03-07,,1035.96,5.83,31.6,,1937.3
1994-03-14,,1078.68,6.07,32.9,,2082.6
1994-03-21,,1078.68,6.07,32.9,,4506.8
1994-03-28,,1028.84,5.79,31.4,,2446.0
1994-04-04,,979.0,5.51,15.1,,2010.2
1994-04-11,,932.72,5.25,14.4,,1555.4
1994-04-18,,847.28,4.77,13.1,,5662.6
1994-04-25,,783.2,4.41,12.1,,5174.0
1994-05-02,,850.13,4.78,13.1,,7002.5
1994-05-09,,936.99,5.27,14.5,,11922.7
1994-05-16,,1003.92,5.65,15.5,,22602.6
1994-05-23,,949.81,5.34,14.7,,5564.9
1994-05-30,,880.03,4.95,13.6,,2290.1
1994-06-06,,862.94,4.86,13.3,,2092.6
1994-06-13,,833.04,4.69,12.9,,1170.5
1994-06-20,,834.46,4.7,12.9,,2255.3
1994-06-27,,768.96,4.33,11.9,,1290.5
1994-07-04,,719.12,4.05,11.1,,1156.7
1994-07-11,,702.03,3.95,10.8,,538.5
1994-07-18,,640.8,3.61,9.9,,838.1
1994-07-25,,616.59,3.47,9.5,,1093.0
1994-08-01,,784.62,4.42,12.1,,4776.2
1994-08-08,,954.08,5.37,14.7,,25712.0
1994-08-15,,897.12,5.05,13.8,,15238.7
1994-08-22,,891.42,5.02,13.8,,7138.9
1994-08-29,,841.58,4.74,13.0,,3577.5
1994-09-05,,1167.68,6.57,18.0,,22949.4
1994-09-12,,1295.84,7.29,20.0,,48933.0
1994-09-19,,1166.26,6.56,18.0,,16490.8
1994-09-26,,1153.44,6.49,17.8,,15118.4
1994-10-03,,1009.62,5.68,15.4,,20121.1
1994-10-10,,803.14,4.52,12.3,,10078.4
1994-10-17,,783.2,4.41,12.0,,5959.6
1994-10-24,,890.0,5.01,13.6,,5172.0
1994-10-31,,794.59,4.47,12.1,,4910.4
1994-11-07,,797.44,4.49,12.2,,2175.8
1994-11-14,,817.38,4.6,12.5,,1933.1
1994-11-21,,801.71,4.51,12.2,,1159.5
1994-11-28,,810.26,4.56,12.4,,1006.6
1994-12-05,,790.32,4.45,12.1,,915.6
1994-12-12,,731.94,4.12,11.2,,1246.8
1994-12-19,,780.35,4.39,11.9,,2843.0
1994-12-26,,814.53,4.58,12.4,,7930.3
1995-01-02,,808.83,4.55,12.3,,1375.7
1995-01-09,,797.44,4.49,12.2,,3572.0
1995-01-16,,733.36,4.13,11.2,,3347.7
1995-01-23,,719.12,4.05,11.0,,1556.3
1995-01-30,,726.24,4.09,11.1,,782.5
1995-02-06,,726.24,4.09,11.1,,
1995-02-13,,719.12,4.05,11.0,,228.0
1995-02-20,,714.85,4.02,10.9,,278.4
1995-02-27,,744.75,4.19,11.4,,2676.0
1995-03-06,,845.86,4.76,12.9,,7441.1
1995-03-13,,801.71,4.51,12.2,,6910.0
1995-03-20,,790.32,4.45,12.1,,1965.6
1995-03-27,,830.19,4.67,12.7,,2533.8
1995-04-03,,805.98,4.54,8.8,,2528.7
1995-04-10,,808.83,4.55,8.9,,1581.0
1995-04-17,,781.78,4.4,8.6,,754.5
1995-04-24,,749.02,4.21,8.2,,1032.3
1995-05-01,,704.88,3.97,7.7,,1430.4
1995-05-08,,694.91,3.91,7.6,,448.5
1995-05-15,,690.64,3.89,7.6,,400.5
1995-05-22,,1008.19,5.67,11.1,,18901.6
1995-05-29,,797.3,4.49,8.8,,7636.5
1995-06-05,,772.23,4.35,8.5,,1696.9
1995-06-12,,767.54,4.32,8.4,,1462.3
1995-06-19,,745.61,4.2,8.2,,1923.4
1995-06-26,,747.17,4.2,8.2,,880.5
1995-07-03,,704.88,3.97,7.7,,879.7
1995-07-10,,728.38,4.1,8.0,,832.3
1995-07-17,,747.17,4.2,8.2,,1083.1
1995-07-24,,731.51,4.12,8.0,,863.7
1995-07-31,,728.38,4.1,8.0,,588.6
1995-08-07,,781.63,4.4,8.6,,3697.2
1995-08-14,,791.03,4.45,8.7,,4276.5
1995-08-21,,853.69,4.8,9.4,,15561.6
1995-08-28,,789.47,4.44,8.7,,3348.8
1995-09-04,,786.33,4.42,8.6,,1040.1
1995-09-11,,792.6,4.46,8.7,,1989.7
1995-09-18,,786.33,4.42,8.6,,1915.3
1995-09-25,,751.87,4.23,8.3,,780.1
1995-10-02,,762.84,4.29,8.4,,938.7
1995-10-09,,744.04,4.19,8.2,,331.6
1995-10-16,,739.34,4.16,8.1,,571.3
1995-10-23,,767.54,4.32,8.4,,1276.7
1995-10-30,,748.74,4.21,8.2,,2031.9
1995-11-06,,753.44,4.24,8.3,,583.7
1995-11-13,,736.21,4.14,8.1,,920.5
1995-11-20,,739.34,4.16,8.1,,786.9
1995-11-27,,720.54,4.05,7.9,,12870.8
1995-12-04,,709.58,3.99,7.8,,44496.0
1995-12-11,,700.18,3.94,7.7,,7060.2
1995-12-18,,675.12,3.8,7.4,,281.1
1995-12-25,,650.06,3.66,7.2,,303.2
1996-01-01,,639.09,3.6,7.0,,245.0
1996-01-08,,628.13,3.53,6.9,,409.1
1996-01-15,,617.16,3.47,6.8,,430.1
1996-01-22,,599.93,3.38,6.6,,294.5
1996-01-29,,603.06,3.39,6.6,,297.5
1996-02-05,,599.93,3.38,6.6,,335.9
1996-02-12,,598.36,3.37,6.6,,168.0
1996-02-19,,621.86,3.5,6.8,,342.6
1996-02-26,,621.86,3.5,6.8,,
1996-03-04,,657.89,3.7,7.2,,310.2
1996-03-11,,612.46,3.45,6.7,,467.8
1996-03-18,,617.16,3.47,6.8,,266.6
1996-03-25,,620.29,3.49,6.8,,212.0
1996-04-01,,614.03,3.46,6.8,,298.7
1996-04-08,,637.52,3.59,7.0,,819.5
1996-04-15,,661.02,3.72,7.3,,1345.8
1996-04-22,,704.88,3.97,7.8,,4332.3
1996-04-29,,869.35,4.89,9.6,,14018.8
1996-05-06,,1018.16,5.73,11.2,,13480.1
1996-05-13,,986.83,5.55,10.9,,33649.8
1996-05-20,,1021.29,5.75,12.8,,37320.1
1996-05-27,,872.48,4.91,10.9,,11701.7
1996-06-03,,935.14,5.26,11.7,,8680.7
1996-06-10,,982.13,5.53,12.3,,17090.9
1996-06-17,,1074.55,6.05,13.5,,30563.1
1996-06-24,,1127.81,6.35,14.1,,18896.4
1996-07-01,,1011.89,5.69,12.7,,13354.5
1996-07-08,,1127.81,6.35,14.1,,13917.0
1996-07-15,,1218.66,6.86,15.3,,31723.7
1996-07-22,,1381.56,7.77,17.3,,38114.4
1996-07-29,,1409.76,7.93,17.6,,34201.0
1996-08-05,,1409.76,7.93,17.6,,17196.9
1996-08-12,,1378.43,7.76,17.3,,37118.2
1996-08-19,,1253.12,7.05,15.7,,11538.6
1996-08-26,,1204.56,6.78,15.1,,12427.8
1996-09-02,,1373.73,7.73,18.3,,18829.5
1996-09-09,,1229.62,6.92,16.4,,14409.9
1996-09-16,,1206.13,6.79,16.0,,6932.0
1996-09-23,,1195.16,6.73,15.9,,7421.8
1996-09-30,,1270.35,7.15,16.9,,9552.6
1996-10-07,,1378.43,7.76,18.3,,18929.7
1996-10-14,,1726.17,9.71,23.0,,101324.6
1996-10-21,,1641.59,9.24,21.8,,32492.6
1996-10-28,,1672.92,9.41,22.3,,20609.9
1996-11-04,,1632.19,9.18,21.7,,25156.2
1996-11-11,,1687.01,9.49,22.4,,14214.2
1996-11-18,,1876.55,10.56,25.0,,49314.3
1996-11-25,,1879.68,10.58,25.0,,31489.1
1996-12-02,,1817.02,10.22,24.2,,15113.7
1996-12-09,,2055.12,11.56,27.3,,35310.1
1996-12-16,,1795.09,10.1,23.9,,23438.0
1996-12-23,,1582.06,8.9,21.0,,19434.1
1996-12-30,,1683.88,9.48,22.4,,15410.1
1997-01-06,,1510.01,8.5,20.1,,7331.2
1997-01-13,,1583.63,8.91,21.1,,5328.7
1997-01-20,,1644.72,9.26,21.9,,11075.2
1997-01-27,,1754.37,9.87,23.3,,15945.3
1997-02-03,,1795.09,10.1,23.9,,10116.9
1997-02-10,,1795.09,10.1,23.9,,
1997-02-17,,1777.86,10.0,23.6,,2389.5
1997-02-24,,1676.05,9.43,22.3,,12607.0
1997-03-03,,1838.95,10.35,25.0,,13994.5
1997-03-10,,1876.55,10.56,25.5,,16904.6
1997-03-17,,1972.1,11.1,26.8,,22804.4
1997-03-24,,2145.97,12.08,29.1,,33487.7
1997-03-31,,2348.03,13.21,31.9,,31979.4
1997-04-07,,2362.13,13.29,32.1,,21333.8
1997-04-14,,2250.92,12.67,30.6,,24644.0
1997-04-21,,2263.45,12.74,30.7,,12531.5
1997-04-28,,2224.29,12.52,30.2,,14754.5
1997-05-05,,2341.77,13.18,31.8,,8755.5
1997-05-12,,2553.23,14.37,34.7,,29605.8
1997-05-19,,2161.63,12.16,29.4,,14032.0
1997-05-26,,2053.55,11.56,27.9,,6243.0
1997-06-02,,2160.07,12.16,29.3,,5776.3
1997-06-09,,2048.85,11.53,27.8,,9996.9
1997-06-16,,1998.73,11.25,27.1,,5402.0
1997-06-23,,2012.82,11.33,27.3,,5463.9
1997-06-30,,1987.76,11.19,27.0,,6607.9
1997-07-07,,1696.41,9.55,23.0,,2663.6
1997-07-14,,1813.89,10.21,24.6,,2785.4
1997-07-21,,2051.98,11.55,27.9,,8890.9
1997-07-28,,1896.91,10.67,25.8,,6476.1
1997-08-04,,2017.52,11.35,27.4,,4461.3
1997-08-11,,1929.8,10.86,26.2,,2550.6
1997-08-18,,1793.53,10.09,24.4,,2114.6
1997-08-25,,1846.79,10.39,25.1,,2159.6
1997-09-01,,1730.87,9.74,23.5,,6593.5
1997-09-08,,1735.57,9.77,23.6,,3457.4
1997-09-15,,1629.06,9.17,22.1,,2429.1
1997-09-22,,1488.08,8.37,20.2,,1356.8
1997-09-29,,1358.07,7.64,20.2,,1989.8
1997-10-06,,1426.99,8.03,21.2,,591.8
1997-10-13,,1470.85,8.28,21.8,,1709.5
1997-10-20,,1708.94,9.62,25.4,,3523.1
1997-10-27,,1650.99,9.29,24.5,,3827.5
1997-11-03,,1580.5,8.89,23.5,,3127.7
1997-11-10,,1647.85,9.27,24.5,,3212.6
1997-11-17,,1627.49,9.16,24.2,,2136.7
1997-11-24,,1437.95,8.09,21.3,,1343.9
1997-12-01,,1409.76,7.93,20.9,,1057.6
1997-12-08,,1461.45,8.22,21.7,,798.4
1997-12-15,,1456.75,8.2,21.6,,1137.2
1997-12-22,,1441.09,8.11,21.4,,1959.0
1997-12-29,,1495.91,8.42,22.2,,2102.2
1998-01-05,,1502.18,8.45,22.3,,1245.6
1998-01-12,,1535.07,8.64,22.8,,3160.7
1998-01-19,,1566.4,8.81,23.3,,2860.4
1998-01-26,,1503.74,8.46,22.3,,1189.4
1998-02-02,,1503.74,8.46,22.3,,
1998-02-09,,1544.47,8.69,22.9,,366.7
1998-02-16,,1743.4,9.81,25.9,,8851.8
1998-02-23,,1607.13,9.04,23.9,,2655.9
1998-03-02,,1516.27,8.53,22.5,,1813.6
1998-03-09,,1550.74,8.73,23.0,,1378.3
1998-03-16,,1552.3,8.74,23.0,,1156.3
1998-03-23,,1411.33,7.94,21.0,,3299.4
1998-03-30,,1445.79,8.14,21.5,,2915.8
1998-04-06,,1480.25,8.33,29.5,,3864.6
1998-04-13,,1488.08,8.37,29.7,,4489.6
1998-04-20,,1436.39,8.08,28.7,,2277.1
1998-04-27,,1425.42,8.02,28.4,,2131.2
1998-05-04,,1586.76,8.93,31.7,,11357.1
1998-05-11,,1588.33,8.94,31.7,,8948.9
1998-05-18,,1564.83,8.81,31.2,,3992.0
1998-05-25,,1743.4,9.81,34.8,,11106.2
1998-06-01,,2216.46,12.47,44.2,,39626.8
1998-06-08,,2001.86,11.26,39.9,,15118.8
1998-06-15,,2031.62,11.43,40.5,,11935.4
1998-06-22,,2136.57,12.02,42.6,,6229.2
1998-06-29,,1984.63,11.17,39.6,,6540.9
1998-07-06,,1809.19,10.18,36.1,,3928.7
1998-07-13,,1867.15,10.51,37.3,,2221.7
1998-07-20,,1691.71,9.52,33.8,,3052.6
1998-07-27,,1770.03,9.96,35.3,,2489.3
1998-08-03,,1687.01,9.49,33.7,,1683.0
1998-08-10,,1697.98,9.55,33.9,,2312.3
1998-08-17,,1445.79,8.14,19.2,,2854.8
1998-08-24,,1542.9,8.68,20.5,,3866.2
1998-08-31,,1488.08,8.37,19.8,,2400.3
1998-09-07,,1638.45,9.22,21.8,,3410.9
1998-09-14,,1831.12,10.3,24.4,,5456.5
1998-09-21,,1925.11,10.83,25.6,,34799.8
1998-09-28,,1898.48,10.68,25.3,,10552.5
1998-10-05,,2063.55,10.97,25.9,,5663.3
1998-10-12,,1971.38,10.48,24.8,,3829.2
1998-10-19,,1935.64,10.29,24.3,,4109.3
1998-10-26,,2035.34,10.82,25.6,,10634.6
1998-11-02,,2040.98,10.85,25.6,,7377.6
1998-11-09,,2125.63,11.3,26.7,,5136.2
1998-11-16,,2110.58,11.22,26.5,,7213.9
1998-11-23,,2042.86,10.86,25.7,,3307.8
1998-11-30,,1952.57,10.38,24.5,,2752.3
1998-12-07,,1845.35,9.81,23.2,,3158.7
1998-12-14,,1834.06,9.75,23.0,,1811.9
1998-12-21,,1730.6,9.2,21.7,,2211.9
1998-12-28,,1751.29,9.31,22.0,,4535.1
1999-01-04,4.0,1713.67,9.11,21.5,4.0,1585.3
1999-01-11,4.47,1913.07,10.17,24.0,4.47,6876.7
1999-01-18,4.61,1973.26,10.49,24.8,4.61,6974.0
1999-01-25,4.47,1911.19,10.16,24.0,4.47,6923.3
1999-02-01,4.23,1811.49,9.63,22.8,4.23,3989.3
1999-02-08,4.05,1734.36,9.22,21.8,4.05,3000.1
1999-02-15,4.16,1781.39,9.47,22.4,4.16,431.3
1999-02-22,4.16,1781.39,9.47,22.4,4.16,
1999-03-01,4.19,1792.68,9.53,22.5,4.19,389.1
1999-03-08,4.5,1926.24,10.24,24.2,4.5,3035.2
1999-03-15,4.48,1918.71,10.2,24.1,4.48,3780.5
1999-03-22,4.29,1835.94,9.76,23.1,4.29,3963.2
1999-03-29,4.48,1918.71,10.2,24.1,4.48,3549.3
1999-04-05,4.69,2005.24,10.66,25.2,4.69,5878.2
1999-04-12,4.27,1828.42,9.72,23.0,4.27,16801.8
1999-04-19,3.85,1649.72,8.77,20.7,3.85,11985.0
1999-04-26,3.33,1423.98,7.57,17.9,3.33,7672.2
1999-05-03,3.5,1499.23,7.97,18.8,3.5,3593.1
1999-05-10,3.37,1442.8,7.67,18.1,3.37,3396.0
1999-05-17,3.52,1506.75,8.01,18.9,3.52,4670.8
1999-05-24,4.35,1860.4,9.89,23.4,4.35,21260.5
1999-05-31,4.09,1749.41,9.3,22.0,4.09,15880.7
1999-06-07,4.26,1822.78,9.69,22.9,4.26,12727.7
1999-06-14,4.5,1926.24,10.24,24.2,4.5,12705.7
1999-06-21,4.73,2024.05,10.76,25.4,4.73,24358.6
1999-06-28,5.26,2251.66,11.97,28.3,5.26,31351.8
1999-07-05,4.4,1884.85,10.02,23.7,4.4,15308.4
1999-07-12,4.58,1961.98,10.43,24.7,4.58,8649.4
1999-07-19,4.13,1766.34,9.39,22.2,4.13,6441.3
1999-07-26,4.44,1901.78,10.11,23.9,4.44,6880.8
1999-08-02,4.58,1960.09,10.42,24.6,4.58,10569.0
1999-08-09,4.43,1898.02,10.09,23.8,4.43,6281.5
1999-08-16,3.84,1644.07,8.74,20.7,3.84,5083.2
1999-08-23,3.92,1676.05,8.91,21.1,3.92,7082.7
1999-08-30,3.86,1653.48,8.79,20.8,3.86,4833.9
1999-09-06,3.95,1691.1,8.99,21.2,3.95,3679.3
1999-09-13,4.7,2012.77,10.7,25.3,4.7,16793.0
1999-09-20,4.49,1922.47,10.22,,4.49,8308.1
1999-09-27,4.55,1946.93,10.35,,4.55,2631.4
1999-10-04,4.61,1973.26,10.49,,4.61,4371.3
1999-10-11,5.09,2178.3,11.58,,5.09,17633.5
1999-10-18,4.94,2116.23,11.25,,4.94,31375.4
1999-10-25,4.56,1950.69,10.37,,4.56,15218.7
1999-11-01,5.4,2311.86,12.29,,5.4,37183.2
1999-11-08,5.18,2215.92,11.78,,5.18,15679.3
1999-11-15,5.53,2368.29,12.59,,5.53,13360.3
1999-11-22,4.79,2048.51,10.89,,4.79,21587.6
1999-11-29,4.64,1986.43,10.56,,4.64,6919.7
1999-12-06,4.53,1939.4,10.31,,4.53,5716.1
1999-12-13,4.67,1997.72,10.62,,4.67,5777.4
1999-12-20,4.62,1977.02,10.51,,4.62,6137.4
1999-12-27,4.52,1933.76,10.28,,4.52,3390.9
2000-01-03,6.49,1743.77,9.27,,6.49,5489.1
2000-01-10,7.89,2119.99,11.27,,7.89,18119.5
2000-01-17,7.1,1909.31,10.15,,7.1,8474.0
2000-01-24,7.88,2118.11,11.26,,7.88,16750.5
2000-01-31,7.77,2089.89,11.11,,7.77,14894.9
2000-02-07,7.77,2089.89,11.11,,7.77,
2000-02-14,8.55,2298.69,12.22,,8.55,6167.7
2000-02-21,7.8,2097.41,11.15,,7.8,39693.4
2000-02-28,8.22,2210.28,11.75,,8.22,11980.1
2000-03-06,7.96,2138.8,11.37,,7.96,18738.2
2000-03-13,8.38,2251.66,11.97,,8.38,10234.7
2000-03-20,9.12,2451.06,13.03,,9.12,26173.3
2000-03-27,9.09,2443.54,12.99,,9.09,17510.9
2000-04-03,10.15,2729.46,14.51,,10.15,28102.0
2000-04-10,9.71,2609.07,13.87,,9.71,12527.1
2000-04-17,9.42,2531.95,13.46,,9.42,11574.3
2000-04-24,10.52,2829.16,15.04,,10.52,19597.3
2000-05-01,10.71,2878.06,15.3,,10.71,14435.5
2000-05-08,11.38,3060.53,16.27,,11.38,3908.1
2000-05-15,10.64,2859.25,15.2,,10.64,18244.9
2000-05-22,13.22,3553.38,18.89,,13.22,11444.3
2000-05-29,14.63,3933.36,20.91,,14.63,29334.2
2000-06-05,15.95,4288.88,22.8,,15.95,16379.2
2000-06-12,15.6,4192.95,22.29,,15.6,7965.9
2000-06-19,15.25,4100.77,21.8,,15.25,5329.8
2000-06-26,16.99,4567.28,24.28,,16.99,7129.2
2000-07-03,15.82,4253.14,22.61,,15.82,4247.9
2000-07-10,14.95,4019.89,21.37,,14.95,4095.9
2000-07-17,14.68,3946.52,20.98,,14.68,3274.0
2000-07-24,15.64,4204.23,22.35,,15.64,4157.3
2000-07-31,15.39,4136.51,21.99,,15.39,3993.8
2000-08-07,15.11,4063.15,21.6,,15.11,1756.5
2000-08-14,15.14,4070.68,21.64,,15.14,4508.3
2000-08-21,15.29,4110.18,21.85,,15.29,4104.4
2000-08-28,14.76,3969.1,21.1,,14.76,4557.3
2000-09-04,14.27,3835.54,20.39,,14.27,4032.2
2000-09-11,13.99,3762.18,20.0,,13.99,3074.3
2000-09-18,13.94,3747.13,19.92,,13.94,1921.2
2000-09-25,13.09,3517.63,18.7,,13.09,3380.5
2000-10-02,13.75,3696.34,19.65,,13.75,1847.6
2000-10-09,13.63,3664.36,19.48,,13.63,406.1
2000-10-16,13.45,3615.45,19.22,,13.45,2198.0
2000-10-23,13.98,3758.42,19.98,,13.98,6033.9
2000-10-30,13.44,3613.57,19.21,,13.44,3319.1
2000-11-06,13.85,3724.55,19.8,,13.85,3276.9
2000-11-13,15.02,4038.69,21.47,,15.02,14649.7
2000-11-20,14.11,3794.16,20.17,,14.11,8476.3
2000-11-27,13.2,3549.61,18.87,,13.2,6208.7
2000-12-04,13.21,3551.49,18.88,,13.21,3573.9
2000-12-11,12.94,3478.13,18.49,,12.94,1855.5
2000-12-18,13.11,3525.16,18.74,,13.11,1660.5
2000-12-25,12.57,3380.31,17.97,,12.57,2803.2
2001-01-01,12.32,3461.2,18.4,,12.32,1868.8
2001-01-08,11.18,3141.42,16.7,,11.18,3972.2
2001-01-15,10.34,2906.28,15.45,,10.34,5282.3
2001-01-22,10.55,2964.59,15.76,,10.55,1022.7
2001-01-29,10.55,2964.59,15.76,,10.55,
2001-02-05,10.44,2934.5,15.6,,10.44,178.0
2001-02-12,9.51,2671.15,14.2,,9.51,2188.1
2001-02-19,9.95,2795.3,14.86,,9.95,1200.8
2001-02-26,9.98,2802.82,14.9,,9.98,1307.0
2001-03-05,10.03,2817.87,14.98,,10.03,1222.4
2001-03-12,11.01,3092.51,16.44,,11.01,2152.6
2001-03-19,10.72,3013.5,16.02,,10.72,2260.0
2001-03-26,10.58,2972.12,15.8,,10.58,3153.1
2001-04-02,11.25,3160.23,16.8,120.0,11.25,5101.0
2001-04-09,10.96,3079.34,16.37,116.9,10.96,2165.8
2001-04-16,11.17,3139.54,16.69,119.2,11.17,3140.8
2001-04-23,11.37,3195.97,16.99,121.4,11.37,8293.2
2001-04-30,10.71,3009.74,16.0,114.3,10.71,2930.1
2001-05-07,10.71,3009.74,16.0,114.3,10.71,
2001-05-14,10.55,2964.59,15.76,112.6,10.55,1701.5
2001-05-21,10.41,2925.09,15.55,111.1,10.41,3706.6
2001-05-28,10.32,2898.76,15.41,110.1,10.32,4329.0
2001-06-04,10.2,2864.9,15.23,108.8,10.2,3415.3
2001-06-11,10.7,3005.98,15.98,114.1,10.7,3222.1
2001-06-18,10.16,2855.49,15.18,108.4,10.16,2716.5
2001-06-25,10.7,3007.86,15.99,114.2,10.7,3929.6
2001-07-02,10.25,2879.95,15.31,109.4,10.25,1545.4
2001-07-09,10.17,2857.37,15.19,108.5,10.17,1081.7
2001-07-16,10.37,2913.81,15.49,110.6,10.37,1007.4
2001-07-23,10.28,2889.35,15.36,109.7,10.28,865.9
2001-07-30,8.64,2428.49,12.91,92.2,8.64,3553.3
2001-08-06,8.26,2321.26,12.34,88.1,8.26,2322.8
2001-08-13,8.69,2441.65,12.98,92.7,8.69,1239.6
2001-08-20,8.19,2300.57,12.23,87.4,8.19,2097.2
